Martha I
Operated by US
latitude -78.31 longitude -172.50 height 42m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1984 02 24 06 00   997.4   -24.2    12.3   208                                  
1984 02 24 09 00   997.3   -27.9    11.7   203                                  
1984 02 24 12 00   997.6   -30.2    11.7   203                                  
1984 02 24 15 00   997.5   -31.0    10.3   194                                  
1984 02 24 18 00   997.3   -30.4    10.7   175                                  
1984 02 24 21 00   997.5   -26.7     6.8   180                                  
1984 02 25 00 00   997.5   -23.5     4.9   174                                  
1984 02 25 03 00   996.5   -22.5     2.9   178                                  
1984 02 25 06 00   995.0   -23.1     3.5   101                                  
1984 02 25 09 00   993.4   -13.7     7.4    12                                  
1984 02 25 12 00   991.3    -9.6    10.7   254                                  
1984 02 25 15 00   991.7   -25.9     9.4   202                                  
1984 02 25 18 00   991.9   -28.5     6.4   178                                  
1984 02 25 21 00   992.2   -26.1     4.5   153                                  
1984 02 26 00 00   992.3   -19.6     0.0     0                                  
1984 02 26 03 00   990.9   -17.5     4.5   112                                  
1984 02 26 06 00   989.7   -15.9     5.5   105                                  
1984 02 26 09 00   989.1   -15.9    12.3   198                                  
1984 02 26 12 00   990.1   -26.0     4.5   199                                  
1984 02 26 15 00   991.1   -31.6     5.5   180                                  
1984 02 26 18 00   991.4   -29.2     4.9   147                                  
1984 02 26 21 00   991.6   -23.6     6.4   129                                  
1984 02 27 00 00   991.6   -21.6     8.8   123                                  
1984 02 27 03 00   990.0   -20.0    12.3   106                                  
1984 02 27 06 00   988.2   -18.4    10.3   104                                  
1984 02 27 09 00   987.0   -17.1     9.8   101                                  
1984 02 27 12 00   987.0   -18.0     9.4   158                                  
1984 02 27 15 00   986.7   -19.1     9.4   160                                  
1984 02 27 18 00   986.4   -20.0    11.7   175                                  
1984 02 27 21 00   986.3   -21.0    12.9   187                                  
1984 02 28 00 00   986.5   -22.1     9.4   192                                  
1984 02 28 03 00   986.2   -25.1    11.3   195                                  
1984 02 28 06 00   986.1   -28.7    11.7   209                                  
1984 02 28 09 00   986.8   -32.0    11.7   203                                  
1984 02 28 12 00   986.0   -38.0     6.8   177                                  
1984 02 28 15 00   985.7   -39.4     9.8   187                                  
1984 02 28 18 00   986.4   -36.9     5.5   194                                  
1984 02 28 21 00   985.7   -34.1     8.4   220                                  
1984 02 29 00 00   985.6   -33.2     5.8   203                                  
1984 02 29 03 00   985.2   -32.1     1.6   258                                  
1984 02 29 06 00   984.6   -35.6     5.5   240                                  
1984 02 29 09 00   985.1   -40.1     4.9   239                                  
1984 02 29 12 00   984.6   -40.6     4.5   223                                  
1984 02 29 15 00   984.3   -41.5     6.4   199                                  
1984 02 29 18 00   984.9   -38.9     1.0   226                                  
1984 02 29 21 00   984.5   -33.9     5.8   164                                  
1984 03 01 00 00   984.0   -29.1     5.8   126                                  
1984 03 01 03 00   983.1   -30.6     6.4   157                                  
1984 03 01 06 00   981.7   -30.9     6.8    92                                  
1984 03 01 09 00   981.6   -36.2     8.8   136                                  
1984 03 01 12 00   981.0   -36.5     6.4   120                                  
1984 03 01 15 00   979.9   -35.9     7.8   112                                  
1984 03 01 18 00   979.5   -36.6     5.8   137                                  
1984 03 01 21 00   979.2   -31.6     8.8   129                                  
1984 03 02 00 00   978.5   -29.5     9.4   123                                  
1984 03 02 03 00   978.1   -30.5     9.4   120                                  
1984 03 02 06 00   977.8   -33.5     8.4   111                                  
1984 03 02 09 00   977.9   -35.1     7.8   112                                  
1984 03 02 12 00   978.4   -35.9     7.8   125                                  
1984 03 02 15 00   978.5   -33.1     7.4   101                                  
1984 03 02 18 00   978.6   -28.2    12.3    94                                  
1984 03 02 21 00   978.7   -21.9     8.8    80                                  
1984 03 03 00 00   978.5   -14.1    13.8    22                                  
1984 03 03 03 00   978.5   -13.4    15.8    47                                  
1984 03 03 06 00   978.7   -12.6     9.4    30                                  
1984 03 03 09 00   979.1   -13.0    16.8    53                                  
1984 03 03 12 00   979.6   -12.9    19.7    49                                  
1984 03 03 15 00   980.1   -12.9    17.2    54                                  
1984 03 03 18 00   981.2   -12.9    18.7    61                                  
1984 03 03 21 00   982.5   -13.2    15.2    54                                  
1984 03 04 00 00   983.7   -12.0    10.7    49                                  
1984 03 04 03 00   983.6   -12.0    10.3    66                                  
1984 03 04 06 00   984.1   -17.2     9.8    88                                  
1984 03 04 09 00   984.3   -21.5    10.7    85                                  
1984 03 04 12 00   984.3   -23.2     6.4   101                                  
1984 03 04 15 00   984.3   -28.0     6.4   120                                  
1984 03 04 18 00   983.9   -29.4     8.4   156                                  
1984 03 04 21 00   983.4   -24.5     8.8   154                                  
1984 03 05 00 00   983.0   -22.5    14.2   164                                  
1984 03 05 03 00   982.6   -23.4    12.9   156                                  
1984 03 05 06 00   982.5   -24.4    11.3   177                                  
