Sushila
Operated by US
latitude -74.41 longitude 161.31 height 1441m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1988 02 24 21 00 -999      -30.2    12.1    15                                  
1988 02 25 00 00 -999      -25.9     8.8    28                                  
1988 02 25 03 00 -999      -24.2     9.2    46                                  
1988 02 25 06 00 -999      -23.6     5.3    21                                  
1988 02 25 09 00 -999      -28.6    11.1     4                                  
1988 02 25 12 00 -999      -27.6     9.2   360                                  
1988 02 25 15 00 -999      -26.7    11.7     1                                  
1988 02 25 18 00 -999      -26.4    11.7    30                                  
1988 02 25 21 00 -999      -25.6    11.7    45                                  
1988 02 26 00 00 -999      -23.7     9.8    46                                  
1988 02 26 03 00 -999      -22.7    11.1    49                                  
1988 02 26 06 00 -999      -22.0     8.2    52                                  
1988 02 26 09 00 -999      -22.9     8.8    33                                  
1988 02 26 12 00 -999      -23.4     8.2    14                                  
1988 02 26 15 00 -999      -25.9    10.7    12                                  
1988 02 26 18 00 -999      -24.5    10.1   360                                  
1988 02 26 21 00 -999      -19.9     7.8    43                                  
1988 02 27 00 00 -999      -19.5    11.1    42                                  
1988 02 27 03 00 -999      -18.8     9.2    53                                  
1988 02 27 06 00 -999      -19.6    12.1    32                                  
1988 02 27 09 00 -999      -20.6    11.7    35                                  
1988 02 27 12 00 -999      -22.0    10.7    49                                  
1988 02 27 18 00 -999      -28.5    14.4     1                                  
1988 02 27 21 00 -999      -27.6    17.9   360                                  
1988 02 28 00 00 -999      -26.2    17.4     4                                  
1988 02 28 03 00 -999      -23.6    13.1     4                                  
1988 02 28 06 00 -999      -24.5    13.5     4                                  
1988 02 28 09 00 -999      -27.9    15.0     1                                  
1988 02 28 12 00 -999      -29.6    19.9   360                                  
1988 02 28 15 00 -999      -31.0    20.3     5                                  
1988 02 28 18 00 -999      -30.5    19.9   360                                  
1988 02 28 21 00 -999      -30.6    24.2     2                                  
1988 02 29 00 00 -999      -29.0    20.9   360                                  
1988 02 29 03 00 -999      -28.4    19.3     9                                  
1988 02 29 06 00 -999      -28.5    18.3     8                                  
1988 02 29 09 00 -999      -32.0    16.0     1                                  
1988 02 29 12 00 -999      -35.6    17.9   360                                  
1988 02 29 15 00 -999      -36.7    24.2     2                                  
1988 02 29 18 00 -999      -37.6    28.5   360                                  
