Apfel_new
Operated by Australia
latitude -66.33 longitude 100.80 height 150m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 01 20 10 37   972.0    -0.7 -999      174                                  
2000 01 20 11 38   972.0    -0.7 -999      336                                  
2000 01 20 12 37   972.0    -1.2 -999       72                                  
2000 01 20 13 37   971.6    -1.3 -999        6                                  
2000 01 20 15 37   971.4    -1.4 -999       36                                  
2000 01 20 16 37   971.2    -1.7 -999       42                                  
2000 01 20 17 38   971.0    -1.5 -999       36                                  
2000 01 20 18 37   970.6    -1.1 -999       42                                  
2000 01 20 20 38   969.6    -0.9 -999       72                                  
2000 01 20 21 37   969.0    -0.8 -999       54                                  
2000 01 20 22 37   969.0    -0.8 -999       54                                  
2000 01 20 23 38   968.2    -1.3 -999       78                                  
2000 01 21 01 37   966.8    -1.7 -999      102                                  
2000 01 21 06 37   964.0    -1.2 -999    -999                                   
2000 01 21 08 38   964.4    -1.0 -999    -999                                   
2000 01 21 10 37   964.4    -0.7 -999    -999                                   
2000 01 21 11 38   966.2    -0.9 -999      264                                  
2000 01 21 13 37   967.4    -1.2 -999      252                                  
2000 01 21 15 37   967.8    -1.5 -999      162                                  
2000 01 21 16 37   968.8    -2.2 -999       84                                  
2000 01 21 18 37   969.0    -2.5 -999      126                                  
2000 01 21 20 38   968.6    -2.6 -999      174                                  
2000 01 21 21 37   968.0    -2.5 -999      120                                  
2000 01 21 23 38   966.0    -2.4 -999      246                                  
2000 01 22 01 37   965.0    -1.9 -999      246                                  
2000 01 22 02 38   962.6    -2.2 -999      234                                  
2000 01 22 06 37   957.0    -1.8 -999      216                                  
2000 01 22 08 38   957.2    -1.3 -999      222                                  
2000 01 22 09 37   955.6    -1.4 -999      222                                  
2000 01 22 11 38   955.2    -2.1 -999      216                                  
2000 01 22 13 37   954.6    -2.4 -999      210                                  
2000 01 22 14 38   954.2    -2.6 -999      210                                  
2000 01 22 16 37   953.4    -2.9 -999      204                                  
2000 01 22 18 37   954.0    -3.1 -999      210                                  
2000 01 22 19 37   953.6    -3.2 -999      210                                  
2000 01 22 21 37   954.2    -2.9 -999      216                                  
2000 01 22 22 37   953.6    -2.6 -999      210                                  
2000 01 23 00 37   953.6    -3.2 -999      216                                  
2000 01 23 02 38   951.8    -2.7 -999      216                                  
2000 01 23 07 37   954.4    -1.3 -999      234                                  
2000 01 23 09 37   958.6    -1.5 -999      114                                  
2000 01 23 11 38   959.6    -1.6 -999      126                                  
2000 01 23 12 37   960.4    -2.1 -999      114                                  
2000 01 23 14 38   961.0    -2.4 -999      108                                  
2000 01 23 16 37   961.2    -2.5 -999      120                                  
2000 01 23 17 38   961.2    -3.2 -999      120                                  
2000 01 23 19 37   961.8    -4.3 -999      114                                  
2000 01 23 21 37   962.4    -4.0 -999      108                                  
2000 01 23 22 37   961.8    -4.0 -999      126                                  
2000 01 23 23 38   961.8    -4.0 -999      126                                  
2000 01 24 00 37   962.8    -3.1 -999      108                                  
2000 01 24 06 37   963.0     0.5 -999       66                                  
2000 01 24 09 37   962.4     0.7 -999       42                                  
2000 01 24 10 37   962.4     0.6 -999       54                                  
2000 01 24 11 38   962.4     0.6 -999       54                                  
2000 01 24 12 37   962.2    -1.1 -999       78                                  
2000 01 24 13 37   962.0    -1.3 -999       36                                  
2000 01 24 14 38   961.8    -2.7 -999       84                                  
2000 01 24 15 37   961.6    -3.2 -999      102                                  
2000 01 24 17 38   961.4    -4.5 -999      114                                  
2000 01 24 19 37   961.4    -4.9 -999      102                                  
2000 01 24 20 38   961.8    -4.9 -999       96                                  
2000 01 24 21 37   961.8    -4.9 -999       96                                  
2000 01 24 22 37   962.4    -3.8 -999       96                                  
2000 01 24 23 38   962.4    -1.9 -999       78                                  
2000 01 25 01 37   962.8    -1.5 -999       90                                  
2000 01 25 03 37   963.4    -0.9 -999       66                                  
2000 01 25 05 38   963.8     0.2 -999       30                                  
2000 01 25 07 37   964.0     0.8 -999       48                                  
2000 01 25 09 37   964.6     0.4 -999       42                                  
2000 01 25 10 37   964.8     0.2 -999       42                                  
2000 01 25 12 37   964.8     0.2 -999       12                                  
2000 01 25 13 37   964.8    -0.2 -999       72                                  
2000 01 25 14 38   964.2    -0.6 -999       78                                  
2000 01 25 15 37   964.8    -0.8 -999       72                                  
2000 01 25 16 37   964.4    -0.7 -999       84                                  
2000 01 25 18 37   966.0    -1.0 -999       72                                  
2000 01 25 19 37   965.8    -1.1 -999       72                                  
2000 01 25 20 38   966.2    -1.3 -999       84                                  
2000 01 25 21 37   966.0    -1.1 -999       84                                  
2000 01 25 22 37   965.8    -1.2 -999       96                                  
2000 01 25 23 38   965.8    -1.2 -999       84                                  
2000 01 26 01 37   966.0    -1.3 -999       96                                  
2000 01 26 07 37   965.6    -0.5 -999       96                                  
2000 01 26 09 37   965.4    -0.6 -999       96                                  
2000 01 26 10 37   965.0    -0.5 -999      102                                  
2000 01 26 11 38   964.8    -0.7 -999       96                                  
2000 01 26 12 37   964.0    -0.7 -999       96                                  
2000 01 26 13 37   964.0    -1.2 -999       96                                  
2000 01 26 14 38   964.0    -1.2 -999       96                                  
2000 01 26 15 37   963.8    -1.7 -999      108                                  
2000 01 26 16 37   963.8    -2.2 -999       96                                  
2000 01 26 17 38   963.8    -2.9 -999      108                                  
2000 01 26 18 37   963.8    -2.9 -999      114                                  
2000 01 26 19 37   963.8    -2.9 -999      114                                  
2000 01 26 20 38   963.6    -5.2 -999      126                                  
2000 01 26 21 37   963.4    -6.1 -999      120                                  
2000 01 26 22 37   963.2    -5.5 -999      102                                  
2000 01 26 23 38   962.8    -5.0 -999      102                                  
2000 01 27 00 37   962.4    -3.6 -999      102                                  
2000 01 27 02 38   961.6    -0.8 -999       30                                  
2000 01 27 08 38   960.2    -0.6 -999       42                                  
2000 01 27 11 38   960.0    -2.6 -999      234                                  
2000 01 27 12 37   959.8    -2.8 -999      246                                  
2000 01 27 13 37   959.8    -3.2 -999      258                                  
2000 01 27 14 38   960.2    -3.3 -999      216                                  
2000 01 27 15 37   960.4    -3.1 -999      228                                  
2000 01 27 16 37   960.6    -3.4 -999      228                                  
2000 01 27 17 38   961.0    -3.8 -999      234                                  
2000 01 27 18 37   961.4    -3.6 -999      210                                  
2000 01 27 20 38   961.8    -3.8 -999       66                                  
2000 01 27 21 37   962.2    -3.8 -999      120                                  
2000 01 27 22 37   962.6    -3.8 -999       90                                  
2000 01 27 23 38   963.0    -3.1 -999      108                                  
2000 01 28 00 37   963.4    -3.1 -999       72                                  
2000 01 28 02 38   964.0    -2.2 -999       90                                  
2000 01 28 06 37   964.6    -3.7 -999    -999                                   
2000 01 28 08 38   964.4    -3.3 -999      252                                  
2000 01 28 10 37   964.0    -3.7 -999      258                                  
2000 01 28 12 37   963.6    -4.0 -999      246                                  
2000 01 28 13 37   962.2    -4.2 -999      258                                  
2000 01 28 14 38   961.8    -4.4 -999      252                                  
2000 01 28 15 37   961.2    -4.5 -999      258                                  
