Buckle Island
Operated by US
latitude -66.87 longitude 163.24 height 520m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1987 10 03 09 00   917.8   -15.0 -999    -999                                   
1987 10 03 12 00   917.9   -14.7 -999    -999                                   
1987 10 03 15 00   916.9   -14.2 -999    -999                                   
1987 10 03 18 00   920.6   -13.9 -999    -999                                   
1987 10 03 21 00   921.6   -13.6 -999    -999                                   
1987 10 04 03 00   924.5   -12.9 -999    -999                                   
1987 10 04 06 00   926.5   -12.6 -999    -999                                   
1987 10 04 09 00   927.7   -12.5 -999    -999                                   
1987 10 04 12 00   927.8   -12.4 -999    -999                                   
1987 10 04 15 00   927.7   -12.4 -999    -999                                   
1987 10 04 18 00   927.4   -12.4 -999    -999                                   
1987 10 04 21 00   925.8   -12.4 -999    -999                                   
1987 10 05 00 00   924.4   -12.4 -999    -999                                   
1987 10 05 03 00   922.1   -12.4 -999    -999                                   
1987 10 05 06 00   920.7   -12.4 -999    -999                                   
1987 10 05 09 00   919.5   -12.4 -999    -999                                   
1987 10 05 12 00   918.7   -12.4 -999    -999                                   
1987 10 05 15 00   916.1   -12.4 -999    -999                                   
1987 10 05 18 00   913.9   -12.4 -999    -999                                   
1987 10 05 21 00   911.0   -12.1 -999    -999                                   
1987 10 06 03 00   905.5   -12.0 -999    -999                                   
1987 10 06 06 00   901.3   -12.0 -999    -999                                   
1987 10 06 09 00   896.8   -12.0 -999    -999                                   
1987 10 06 12 00   895.0   -12.0 -999    -999                                   
1987 10 06 15 00   893.7   -11.9 -999    -999                                   
1987 10 06 18 00   893.7   -11.7 -999    -999                                   
1987 10 06 21 00   895.2   -11.5 -999    -999                                   
1987 10 07 03 00   900.1   -10.9 -999    -999                                   
1987 10 07 06 00   902.6   -10.5 -999    -999                                   
1987 10 07 09 00   905.2   -10.2 -999    -999                                   
1987 10 07 12 00   907.6   -10.2 -999    -999                                   
1987 10 07 15 00   910.5   -10.2 -999    -999                                   
1987 10 07 18 00   913.3   -10.2 -999    -999                                   
1987 10 07 21 00   916.7   -10.2 -999    -999                                   
1987 10 08 00 00   918.3   -10.2 -999    -999                                   
1987 10 08 03 00   920.2   -10.2 -999    -999                                   
1987 10 08 06 00   921.9   -10.2 -999    -999                                   
1987 10 08 09 00   922.9   -10.2 -999    -999                                   
1987 10 08 12 00   924.2   -10.2 -999    -999                                   
1987 10 08 15 00   925.1   -10.4 -999    -999                                   
1987 10 08 18 00   926.0   -10.5 -999    -999                                   
1987 10 08 21 00   926.9   -10.5 -999    -999                                   
1987 10 09 00 00   927.4   -10.5 -999    -999                                   
1987 10 09 03 00   927.3   -10.5 -999    -999                                   
1987 10 09 06 00   927.3   -10.5 -999    -999                                   
1987 10 09 09 00   928.3   -10.5 -999    -999                                   
1987 10 09 12 00   929.0   -10.5 -999    -999                                   
1987 10 09 15 00   930.3   -10.6 -999    -999                                   
1987 10 09 18 00   931.1   -10.6 -999    -999                                   
1987 10 09 21 00   932.2   -10.7 -999    -999                                   
1987 10 10 00 00   932.9   -10.7 -999    -999                                   
1987 10 10 03 00   932.8   -10.9 -999    -999                                   
1987 10 10 06 00   932.1   -10.9 -999    -999                                   
1987 10 10 09 00   930.9   -11.0 -999    -999                                   
1987 10 10 12 00   930.2   -11.1 -999    -999                                   
1987 10 10 15 00   930.0   -11.1 -999    -999                                   
1987 10 10 18 00   929.7   -11.2 -999    -999                                   
1987 10 10 21 00   930.1   -11.2 -999    -999                                   
1987 10 11 03 00   931.1   -11.2 -999    -999                                   
1987 10 11 06 00   930.7   -11.1 -999    -999                                   
1987 10 11 09 00   931.4   -11.1 -999    -999                                   
1987 10 11 12 00   931.8   -11.2 -999    -999                                   
1987 10 11 15 00   931.3   -11.2 -999    -999                                   
1987 10 11 18 00   930.6   -11.4 -999    -999                                   
1987 10 11 21 00   930.6   -11.2 -999    -999                                   
1987 10 12 03 00   927.5   -10.9 -999    -999                                   
1987 10 12 06 00   926.7   -10.6 -999    -999                                   
1987 10 12 09 00   926.0   -10.4 -999    -999                                   
1987 10 12 12 00   924.5   -10.2 -999    -999                                   
1987 10 12 15 00   922.8   -10.1 -999    -999                                   
1987 10 12 18 00   921.6   -10.1 -999    -999                                   
1987 10 12 21 00   921.1    -9.7 -999    -999                                   
1987 10 13 03 00   919.4    -9.6 -999    -999                                   
1987 10 13 06 00   918.4    -9.6 -999    -999                                   
1987 10 13 09 00   917.4    -9.6 -999    -999                                   
1987 10 13 12 00   916.1    -9.7 -999    -999                                   
1987 10 13 15 00   914.4   -10.1 -999    -999                                   
1987 10 13 18 00   913.8   -10.2 -999    -999                                   
1987 10 13 21 00   913.9   -10.2 -999    -999                                   
1987 10 14 03 00   916.2   -10.7 -999    -999                                   
1987 10 14 06 00   916.0   -11.0 -999    -999                                   
1987 10 14 09 00   915.2   -11.2 -999    -999                                   
1987 10 14 12 00   913.3   -11.4 -999    -999                                   
1987 10 14 15 00   911.3   -11.4 -999    -999                                   
1987 10 14 18 00   910.5   -11.4 -999    -999                                   
1987 10 14 21 00   909.9   -11.2 -999    -999                                   
1987 10 15 00 00   909.6   -11.1 -999    -999                                   
1987 10 15 03 00   910.7   -11.0 -999    -999                                   
1987 10 15 06 00   912.9   -10.9 -999    -999                                   
1987 10 15 09 00   916.3   -11.0 -999    -999                                   
1987 10 15 15 00   922.7   -11.1 -999    -999                                   
1987 10 15 18 00   926.6   -11.4 -999    -999                                   
1987 10 15 21 00   930.2   -11.4 -999    -999                                   
1987 10 16 03 00   934.6   -11.5 -999    -999                                   
1987 10 16 06 00   936.0   -11.5 -999    -999                                   
1987 10 16 09 00   936.9   -11.5 -999    -999                                   
1987 10 16 12 00   936.7   -11.5 -999    -999                                   
1987 10 16 15 00   937.3   -11.7 -999    -999                                   
1987 10 16 18 00   938.0   -11.9 -999    -999                                   
1987 10 16 21 00   939.4   -11.9 -999    -999                                   
1987 10 17 03 00   934.6   -11.4 -999    -999                                   
1987 10 17 06 00   929.5   -11.1 -999    -999                                   
1987 10 17 09 00   926.4   -11.0 -999    -999                                   
1987 10 17 12 00   926.4   -10.7 -999    -999                                   
1987 10 17 15 00   927.8   -10.2 -999    -999                                   
1987 10 17 18 00   927.4    -9.7 -999    -999                                   
1987 10 17 21 00   926.8    -9.6 -999    -999                                   
1987 10 18 03 00   926.2    -8.8 -999    -999                                   
1987 10 18 06 00   928.2    -8.2 -999    -999                                   
1987 10 18 09 00   931.7    -7.7 -999    -999                                   
1987 10 18 12 00   934.2    -7.6 -999    -999                                   
1987 10 18 15 00   936.4    -7.7 -999    -999                                   
1987 10 18 18 00   936.9    -7.9 -999    -999                                   
1987 10 18 21 00   933.8    -8.1 -999    -999                                   
1987 10 19 00 00   930.8    -8.4 -999    -999                                   
1987 10 19 03 00   929.2    -8.2 -999    -999                                   
1987 10 19 06 00   925.4    -8.1 -999    -999                                   
1987 10 19 09 00   922.2    -7.9 -999    -999                                   
1987 10 19 12 00   922.0    -8.1 -999    -999                                   
1987 10 19 15 00   920.7    -8.2 -999    -999                                   
1987 10 19 18 00   918.6    -8.2 -999    -999                                   
1987 10 19 21 00   914.0    -8.5 -999    -999                                   
1987 10 20 03 00   905.4    -8.4 -999    -999                                   
1987 10 20 06 00   909.5    -8.2 -999    -999                                   
1987 10 20 09 00   913.0    -8.4 -999    -999                                   
1987 10 20 12 00   914.4    -8.8 -999    -999                                   
1987 10 20 15 00   916.2    -9.0 -999    -999                                   
1987 10 20 18 00   914.8    -9.2 -999    -999                                   
1987 10 20 21 00   911.7    -9.2 -999    -999                                   
1987 10 21 03 00   899.3    -9.4 -999    -999                                   
1987 10 21 06 00   898.1    -9.4 -999    -999                                   
1987 10 21 09 00   896.3    -9.4 -999    -999                                   
1987 10 21 12 00   895.3    -9.5 -999    -999                                   
1987 10 21 15 00   900.0    -9.2 -999    -999                                   
1987 10 21 18 00   901.3    -9.1 -999    -999                                   
1987 10 21 21 00   902.3    -9.0 -999    -999                                   
1987 10 22 00 00   901.8    -8.9 -999    -999                                   
1987 10 22 03 00   900.9    -8.9 -999    -999                                   
1987 10 22 06 00   900.8    -8.9 -999    -999                                   
1987 10 22 09 00   904.0    -9.0 -999    -999                                   
1987 10 22 12 00   908.7    -9.4 -999    -999                                   
1987 10 22 15 00   914.2   -10.0 -999    -999                                   
1987 10 22 18 00   918.8   -10.2 -999    -999                                   
1987 10 22 21 00   923.2   -10.2 -999    -999                                   
1987 10 23 00 00   924.7   -10.2 -999    -999                                   
1987 10 23 03 00   926.0   -10.2 -999    -999                                   
1987 10 23 06 00   926.0   -10.2 -999    -999                                   
1987 10 23 09 00   926.4   -10.2 -999    -999                                   
1987 10 23 12 00   927.0   -10.2 -999    -999                                   
1987 10 23 15 00   927.3   -10.0 -999    -999                                   
1987 10 23 18 00   928.1    -9.7 -999    -999                                   
1987 10 23 21 00   929.7    -9.5 -999    -999                                   
1987 10 24 00 00   931.4    -9.2 -999    -999                                   
1987 10 24 03 00   935.5    -8.9 -999    -999                                   
1987 10 24 06 00   938.4    -8.9 -999    -999                                   
1987 10 24 09 00   942.2    -9.1 -999    -999                                   
1987 10 24 12 00   945.3    -9.4 -999    -999                                   
1987 10 24 15 00   946.5    -9.7 -999    -999                                   
1987 10 24 18 00   946.1   -10.1 -999    -999                                   
1987 10 24 21 00   943.7   -10.2 -999    -999                                   
1987 10 25 03 00   937.4   -10.0 -999    -999                                   
1987 10 25 06 00   932.7    -9.7 -999    -999                                   
1987 10 25 09 00   928.6    -9.7 -999    -999                                   
1987 10 25 12 00   922.9    -9.7 -999    -999                                   
1987 10 25 15 00   918.9    -9.6 -999    -999                                   
1987 10 25 18 00   921.8    -9.5 -999    -999                                   
1987 10 25 21 00   921.9    -9.2 -999    -999                                   
1987 10 26 03 00   919.9    -8.9 -999    -999                                   
1987 10 26 06 00   919.6    -8.9 -999    -999                                   
1987 10 26 09 00   918.8    -8.9 -999    -999                                   
1987 10 26 12 00   919.4    -8.9 -999    -999                                   
1987 10 26 15 00   920.8    -8.8 -999    -999                                   
1987 10 26 18 00   919.8    -8.9 -999    -999                                   
1987 10 26 21 00   918.6    -8.9 -999    -999                                   
1987 10 27 03 00   918.1    -8.8 -999    -999                                   
1987 10 27 06 00   919.7    -8.9 -999    -999                                   
1987 10 27 09 00   922.5    -9.1 -999    -999                                   
1987 10 27 12 00   924.3    -9.2 -999    -999                                   
1987 10 27 15 00   925.9    -9.6 -999    -999                                   
1987 10 27 18 00   926.1   -10.0 -999    -999                                   
1987 10 27 21 00   925.5   -10.2 -999    -999                                   
1987 10 28 00 00   924.8   -10.2 -999    -999                                   
1987 10 28 03 00   922.6   -10.2 -999    -999                                   
1987 10 28 06 00   921.1   -10.2 -999    -999                                   
1987 10 28 09 00   920.9   -10.5 -999    -999                                   
1987 10 28 12 00   921.3   -10.6 -999    -999                                   
1987 10 28 15 00   922.0   -10.9 -999    -999                                   
1987 10 28 18 00   923.1   -11.1 -999    -999                                   
1987 10 28 21 00   924.0   -11.4 -999    -999                                   
1987 10 29 06 00   925.9   -11.2 -999    -999                                   
1987 10 29 09 00   925.5   -11.2 -999    -999                                   
1987 10 29 12 00   924.7   -11.4 -999    -999                                   
1987 10 29 15 00   923.5   -11.4 -999    -999                                   
1987 10 29 18 00   922.1   -11.5 -999    -999                                   
1987 10 29 21 00   921.4   -11.5 -999    -999                                   
1987 10 30 03 00   917.2   -11.1 -999    -999                                   
1987 10 30 06 00   912.8   -10.9 -999    -999                                   
1987 10 30 09 00   908.0   -10.7 -999    -999                                   
1987 10 30 12 00   903.1   -10.6 -999    -999                                   
1987 10 30 15 00   900.2   -10.6 -999    -999                                   
1987 10 30 18 00   902.0   -10.6 -999    -999                                   
1987 10 30 21 00   905.9   -10.5 -999    -999                                   
1987 10 31 03 00   913.0   -10.2 -999    -999                                   
1987 10 31 06 00   916.1   -10.1 -999    -999                                   
1987 10 31 09 00   917.1   -10.1 -999    -999                                   
1987 10 31 12 00   916.8   -10.1 -999    -999                                   
1987 10 31 15 00   915.8   -10.2 -999    -999                                   
1987 10 31 18 00   915.2   -10.2 -999    -999                                   
1987 10 31 21 00   914.9   -10.2 -999    -999                                   
1987 11 01 03 00   915.6   -10.2 -999    -999                                   
1987 11 01 06 00   916.9   -10.2 -999    -999                                   
1987 11 01 09 00   918.2   -10.2 -999    -999                                   
1987 11 01 12 00   918.4   -10.5 -999    -999                                   
1987 11 01 15 00   918.2   -10.6 -999    -999                                   
1987 11 01 18 00   917.0   -10.7 -999    -999                                   
1987 11 01 21 00   914.7   -10.9 -999    -999                                   
1987 11 02 00 00   912.4   -10.9 -999    -999                                   
1987 11 02 03 00   906.4   -10.6 -999    -999                                   
1987 11 02 06 00   903.9   -10.6 -999    -999                                   
1987 11 02 09 00   904.0   -10.5 -999    -999                                   
1987 11 02 12 00   904.3   -10.5 -999    -999                                   
1987 11 02 15 00   904.2   -10.5 -999    -999                                   
1987 11 02 18 00   904.5   -10.5 -999    -999                                   
1987 11 02 21 00   905.0   -10.5 -999    -999                                   
1987 11 03 03 00   904.9   -10.2 -999    -999                                   
1987 11 03 06 00   903.9   -10.2 -999    -999                                   
1987 11 03 09 00   904.0   -10.2 -999    -999                                   
1987 11 03 12 00   903.7   -10.2 -999    -999                                   
1987 11 03 15 00   904.0   -10.2 -999    -999                                   
1987 11 03 18 00   905.1   -10.2 -999    -999                                   
1987 11 03 21 00   907.2   -10.2 -999    -999                                   
1987 11 04 03 00   910.5   -10.1 -999    -999                                   
1987 11 04 06 00   911.9   -10.0 -999    -999                                   
1987 11 04 09 00   913.1   -10.1 -999    -999                                   
1987 11 04 12 00   914.4   -10.1 -999    -999                                   
1987 11 04 15 00   915.0   -10.2 -999    -999                                   
1987 11 04 18 00   915.9   -10.2 -999    -999                                   
1987 11 05 00 00   917.9   -10.1 -999    -999                                   
1987 11 05 03 00   918.9   -10.0 -999    -999                                   
1987 11 05 06 00   920.5   -10.0 -999    -999                                   
1987 11 05 09 00   922.5   -10.0 -999    -999                                   
1987 11 05 12 00   923.6   -10.1 -999    -999                                   
1987 11 05 15 00   924.8   -10.2 -999    -999                                   
1987 11 05 18 00   926.3   -10.2 -999    -999                                   
1987 11 05 21 00   927.7   -10.4 -999    -999                                   
1987 11 06 00 00   928.6   -10.2 -999    -999                                   
1987 11 06 03 00   928.6   -10.2 -999    -999                                   
1987 11 06 06 00   927.4   -10.2 -999    -999                                   
1987 11 06 09 00   923.3   -10.2 -999    -999                                   
1987 11 06 12 00   915.7   -10.2 -999    -999                                   
1987 11 06 15 00   910.2   -10.2 -999    -999                                   
1987 11 06 18 00   910.5   -10.2 -999    -999                                   
1987 11 06 21 00   914.0   -10.1 -999    -999                                   
1987 11 07 00 00   915.0   -10.0 -999    -999                                   
1987 11 07 03 00   915.6    -9.5 -999    -999                                   
1987 11 07 06 00   916.4    -9.4 -999    -999                                   
1987 11 07 09 00   920.3    -9.2 -999    -999                                   
1987 11 07 12 00   922.9    -9.2 -999    -999                                   
1987 11 07 15 00   923.2    -9.4 -999    -999                                   
1987 11 07 18 00   922.3    -9.5 -999    -999                                   
1987 11 07 21 00   921.7    -9.4 -999    -999                                   
1987 11 08 03 00   925.6    -9.1 -999    -999                                   
1987 11 08 06 00   928.1    -9.1 -999    -999                                   
1987 11 08 09 00   929.5    -9.1 -999    -999                                   
1987 11 08 12 00   928.7    -9.4 -999    -999                                   
1987 11 08 15 00   927.8    -9.5 -999    -999                                   
1987 11 08 18 00   928.0    -9.6 -999    -999                                   
1987 11 08 21 00   927.6    -9.5 -999    -999                                   
1987 11 09 03 00   926.2    -9.6 -999    -999                                   
1987 11 09 06 00   924.9    -9.6 -999    -999                                   
1987 11 09 09 00   921.9    -9.6 -999    -999                                   
1987 11 09 12 00   918.3    -9.6 -999    -999                                   
1987 11 09 15 00   917.1    -9.5 -999    -999                                   
1987 11 09 18 00   915.6    -9.4 -999    -999                                   
1987 11 09 21 00   916.8    -9.4 -999    -999                                   
1987 11 10 03 00   918.6    -8.9 -999    -999                                   
1987 11 10 06 00   919.1    -8.9 -999    -999                                   
1987 11 10 09 00   919.2    -8.9 -999    -999                                   
1987 11 10 12 00   919.3    -9.0 -999    -999                                   
1987 11 10 15 00   919.6    -9.0 -999    -999                                   
1987 11 10 18 00   920.3    -9.2 -999    -999                                   
1987 11 10 21 00   922.0    -9.4 -999    -999                                   
1987 11 11 00 00   923.2    -9.5 -999    -999                                   
1987 11 11 03 00   926.2    -9.7 -999    -999                                   
1987 11 11 06 00   926.7    -9.7 -999    -999                                   
1987 11 11 09 00   926.9    -9.7 -999    -999                                   
1987 11 11 12 00   924.0   -10.0 -999    -999                                   
1987 11 11 15 00   919.0   -10.0 -999    -999                                   
1987 11 11 18 00   912.6   -10.1 -999    -999                                   
1987 11 11 21 00   908.6   -10.0 -999    -999                                   
1987 11 12 03 00   907.8    -9.5 -999    -999                                   
1987 11 12 06 00   908.6    -9.2 -999    -999                                   
1987 11 12 09 00   908.7    -8.9 -999    -999                                   
1987 11 12 12 00   908.1    -8.8 -999    -999                                   
1987 11 12 15 00   906.8    -8.5 -999    -999                                   
1987 11 12 18 00   905.3    -8.2 -999    -999                                   
1987 11 12 21 00   904.0    -8.2 -999    -999                                   
1987 11 13 03 00   902.6    -8.0 -999    -999                                   
1987 11 13 06 00   903.1    -7.9 -999    -999                                   
1987 11 13 09 00   904.2    -7.9 -999    -999                                   
1987 11 13 12 00   906.6    -7.7 -999    -999                                   
1987 11 13 15 00   908.4    -7.9 -999    -999                                   
1987 11 13 18 00   910.0    -8.0 -999    -999                                   
1987 11 13 21 00   912.1    -8.0 -999    -999                                   
1987 11 14 00 00   914.3    -8.0 -999    -999                                   
1987 11 14 03 00   915.7    -7.9 -999    -999                                   
1987 11 14 06 00   916.9    -7.9 -999    -999                                   
1987 11 14 09 00   917.8    -8.0 -999    -999                                   
1987 11 14 12 00   918.5    -8.1 -999    -999                                   
1987 11 14 15 00   919.1    -8.2 -999    -999                                   
1987 11 14 18 00   919.7    -8.2 -999    -999                                   
1987 11 14 21 00   920.7    -8.2 -999    -999                                   
1987 11 15 00 00   920.9    -8.2 -999    -999                                   
1987 11 15 03 00   920.7    -8.2 -999    -999                                   
1987 11 15 06 00   920.6    -8.2 -999    -999                                   
1987 11 15 09 00   920.6    -8.2 -999    -999                                   
1987 11 15 12 00   920.0    -8.4 -999    -999                                   
1987 11 15 15 00   918.2    -8.4 -999    -999                                   
1987 11 15 18 00   917.2    -8.5 -999    -999                                   
1987 11 15 21 00   917.5    -8.5 -999    -999                                   
1987 11 16 00 00   916.3    -8.4 -999    -999                                   
1987 11 16 03 00   917.2    -8.2 -999    -999                                   
1987 11 16 06 00   917.8    -8.1 -999    -999                                   
1987 11 16 09 00   919.2    -8.0 -999    -999                                   
1987 11 16 12 00   922.2    -8.0 -999    -999                                   
1987 11 16 15 00   926.1    -8.0 -999    -999                                   
1987 11 16 18 00   929.2    -8.2 -999    -999                                   
1987 11 16 21 00   931.1    -8.2 -999    -999                                   
1987 11 17 03 00   934.0    -8.4 -999    -999                                   
1987 11 17 06 00   935.5    -8.5 -999    -999                                   
1987 11 17 09 00   935.9    -8.5 -999    -999                                   
1987 11 17 12 00   935.6    -8.2 -999    -999                                   
1987 11 17 15 00   933.9    -8.2 -999    -999                                   
1987 11 17 18 00   933.6    -8.2 -999    -999                                   
1987 11 17 21 00   933.7    -8.0 -999    -999                                   
1987 11 18 03 00   934.3    -7.7 -999    -999                                   
1987 11 18 06 00   934.6    -7.2 -999    -999                                   
1987 11 18 09 00   934.7    -6.7 -999    -999                                   
1987 11 18 12 00   934.7    -6.7 -999    -999                                   
1987 11 18 15 00   931.7    -6.7 -999    -999                                   
1987 11 18 18 00   927.8    -6.7 -999    -999                                   
1987 11 18 21 00   923.7    -6.7 -999    -999                                   
1987 11 19 15 00   911.2    -5.4 -999    -999                                   
1987 11 20 03 00   916.3    -6.4 -999    -999                                   
1987 11 20 06 00   918.4    -6.5 -999    -999                                   
1987 11 20 09 00   921.2    -6.7 -999    -999                                   
1987 11 20 12 00   922.5    -7.0 -999    -999                                   
1987 11 20 15 00   922.6    -7.2 -999    -999                                   
1987 11 20 18 00   922.1    -7.4 -999    -999                                   
1987 11 20 21 00   922.8    -7.4 -999    -999                                   
1987 11 21 00 00   922.7    -7.2 -999    -999                                   
1987 11 21 03 00   924.6    -7.2 -999    -999                                   
1987 11 21 06 00   926.3    -7.4 -999    -999                                   
1987 11 21 09 00   928.4    -7.4 -999    -999                                   
1987 11 21 12 00   929.5    -7.7 -999    -999                                   
1987 11 21 15 00   929.7    -8.0 -999    -999                                   
1987 11 21 18 00   929.8    -8.1 -999    -999                                   
1987 11 21 21 00   929.6    -8.1 -999    -999                                   
1987 11 22 00 00   929.2    -8.0 -999    -999                                   
1987 11 22 03 00   929.0    -7.9 -999    -999                                   
1987 11 22 06 00   927.8    -7.7 -999    -999                                   
1987 11 22 09 00   926.9    -7.9 -999    -999                                   
1987 11 22 12 00   925.9    -8.0 -999    -999                                   
1987 11 22 15 00   924.3    -8.0 -999    -999                                   
1987 11 22 18 00   922.8    -8.0 -999    -999                                   
1987 11 22 21 00   921.4    -8.0 -999    -999                                   
1987 11 23 03 00   917.1    -7.7 -999    -999                                   
1987 11 23 06 00   916.7    -7.4 -999    -999                                   
1987 11 23 09 00   915.6    -7.4 -999    -999                                   
1987 11 23 12 00   914.9    -7.4 -999    -999                                   
1987 11 23 15 00   915.7    -7.1 -999    -999                                   
1987 11 23 18 00   919.1    -7.0 -999    -999                                   
1987 11 23 21 00   923.8    -6.7 -999    -999                                   
1987 11 24 00 00   927.0    -6.7 -999    -999                                   
1987 11 24 03 00   928.2    -6.4 -999    -999                                   
1987 11 24 06 00   926.2    -6.4 -999    -999                                   
1987 11 24 09 00   920.2    -6.6 -999    -999                                   
1987 11 24 12 00   912.2    -6.7 -999    -999                                   
1987 11 24 15 00   904.6    -6.7 -999    -999                                   
1987 11 24 18 00   905.1    -6.7 -999    -999                                   
1987 11 24 21 00   910.4    -6.5 -999    -999                                   
1987 11 25 00 00   915.9    -6.5 -999    -999                                   
1987 11 25 03 00   924.3    -6.1 -999    -999                                   
1987 11 25 06 00   929.5    -6.1 -999    -999                                   
1987 11 25 09 00   933.1    -6.0 -999    -999                                   
1987 11 25 12 00   936.8    -6.0 -999    -999                                   
1987 11 25 15 00   938.1    -6.0 -999    -999                                   
1987 11 25 18 00   939.7    -6.0 -999    -999                                   
1987 11 25 21 00   940.2    -6.0 -999    -999                                   
1987 11 26 03 00   939.6    -5.9 -999    -999                                   
1987 11 26 06 00   938.2    -5.9 -999    -999                                   
1987 11 26 09 00   936.3    -6.0 -999    -999                                   
1987 11 26 12 00   934.5    -6.0 -999    -999                                   
1987 11 26 15 00   931.5    -6.3 -999    -999                                   
1987 11 26 18 00   928.5    -6.4 -999    -999                                   
1987 11 26 21 00   927.8    -6.3 -999    -999                                   
1987 11 27 03 00   926.0    -5.5 -999    -999                                   
1987 11 27 06 00   925.7    -4.9 -999    -999                                   
1987 11 27 09 00   925.7    -4.5 -999    -999                                   
1987 11 27 12 00   925.6    -4.1 -999    -999                                   
1987 11 27 15 00   925.2    -3.6 -999    -999                                   
1987 11 27 18 00   925.5    -3.5 -999    -999                                   
1987 11 27 21 00   926.3    -3.2 -999    -999                                   
1987 11 28 03 00   926.8    -2.9 -999    -999                                   
1987 11 28 06 00   926.9    -2.9 -999    -999                                   
1987 11 28 09 00   929.3    -2.9 -999    -999                                   
1987 11 28 12 00   930.9    -2.9 -999    -999                                   
1987 11 28 15 00   931.7    -3.0 -999    -999                                   
1987 11 28 18 00   932.4    -3.1 -999    -999                                   
1987 11 28 21 00   932.2    -3.2 -999    -999                                   
1987 11 29 00 00   932.1    -3.2 -999    -999                                   
1987 11 29 03 00   932.1    -3.2 -999    -999                                   
1987 11 29 06 00   931.9    -3.2 -999    -999                                   
1987 11 29 09 00   932.4    -3.5 -999    -999                                   
1987 11 29 12 00   932.4    -3.5 -999    -999                                   
1987 11 29 15 00   932.2    -3.5 -999    -999                                   
1987 11 29 18 00   931.0    -3.5 -999    -999                                   
1987 11 29 21 00   930.0    -3.6 -999    -999                                   
1987 11 30 00 00   928.7    -3.6 -999    -999                                   
1987 11 30 03 00   927.9    -4.0 -999    -999                                   
1987 11 30 06 00   929.3    -4.0 -999    -999                                   
1987 11 30 09 00   931.1    -4.1 -999    -999                                   
1987 11 30 12 00   933.2    -4.1 -999    -999                                   
1987 11 30 15 00   934.3    -4.1 -999    -999                                   
1987 11 30 18 00   935.4    -4.0 -999    -999                                   
1987 11 30 21 00   934.7    -3.6 -999    -999                                   
1987 12 01 03 00   931.7    -3.2 -999    -999                                   
1987 12 01 06 00   930.7    -3.2 -999    -999                                   
1987 12 01 09 00   931.8    -3.2 -999    -999                                   
1987 12 01 12 00   933.1    -3.2 -999    -999                                   
1987 12 01 15 00   934.3    -3.2 -999    -999                                   
1987 12 01 18 00   935.3    -3.2 -999    -999                                   
1987 12 01 21 00   936.9    -3.2 -999    -999                                   
1987 12 02 03 00   938.5    -3.2 -999    -999                                   
1987 12 02 06 00   938.8    -3.1 -999    -999                                   
1987 12 02 09 00   938.9    -3.2 -999    -999                                   
1987 12 02 12 00   938.7    -3.2 -999    -999                                   
1987 12 02 15 00   938.0    -3.2 -999    -999                                   
1987 12 02 18 00   937.4    -3.2 -999    -999                                   
1987 12 02 21 00   936.7    -3.2 -999    -999                                   
1987 12 03 03 00   934.7    -3.2 -999    -999                                   
1987 12 03 06 00   933.8    -3.2 -999    -999                                   
1987 12 03 09 00   933.5    -3.2 -999    -999                                   
1987 12 03 12 00   933.2    -3.5 -999    -999                                   
1987 12 03 15 00   933.0    -3.5 -999    -999                                   
1987 12 03 18 00   933.2    -3.6 -999    -999                                   
1987 12 03 21 00   933.7    -3.6 -999    -999                                   
1987 12 04 00 00   933.8    -3.6 -999    -999                                   
1987 12 04 03 00   933.3    -3.6 -999    -999                                   
1987 12 04 06 00   933.0    -3.6 -999    -999                                   
1987 12 04 09 00   932.2    -3.8 -999    -999                                   
1987 12 04 12 00   931.3    -4.0 -999    -999                                   
1987 12 04 15 00   929.1    -4.1 -999    -999                                   
1987 12 04 18 00   927.5    -4.1 -999    -999                                   
1987 12 04 21 00   926.7    -4.2 -999    -999                                   
1987 12 05 03 00   926.9    -4.4 -999    -999                                   
1987 12 05 06 00   928.7    -4.4 -999    -999                                   
1987 12 05 09 00   930.4    -4.4 -999    -999                                   
1987 12 05 12 00   932.2    -4.5 -999    -999                                   
1987 12 05 15 00   932.9    -4.5 -999    -999                                   
1987 12 05 18 00   934.5    -4.6 -999    -999                                   
1987 12 05 21 00   935.4    -4.7 -999    -999                                   
1987 12 06 03 00   937.0    -4.6 -999    -999                                   
1987 12 06 06 00   937.3    -4.5 -999    -999                                   
1987 12 06 09 00   937.4    -4.5 -999    -999                                   
1987 12 06 12 00   937.5    -4.5 -999    -999                                   
1987 12 06 15 00   937.2    -4.6 -999    -999                                   
1987 12 06 18 00   937.7    -4.6 -999    -999                                   
1987 12 06 21 00   938.3    -4.6 -999    -999                                   
1987 12 07 03 00   938.1    -4.6 -999    -999                                   
1987 12 07 06 00   937.7    -4.5 -999    -999                                   
1987 12 07 09 00   937.0    -4.6 -999    -999                                   
1987 12 07 12 00   935.5    -4.7 -999    -999                                   
1987 12 07 15 00   933.7    -4.7 -999    -999                                   
1987 12 07 18 00   931.9    -4.9 -999    -999                                   
1987 12 07 21 00   930.8    -4.9 -999    -999                                   
1987 12 08 00 00   929.1    -5.0 -999    -999                                   
1987 12 08 03 00   927.8    -5.0 -999    -999                                   
