Mt Erebus
Operated by US
latitude -77.53 longitude 167.13 height 3700m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1990 02 15 21 00   595.9   -29.9     2.9    56                                  
1990 02 16 00 00   595.8   -33.0     0.0     0                                  
1990 02 16 03 00   595.7   -33.4     0.0     0                                  
1990 02 16 06 00   596.3   -32.8     0.0     0                                  
1990 02 16 09 00   596.6   -32.3     0.0     0                                  
1990 02 16 12 00   597.1   -33.8     0.0     0                                  
1990 02 16 15 00   597.3   -31.6     0.0     0                                  
1990 02 16 18 00   597.6   -25.0     0.0     0                                  
1990 02 16 21 00   597.6   -26.5     0.0     0                                  
1990 02 17 00 00   597.4   -29.3     0.0     0                                  
1990 02 17 03 00   596.9   -32.9     2.5   215                                  
1990 02 17 06 00   596.5   -33.5    13.8   312                                  
1990 02 17 09 00   596.3   -33.4     0.0     0                                  
1990 02 17 12 00   596.4   -34.8    18.3   309                                  
1990 02 17 15 00   596.3   -34.0    13.5   293                                  
1990 02 17 18 00   596.2   -31.3    11.9   338                                  
1990 02 17 21 00   596.5   -24.8 -999    -999                                   
1990 02 18 00 00   596.1   -27.3 -999    -999                                   
1990 02 18 03 00   596.0   -28.0 -999    -999                                   
1990 02 18 06 00   595.6   -31.0 -999    -999                                   
1990 02 18 09 00   595.6   -32.9 -999    -999                                   
1990 02 18 12 00   595.2   -36.0 -999    -999                                   
1990 02 18 15 00   595.2   -34.4 -999    -999                                   
1990 02 18 18 00   594.9   -36.5 -999    -999                                   
1990 02 18 21 00   595.3   -35.9 -999    -999                                   
1990 02 19 00 00   595.6   -36.4 -999    -999                                   
1990 02 19 03 00   595.8   -35.5 -999    -999                                   
1990 02 19 06 00   595.5   -35.9    11.3   195                                  
1990 02 19 09 00   595.9   -36.0     8.0   206                                  
1990 02 19 12 00   595.8   -35.8    16.8   172                                  
1990 02 19 15 00   596.3   -35.3    12.9   172                                  
1990 02 19 18 00   597.0   -34.0    18.3   144                                  
1990 02 19 21 00   598.2   -32.8     8.0   151                                  
1990 02 20 00 00   599.6   -31.6     5.5   136                                  
1990 02 20 03 00   600.1   -30.5     1.6   129                                  
1990 02 20 06 00   600.9   -25.6     0.0     0                                  
1990 02 20 09 00   600.6   -25.0     0.0     0                                  
1990 02 20 12 00   600.2   -29.6     0.0     0                                  
1990 02 20 15 00   599.4   -28.8     9.0   264                                  
1990 02 20 18 00   598.9   -25.6     8.0   277                                  
1990 02 20 21 00   598.7   -22.5     0.0     0                                  
1990 02 21 00 00   597.6   -26.9    12.9   286                                  
1990 02 21 03 00   597.3   -27.1     0.0     0                                  
1990 02 21 06 00   596.0   -23.9     0.0     0                                  
1990 02 21 09 00   594.7   -24.5     0.0     0                                  
1990 02 21 12 00   593.0   -28.6     0.0     0                                  
1990 02 21 15 00   591.2   -30.0     4.5   303                                  
1990 02 21 18 00   589.5   -26.1     0.0     0                                  
1990 02 21 21 00   587.0   -31.4     0.0     0                                  
1990 02 22 00 00   585.0   -33.8    27.7   292                                  
1990 02 22 03 00   584.3   -35.1     4.5   323                                  
1990 02 22 06 00   583.3   -39.5     9.0    98                                  
1990 02 22 09 00   582.5   -39.3     7.4   132                                  
1990 02 22 12 00   581.4   -40.5     8.0   208                                  
1990 02 22 15 00   580.6   -40.0     5.5   151                                  
1990 02 22 18 00   580.7   -39.0    18.3   153                                  
1990 02 22 21 00 -999      -36.1    12.5   170                                  
1990 02 23 00 00   582.0   -38.1     6.4   216                                  
1990 02 23 03 00   582.7   -33.4     0.0     0                                  
1990 02 23 06 00   583.0   -35.4    25.7   312                                  
1990 02 23 09 00   579.4   -35.5    48.0   324                                  
1990 02 23 12 00   583.4   -34.4    64.0   352                                  
1990 02 23 15 00   587.6   -33.6    45.0   323                                  
1990 02 23 18 00   591.6   -32.4    21.8     7                                  
1990 02 23 21 00   594.8   -31.8    15.4   319                                  
1990 02 24 00 00   597.0   -29.5    16.8   360                                  
1990 02 24 03 00   598.3   -28.8    11.3   338                                  
1990 02 24 06 00   599.0   -28.4     8.4   337                                  
1990 02 24 09 00   599.8   -29.4     6.4   352                                  
1990 02 24 12 00   599.9   -30.8     0.0     0                                  
1990 02 24 15 00   599.1   -31.3     0.0     0                                  
1990 02 24 18 00   597.5   -31.0    23.8   288                                  
1990 02 24 21 00   596.4   -31.8     2.0   184                                  
1990 02 25 00 00   595.2   -31.4     1.0   125                                  
1990 02 25 03 00   592.9   -31.9     0.0     0                                  
1990 02 25 06 00   591.9   -32.1     3.5   343                                  
1990 02 25 09 00   591.1   -32.9     5.5     4                                  
1990 02 25 12 00   589.4   -32.8    12.5   295                                  
1990 02 25 15 00   588.2   -31.4    14.8   316                                  
1990 02 25 18 00   586.9   -30.8    15.4   358                                  
1990 02 25 21 00   586.1   -30.3    12.9   323                                  
1990 02 26 03 00   585.7   -30.0     5.8   295                                  
1990 02 26 06 00   585.9   -27.6     0.0     0                                  
1990 02 26 09 00   585.2   -32.5     0.0     0                                  
1990 02 26 12 00   584.4   -36.5    27.3   329                                  
1990 02 26 15 00   583.5   -36.4    17.7   272                                  
1990 02 26 18 00   585.2   -35.8    23.2   296                                  
1990 02 26 21 00   586.1   -32.6    10.9   324                                  
1990 02 27 00 00   586.6   -32.3    11.3   307                                  
1990 02 27 03 00   586.7   -31.8     5.5   336                                  
1990 02 27 06 00   587.0   -32.8     1.0    26                                  
1990 02 27 09 00   587.1   -33.4     2.9    43                                  
1990 02 27 12 00   587.6   -34.5     5.5   112                                  
1990 02 27 15 00   588.5   -33.8     2.0    70                                  
1990 02 27 21 00   590.7   -26.4     6.4   358                                  
1990 02 28 00 00   591.7   -25.8     0.0     0                                  
1990 02 28 03 00   592.4   -26.5     4.5   306                                  
1990 02 28 06 00   593.6   -26.6     2.9   292                                  
1990 02 28 09 00   594.1   -27.8     0.0     0                                  
1990 02 28 12 00   594.5   -30.8     0.0     0                                  
1990 02 28 15 00   594.7   -29.6     1.6   286                                  
1990 02 28 18 00   594.7   -24.1     0.0     0                                  
1990 02 28 21 00   594.7   -21.9     0.0     0                                  
1990 03 01 00 00   594.2   -25.9     2.0   329                                  
1990 03 01 03 00   594.0   -27.4     5.8     7                                  
1990 03 01 06 00   593.7   -25.4     0.0     0                                  
1990 03 01 09 00   593.5   -31.1     0.0     0                                  
1990 03 01 12 00   593.3   -33.0     0.0     0                                  
1990 03 01 15 00   593.1   -31.8     0.0     0                                  
1990 03 01 18 00   593.6   -26.4     0.0     0                                  
1990 03 01 21 00   593.6   -26.3     0.0     0                                  
1990 03 02 00 00   593.6   -28.6     0.0     0                                  
1990 03 02 03 00   593.5   -29.6    14.4   337                                  
1990 03 02 06 00   593.5   -30.8    15.8   324                                  
1990 03 02 09 00   593.3   -30.5    13.8   296                                  
1990 03 02 12 00   593.3   -31.0     4.9   313                                  
1990 03 02 15 00   592.5   -31.3    10.9   286                                  
1990 03 02 18 00   592.1   -31.1    19.9   293                                  
1990 03 02 21 00   592.2   -31.0    12.9   341                                  
1990 03 03 00 00   591.9   -32.8    18.3   355                                  
1990 03 03 03 00   592.4   -31.4     9.4   351                                  
1990 03 03 06 00   592.9   -27.8     0.0     0                                  
1990 03 03 09 00   593.1   -30.6     1.0     5                                  
1990 03 03 12 00   593.4   -34.1     0.0     0                                  
1990 03 03 15 00   593.7   -33.0    10.3   285                                  
1990 03 03 18 00   594.5   -29.4     4.9   285                                  
1990 03 03 21 00   594.9   -29.9     8.4   329                                  
1990 03 04 00 00   594.8   -31.8    11.9   310                                  
1990 03 04 03 00   595.2   -32.3     8.0   357                                  
1990 03 04 06 00   594.4   -35.3    14.4   336                                  
1990 03 04 09 00   594.1   -37.8    22.8   324                                  
1990 03 04 12 00   593.3   -37.8     9.9   137                                  
1990 03 04 15 00   591.2   -37.0     1.0   288                                  
1990 03 04 18 00   590.5   -36.9    44.1   293                                  
1990 03 04 21 00   589.7   -36.9    11.9   320                                  
1990 03 05 00 00   588.3   -35.9    47.6   329                                  
1990 03 05 03 00   587.6   -35.5    23.2   198                                  
1990 03 05 06 00   590.4   -35.6     0.0     0                                  
1990 03 05 09 00   590.1   -36.5    54.4   319                                  
1990 03 05 12 00   589.5   -36.9    15.4   168                                  
1990 03 05 15 00   584.1   -38.0    22.2     9                                  
1990 03 05 18 00   587.1   -38.1    14.8   295                                  
1990 03 05 21 00   588.7   -36.0     3.5   153                                  
1990 03 06 00 00   588.7   -35.1    20.3   298                                  
1990 03 06 03 00   588.9   -34.1    20.9   291                                  
1990 03 06 06 00   589.1   -34.0    20.3   291                                  
1990 03 06 09 00   589.5   -35.1    13.8   317                                  
1990 03 06 12 00   589.9   -34.1     5.5   205                                  
1990 03 06 15 00   590.2   -33.5    11.3   268                                  
1990 03 06 18 00   590.6   -30.5     1.6   355                                  
1990 03 06 21 00   590.9   -25.8     0.0     0                                  
1990 03 07 00 00   590.6   -27.6     0.0     0                                  
1990 03 07 03 00   590.3   -30.1     0.0     0                                  
1990 03 07 06 00   590.1   -29.6     0.0     0                                  
1990 03 07 09 00   590.2   -32.0     5.8   327                                  
1990 03 07 12 00   590.3   -33.8     0.0     0                                  
1990 03 07 15 00   590.1   -33.0     5.8   333                                  
1990 03 07 18 00   590.6   -30.6     0.0     0                                  
1990 03 07 21 00   590.8   -30.4     3.9   288                                  
1990 03 08 00 00   590.6   -31.4     0.0     0                                  
1990 03 08 03 00   590.4   -31.8    17.7   315                                  
1990 03 08 06 00   590.3   -31.4    15.4   292                                  
1990 03 08 09 00   590.4   -33.0    15.4   296                                  
1990 03 08 12 00   590.2   -33.8    17.4   360                                  
1990 03 08 15 00   590.1   -32.8    21.8   291                                  
1990 03 08 18 00   590.0   -32.0    19.3   289                                  
1990 03 08 21 00   590.1   -31.9    21.8   291                                  
1990 03 09 00 00   590.5   -32.3    13.8   282                                  
1990 03 09 03 00   591.2   -31.8     9.4   299                                  
1990 03 09 06 00   591.5   -30.1    10.9   298                                  
1990 03 09 09 00   591.9   -32.8     3.9   282                                  
1990 03 09 12 00   591.4   -34.6    20.3   295                                  
1990 03 09 15 00   591.9   -36.6     0.6   230                                  
1990 03 09 18 00   591.8   -35.8     0.0     0                                  
1990 03 09 21 00   591.4   -34.8    17.4   351                                  
1990 03 10 00 00   591.8   -30.1     0.0     0                                  
1990 03 10 03 00   591.8   -34.0     0.0     0                                  
1990 03 10 06 00   591.5   -31.1     0.0     0                                  
1990 03 10 09 00   591.0   -35.3     2.9   277                                  
1990 03 10 12 00   590.4   -37.6     5.8   298                                  
1990 03 10 15 00   590.4   -37.9     9.0   299                                  
1990 03 10 18 00   589.5   -39.1    22.8   317                                  
1990 03 10 21 00   586.5   -38.5    48.0   327                                  
1990 03 11 00 00   588.3   -38.4    35.1   295                                  
1990 03 11 03 00   587.5   -37.5    28.3   289                                  
1990 03 11 06 00   587.8   -37.5     0.0     0                                  
1990 03 11 09 00   584.3   -37.5    59.9   281                                  
1990 03 11 12 00   585.2   -37.8    60.5   300                                  
1990 03 11 15 00   587.0   -38.5    47.0   272                                  
1990 03 11 18 00   587.3   -37.9    30.2   286                                  
1990 03 11 21 00   588.7   -37.3    28.7   265                                  
1990 03 12 00 00   589.3   -36.5    24.2   292                                  
1990 03 12 03 00   590.6   -36.6    18.9   239                                  
1990 03 12 06 00   590.9   -39.0    20.9   223                                  
1990 03 12 09 00   590.9   -39.3    19.3   254                                  
1990 03 12 12 00   590.3   -39.3    14.8   250                                  
1990 03 12 15 00   590.1   -40.0    24.2   223                                  
1990 03 12 18 00   588.8   -39.9    31.2   203                                  
1990 03 12 21 00   587.5   -39.9    40.2   213                                  
1990 03 13 03 00   587.5   -39.3    29.2   215                                  
1990 03 13 06 00   584.3   -42.5    11.9   265                                  
1990 03 13 09 00   585.4   -43.6    13.5   206                                  
1990 03 13 12 00   584.8   -43.6    15.8   202                                  
1990 03 13 15 00   583.3   -43.0    33.2   199                                  
1990 03 13 18 00   582.5   -42.4    35.1   198                                  
1990 03 13 21 00   580.1   -41.1    44.1   185                                  
1990 03 14 00 00   580.3   -42.9    46.6   188                                  
1990 03 14 03 00   580.4   -41.1    48.6   178                                  
1990 03 14 06 00   580.3   -40.6    44.7   174                                  
1990 03 14 09 00   580.1   -40.9    52.1   163                                  
1990 03 14 12 00   580.8   -40.5    50.1   171                                  
1990 03 14 15 00   579.3   -39.9    53.4   168                                  
1990 03 14 18 00   580.0   -41.9    45.0   177                                  
1990 03 14 21 00   579.4   -41.4    39.2   171                                  
1990 03 15 00 00   579.0   -38.5    43.7   160                                  
1990 03 15 03 00   579.4   -36.9    45.6   149                                  
1990 03 15 06 00   580.3   -36.5    41.1   147                                  
1990 03 15 09 00   582.4   -35.3    21.3   142                                  
1990 03 15 12 00   583.0   -35.4    24.8   174                                  
1990 03 15 15 00   581.7   -36.5    30.2   195                                  
1990 03 15 18 00   578.5   -37.1    51.1   180                                  
1990 03 15 21 00   580.4   -37.5    44.1   188                                  
1990 03 16 00 00   577.6   -36.1    54.0   180                                  
1990 03 16 03 00   577.8   -39.1    53.4   196                                  
1990 03 16 06 00   580.8   -35.1    39.6   154                                  
1990 03 16 09 00   583.6   -37.9    14.8   130                                  
1990 03 16 12 00   583.0   -40.0    23.8   137                                  
1990 03 16 15 00   584.4   -41.1    11.3   125                                  
1990 03 16 18 00   585.0   -41.1    14.4   125                                  
1990 03 16 21 00   586.3   -39.9    15.4   120                                  
1990 03 17 00 00   588.1   -37.1 -999    -999                                   
1990 03 17 03 00   588.4   -33.5 -999    -999                                   
1990 03 17 06 00   588.6   -35.9 -999    -999                                   
1990 03 17 09 00   588.5   -35.9 -999    -999                                   
1990 03 17 12 00   588.5   -32.9 -999    -999                                   
1990 03 17 15 00   588.0   -34.8 -999    -999                                   
1990 03 17 18 00   587.8   -35.5 -999    -999                                   
1990 03 17 21 00   587.6   -33.0 -999    -999                                   
1990 03 18 00 00   586.9   -35.3 -999    -999                                   
1990 03 18 03 00   587.0   -35.1 -999    -999                                   
1990 03 18 06 00   587.1   -34.3 -999    -999                                   
1990 03 18 09 00   587.1   -34.3 -999    -999                                   
1990 03 18 12 00   587.5   -34.6 -999    -999                                   
1990 03 18 15 00   587.6   -34.8 -999    -999                                   
1990 03 18 18 00   587.7   -34.9 -999    -999                                   
1990 03 18 21 00   588.1   -31.8 -999    -999                                   
1990 03 19 00 00   588.3   -33.4 -999    -999                                   
1990 03 19 03 00   588.3   -33.1 -999    -999                                   
1990 03 19 06 00   588.7   -33.4 -999    -999                                   
1990 03 19 09 00   588.8   -33.8 -999    -999                                   
1990 03 19 12 00   588.8   -33.5 -999    -999                                   
1990 03 19 15 00   588.9   -32.9 -999    -999                                   
1990 03 19 18 00   589.0   -32.5 -999    -999                                   
1990 03 19 21 00   589.0   -32.3 -999    -999                                   
1990 03 20 00 00   589.5   -31.9 -999    -999                                   
1990 03 20 03 00   589.9   -31.6 -999    -999                                   
1990 03 20 06 00   591.0   -32.0 -999    -999                                   
1990 03 20 09 00   591.5   -32.3 -999    -999                                   
1990 03 20 12 00   591.6   -32.8 -999    -999                                   
1990 03 20 15 00   591.5   -32.8 -999    -999                                   
1990 03 20 18 00   591.7   -33.5 -999    -999                                   
1990 03 20 21 00   591.6   -34.0 -999    -999                                   
1990 03 21 00 00   590.5   -33.1 -999    -999                                   
1990 03 21 03 00   592.1   -33.4 -999    -999                                   
1990 03 21 06 00   592.1   -33.0 -999    -999                                   
1990 03 21 09 00   590.9   -33.1    17.4   206                                  
1990 03 21 12 00   590.9   -33.1    28.7   163                                  
1990 03 21 15 00   590.0   -33.5    40.6   163                                  
1990 03 21 18 00   590.7   -35.5    42.5   150                                  
1990 03 21 21 00   591.7   -37.8    41.1   163                                  
1990 03 22 00 00   594.2   -36.5    34.1   156                                  
1990 03 22 03 00   595.6   -35.1    12.5   150                                  
1990 03 22 06 00   596.9   -33.4    15.8   147                                  
1990 03 22 09 00   597.9   -33.0 -999    -999                                   
1990 03 22 12 00   598.7   -32.3 -999    -999                                   
1990 03 22 15 00   599.2   -31.6 -999    -999                                   
1990 03 22 18 00   599.3   -32.3 -999    -999                                   
1990 03 22 21 00   599.0   -31.8 -999    -999                                   
1990 03 23 00 00   598.9   -33.6 -999    -999                                   
1990 03 23 03 00   598.3   -33.6 -999    -999                                   
1990 03 23 06 00   597.6   -33.8 -999    -999                                   
1990 03 23 09 00   596.9   -34.4 -999    -999                                   
1990 03 23 12 00   595.9   -32.5 -999    -999                                   
1990 03 23 15 00   594.8   -36.1 -999    -999                                   
1990 03 23 18 00   593.9   -38.1 -999    -999                                   
1990 03 23 21 00   593.6   -38.1 -999    -999                                   
1990 03 24 00 00   594.0   -35.8 -999    -999                                   
1990 03 24 03 00   594.5   -33.5 -999    -999                                   
1990 03 24 06 00   593.9   -33.6 -999    -999                                   
1990 03 24 09 00   593.3   -32.9 -999    -999                                   
1990 03 24 12 00   592.7   -31.3 -999    -999                                   
1990 03 24 15 00   591.7   -28.9 -999    -999                                   
1990 03 24 18 00   590.1   -29.6 -999    -999                                   
1990 03 24 21 00   589.3   -30.1 -999    -999                                   
1990 03 25 00 00   588.1   -32.0 -999    -999                                   
1990 03 25 03 00   586.9   -32.0 -999    -999                                   
1990 03 25 06 00   585.2   -32.4 -999    -999                                   
1990 03 25 09 00   583.7   -35.8 -999    -999                                   
1990 03 25 12 00   581.9   -36.0 -999    -999                                   
1990 03 25 15 00   581.4   -36.4 -999    -999                                   
1990 03 25 18 00   580.2   -36.4 -999    -999                                   
1990 03 25 21 00   579.4   -36.5 -999    -999                                   
1990 03 26 00 00   579.2   -36.9 -999    -999                                   
1990 03 26 03 00   578.9   -36.0 -999    -999                                   
1990 03 26 06 00   578.7   -35.1 -999    -999                                   
1990 03 26 09 00   577.9   -37.3 -999    -999                                   
1990 03 26 12 00   578.0   -38.1 -999    -999                                   
1990 03 26 15 00   577.9   -37.4 -999    -999                                   
1990 03 26 18 00   577.6   -38.9 -999    -999                                   
1990 03 26 21 00   577.9   -38.5 -999    -999                                   
1990 03 27 00 00   578.1   -39.6 -999    -999                                   
1990 03 27 03 00   578.6   -41.8 -999    -999                                   
1990 03 27 06 00   578.0   -44.8 -999    -999                                   
1990 03 27 09 00   578.7   -44.3 -999    -999                                   
1990 03 27 12 00   578.3   -42.1 -999    -999                                   
1990 03 27 15 00   577.0   -44.6 -999    -999                                   
1990 03 27 18 00   577.6   -44.9 -999    -999                                   
1990 03 27 21 00   578.1   -42.4 -999    -999                                   
1990 03 28 00 00   576.7   -41.8 -999    -999                                   
1990 03 28 03 00   576.7   -41.5 -999    -999                                   
1990 03 28 06 00   578.6   -46.6 -999    -999                                   
1990 03 28 09 00   578.7   -43.9 -999    -999                                   
1990 03 28 12 00   579.9   -40.3 -999    -999                                   
1990 03 28 15 00   580.2   -39.6 -999    -999                                   
1990 03 28 18 00   581.1   -39.1 -999    -999                                   
1990 03 28 21 00   582.1   -40.0 -999    -999                                   
1990 03 29 00 00   582.8   -38.9 -999    -999                                   
1990 03 29 03 00   583.5   -39.6 -999    -999                                   
1990 03 29 06 00   584.6   -38.3 -999    -999                                   
1990 03 29 09 00   585.7   -38.8 -999    -999                                   
1990 03 29 12 00   586.3   -39.0 -999    -999                                   
1990 03 29 15 00   586.4   -38.5 -999    -999                                   
1990 03 29 18 00   586.5   -39.4 -999    -999                                   
1990 03 29 21 00   586.9   -39.8 -999    -999                                   
1990 03 30 00 00   587.2   -40.0 -999    -999                                   
1990 03 30 03 00   587.3   -39.6 -999    -999                                   
1990 03 30 06 00   587.2   -39.9 -999    -999                                   
1990 03 30 09 00   587.4   -39.9 -999    -999                                   
1990 03 30 12 00   587.1   -40.4 -999    -999                                   
1990 03 30 15 00   586.9   -40.3 -999    -999                                   
1990 03 30 18 00   586.8   -40.1 -999    -999                                   
1990 03 30 21 00   586.7   -37.6 -999    -999                                   
1990 03 31 00 00   586.6   -37.0 -999    -999                                   
1990 03 31 03 00   586.3   -38.3 -999    -999                                   
1990 03 31 06 00   586.0   -39.1 -999    -999                                   
1990 03 31 09 00   585.6   -39.9 -999    -999                                   
1990 03 31 12 00   585.1   -40.9 -999    -999                                   
1990 03 31 15 00   584.3   -43.0 -999    -999                                   
1990 03 31 18 00   583.7   -44.9 -999    -999                                   
1990 03 31 21 00   583.3   -43.9 -999    -999                                   
1990 04 01 00 00   583.3   -44.1 -999    -999                                   
1990 04 01 03 00   583.0   -43.3 -999    -999                                   
1990 04 01 06 00   583.0   -43.0 -999    -999                                   
1990 04 01 09 00   582.6   -43.1 -999    -999                                   
1990 04 01 12 00   582.4   -41.8 -999    -999                                   
1990 04 01 15 00   581.5   -42.5 -999    -999                                   
1990 04 01 18 00   581.5   -43.0 -999    -999                                   
1990 04 01 21 00   581.9   -42.6 -999    -999                                   
1990 04 02 00 00   582.0   -43.0 -999    -999                                   
1990 04 02 03 00   582.3   -41.8 -999    -999                                   
1990 04 02 06 00   582.7   -41.4 -999    -999                                   
1990 04 02 09 00   583.4   -41.8 -999    -999                                   
1990 04 02 12 00   583.6   -42.0 -999    -999                                   
1990 04 02 15 00   584.0   -42.3 -999    -999                                   
1990 04 02 18 00   584.5   -41.9 -999    -999                                   
1990 04 02 21 00   584.8   -41.8 -999    -999                                   
1990 04 03 00 00   585.2   -41.8 -999    -999                                   
1990 04 03 03 00   585.3   -41.3 -999    -999                                   
1990 04 03 06 00   585.5   -42.0 -999    -999                                   
1990 04 03 09 00   585.8   -44.3 -999    -999                                   
1990 04 03 12 00   585.5   -43.8 -999    -999                                   
1990 04 03 15 00   584.2   -44.4 -999    -999                                   
1990 04 03 18 00   583.1   -44.4 -999    -999                                   
1990 04 03 21 00   582.5   -44.0 -999    -999                                   
1990 04 04 00 00   583.6   -42.3 -999    -999                                   
1990 04 04 03 00   583.8   -42.3 -999    -999                                   
1990 04 04 06 00   583.7   -43.5 -999    -999                                   
1990 04 04 09 00   583.8   -43.1 -999    -999                                   
1990 04 04 12 00   584.0   -42.3 -999    -999                                   
1990 04 04 15 00   584.6   -42.1 -999    -999                                   
1990 04 04 18 00   584.7   -42.3 -999    -999                                   
1990 04 04 21 00   585.9   -41.4 -999    -999                                   
1990 04 05 00 00   587.2   -40.1 -999    -999                                   
1990 04 05 03 00   588.3   -39.0 -999    -999                                   
1990 04 05 06 00   590.2   -37.3 -999    -999                                   
1990 04 05 09 00   592.2   -36.4 -999    -999                                   
1990 04 05 12 00   594.4   -35.4 -999    -999                                   
1990 04 05 15 00   595.8   -35.1 -999    -999                                   
1990 04 05 18 00   597.2   -33.0 -999    -999                                   
1990 04 05 21 00   598.1   -31.3 -999    -999                                   
1990 04 06 00 00   599.7   -30.4 -999    -999                                   
1990 04 06 03 00   601.6   -30.8 -999    -999                                   
1990 04 06 06 00   604.4   -27.6 -999    -999                                   
1990 04 06 09 00   606.9   -27.8 -999    -999                                   
1990 04 06 12 00   607.7   -26.5 -999    -999                                   
1990 04 06 15 00   607.8   -26.1 -999    -999                                   
1990 04 06 18 00   607.3   -29.4 -999    -999                                   
1990 04 06 21 00   607.5   -28.8 -999    -999                                   
1990 04 07 00 00   606.9   -29.5 -999    -999                                   
1990 04 07 03 00   606.1   -29.8 -999    -999                                   
1990 04 07 06 00   606.1   -30.0 -999    -999                                   
1990 04 07 09 00   605.6   -29.5 -999    -999                                   
1990 04 07 12 00   604.0   -30.1 -999    -999                                   
1990 04 07 15 00   602.3   -31.3 -999    -999                                   
1990 04 07 18 00   600.2   -31.0 -999    -999                                   
1990 04 07 21 00   598.2   -32.3 -999    -999                                   
1990 04 08 00 00   596.1   -31.4 -999    -999                                   
1990 04 08 03 00   593.1   -31.9 -999    -999                                   
1990 04 08 06 00   590.1   -35.0 -999    -999                                   
1990 04 08 09 00   588.9   -35.8 -999    -999                                   
1990 04 08 12 00   587.4   -35.5 -999    -999                                   
1990 04 08 15 00   586.6   -36.8 -999    -999                                   
1990 04 08 18 00   585.4   -36.8 -999    -999                                   
1990 04 08 21 00   585.4   -36.4 -999    -999                                   
1990 04 09 00 00   585.6   -35.1 -999    -999                                   
1990 04 09 03 00   585.4   -35.4 -999    -999                                   
1990 04 09 06 00   584.5   -35.8 -999    -999                                   
1990 04 09 09 00   584.7   -36.6     0.6   232                                  
1990 04 09 12 00   584.0   -36.0     8.4   240                                  
1990 04 09 15 00   583.6   -36.5    33.2   268                                  
1990 04 09 18 00   583.9   -36.6    29.6   275                                  
1990 04 09 21 00   584.8   -36.0    36.7   279                                  
1990 04 10 00 00   586.1   -34.4     1.0   285                                  
1990 04 10 03 00   586.9   -33.6    13.8   293                                  
1990 04 10 06 00   588.0   -32.8 -999    -999                                   
1990 04 10 09 00   589.0   -32.3 -999    -999                                   
1990 04 10 12 00   589.9   -32.0 -999    -999                                   
1990 04 10 15 00   590.6   -32.9 -999    -999                                   
1990 04 10 18 00   590.8   -34.0 -999    -999                                   
1990 04 10 21 00   591.2   -33.5 -999    -999                                   
1990 04 11 00 00   591.3   -32.9 -999    -999                                   
1990 04 11 03 00   590.9   -34.0 -999    -999                                   
1990 04 11 06 00   590.9   -34.3 -999    -999                                   
1990 04 11 09 00   590.9   -34.1 -999    -999                                   
1990 04 11 12 00   590.5   -34.6 -999    -999                                   
1990 04 11 15 00   590.7   -34.8 -999    -999                                   
1990 04 11 18 00   590.6   -34.9 -999    -999                                   
1990 04 11 21 00   590.7   -34.6 -999    -999                                   
1990 04 12 00 00   591.4   -33.8 -999    -999                                   
1990 04 12 03 00   591.8   -34.4 -999    -999                                   
1990 04 12 06 00   592.5   -34.9 -999    -999                                   
1990 04 12 09 00   593.0   -35.6 -999    -999                                   
1990 04 12 12 00   593.7   -35.4 -999    -999                                   
1990 04 12 15 00   594.0   -35.5 -999    -999                                   
1990 04 12 18 00   594.4   -35.8 -999    -999                                   
1990 04 12 21 00   594.5   -35.5 -999    -999                                   
1990 04 13 00 00   594.6   -34.3 -999    -999                                   
1990 04 13 03 00   594.3   -33.4 -999    -999                                   
1990 04 13 06 00   594.1   -34.8 -999    -999                                   
1990 04 13 09 00   594.2   -36.0 -999    -999                                   
1990 04 13 12 00   594.3   -36.5 -999    -999                                   
1990 04 13 15 00   594.4   -36.4 -999    -999                                   
1990 04 13 18 00   594.3   -35.9 -999    -999                                   
1990 04 13 21 00   594.2   -35.5 -999    -999                                   
1990 04 14 00 00   594.1   -34.6 -999    -999                                   
1990 04 14 03 00   593.8   -33.5 -999    -999                                   
1990 04 14 06 00   593.5   -33.6 -999    -999                                   
1990 04 14 09 00   593.2   -34.4 -999    -999                                   
1990 04 14 12 00   592.9   -34.6 -999    -999                                   
1990 04 14 15 00   592.5   -34.3 -999    -999                                   
1990 04 14 18 00   592.1   -34.3 -999    -999                                   
1990 04 14 21 00   591.7   -34.9 -999    -999                                   
1990 04 15 00 00   591.5   -34.4 -999    -999                                   
1990 04 15 03 00   591.0   -33.4 -999    -999                                   
1990 04 15 06 00   590.4   -34.8 -999    -999                                   
1990 04 15 09 00   589.9   -36.0 -999    -999                                   
1990 04 15 12 00   589.3   -35.8 -999    -999                                   
1990 04 15 15 00   588.8   -35.5 -999    -999                                   
1990 04 15 18 00   588.2   -37.8 -999    -999                                   
1990 04 15 21 00   587.1   -37.6 -999    -999                                   
1990 04 16 00 00   586.6   -38.8 -999    -999                                   
1990 04 16 03 00   585.5   -38.8 -999    -999                                   
1990 04 16 06 00   586.0   -40.1 -999    -999                                   
1990 04 16 09 00   586.9   -39.6 -999    -999                                   
1990 04 16 12 00   587.6   -36.4 -999    -999                                   
1990 04 16 15 00   587.5   -37.3 -999    -999                                   
1990 04 16 18 00   587.6   -36.6 -999    -999                                   
1990 04 16 21 00   588.1   -36.5 -999    -999                                   
