1993 10 17 08 33   697.6 -999    -999    -999                                   
1993 10 17 10 15   697.0 -999    -999    -999                                   
1993 10 17 11 59   696.7 -999    -999    -999                                   
1993 10 17 12 49   696.5 -999    -999    -999                                   
1993 10 17 13 41   696.1 -999    -999    -999                                   
1993 10 17 14 33   695.9 -999    -999    -999                                   
1993 10 17 15 25   695.5 -999    -999    -999                                   
1993 10 17 16 15   695.1 -999    -999    -999                                   
1993 10 17 17 07   694.9 -999    -999    -999                                   
1993 10 17 17 59   694.5 -999    -999    -999                                   
1993 10 17 18 49   694.2 -999    -999    -999                                   
1993 10 17 19 41   693.8 -999    -999    -999                                   
1993 10 17 20 33   694.0 -999    -999    -999                                   
1993 10 17 21 25   693.4 -999    -999    -999                                   
1993 10 17 23 08   692.8 -999    -999    -999                                   
1993 10 17 23 59   692.6 -999    -999    -999                                   
1993 10 18 00 51   692.4 -999    -999    -999                                   
1993 10 18 01 41   692.2 -999    -999    -999                                   
1993 10 18 02 33   692.1 -999    -999    -999                                   
1993 10 18 03 25   691.9 -999    -999    -999                                   
1993 10 18 04 17   691.3 -999    -999    -999                                   
1993 10 18 06 00   691.1 -999    -999    -999                                   
1993 10 18 08 33   690.9 -999    -999    -999                                   
1993 10 18 10 17   690.5 -999    -999    -999                                   
1993 10 18 11 08   690.3 -999    -999    -999                                   
1993 10 18 12 00   690.3 -999    -999    -999                                   
1993 10 18 12 51   690.0 -999    -999    -999                                   
1993 10 18 13 42   689.8 -999    -999    -999                                   
1993 10 18 14 34   689.9 -999    -999    -999                                   
1993 10 18 15 26   689.8 -999    -999    -999                                   
1993 10 18 16 18   689.8 -999    -999    -999                                   
1993 10 18 17 08   689.8 -999    -999    -999                                   
1993 10 18 18 00   689.4 -999    -999    -999                                   
1993 10 18 18 51   689.2 -999    -999    -999                                   
1993 10 18 19 42   689.0 -999    -999    -999                                   
1993 10 18 20 34   688.8 -999    -999    -999                                   
1993 10 18 21 26   688.8 -999    -999    -999                                   
1993 10 18 22 18   688.6 -999    -999    -999                                   
1993 10 19 00 00   688.2 -999    -999    -999                                   
1993 10 19 01 44   687.8 -999    -999    -999                                   
1993 10 19 03 26   687.3 -999    -999    -999                                   
1993 10 19 05 10   686.7 -999    -999    -999                                   
1993 10 19 08 36   686.5 -999    -999    -999                                   
1993 10 19 10 18   685.8 -999    -999    -999                                   
1993 10 19 12 02   685.5 -999    -999    -999                                   
1993 10 19 13 44   685.4 -999    -999    -999                                   
1993 10 19 15 28   685.2 -999    -999    -999                                   
1993 10 19 17 10   685.0 -999    -999    -999                                   
1993 10 19 18 52   684.8 -999    -999    -999                                   
1993 10 19 20 36   684.8 -999    -999    -999                                   
1993 10 19 21 28   685.2 -999    -999    -999                                   
1993 10 19 22 18   685.2 -999    -999    -999                                   
1993 10 19 23 10   685.4 -999    -999    -999                                   
1993 10 20 00 02   685.5 -999    -999    -999                                   
1993 10 20 00 54   685.6 -999    -999    -999                                   
1993 10 20 01 44   685.8 -999    -999    -999                                   
1993 10 20 02 36   686.3 -999    -999    -999                                   
1993 10 20 03 28   686.2 -999    -999    -999                                   
1993 10 20 05 10   687.1 -999    -999    -999                                   
1993 10 20 06 54   687.5 -999    -999    -999                                   
1993 10 20 09 28   688.8 -999    -999    -999                                   
1993 10 20 12 02   689.4 -999    -999    -999                                   
1993 10 20 12 54   689.8 -999    -999    -999                                   
1993 10 20 13 46   689.8 -999    -999    -999                                   
1993 10 20 14 38   690.2 -999    -999    -999                                   
1993 10 20 15 28   690.2 -999    -999    -999                                   
1993 10 20 16 20   690.5 -999    -999    -999                                   
1993 10 20 17 12   690.5 -999    -999    -999                                   
1993 10 20 18 02   690.5 -999    -999    -999                                   
1993 10 20 18 54   690.6 -999    -999    -999                                   
1993 10 20 19 46   690.5 -999    -999    -999                                   
1993 10 20 20 38   690.5 -999    -999    -999                                   
1993 10 20 21 28   690.7 -999    -999    -999                                   
1993 10 20 22 20   690.7 -999    -999    -999                                   
1993 10 20 23 12   690.2 -999    -999    -999                                   
1993 10 21 00 04   690.0 -999    -999    -999                                   
1993 10 21 00 54   689.9 -999    -999    -999                                   
1993 10 21 02 38   689.0 -999    -999    -999                                   
1993 10 21 04 20   688.2 -999    -999    -999                                   
1993 10 21 06 04   687.7 -999    -999    -999                                   
1993 10 21 07 46   687.3 -999    -999    -999                                   
1993 10 21 09 30   686.8 -999    -999    -999                                   
1993 10 21 11 12   686.5 -999    -999    -999                                   
1993 10 21 12 56   685.9 -999    -999    -999                                   
1993 10 21 14 38   685.8 -999    -999    -999                                   
1993 10 21 16 22   685.7 -999    -999    -999                                   
1993 10 21 18 04   685.9 -999    -999    -999                                   
1993 10 21 19 48   685.7 -999    -999    -999                                   
1993 10 21 21 30   685.9 -999    -999    -999                                   
1993 10 21 23 14   686.1 -999    -999    -999                                   
1993 10 22 00 57   686.3 -999    -999    -999                                   
1993 10 22 02 40   686.5 -999    -999    -999                                   
1993 10 22 04 22   686.9 -999    -999    -999                                   
1993 10 22 06 06   687.3 -999    -999    -999                                   
1993 10 22 07 49   688.0 -999    -999    -999                                   
1993 10 22 09 32   688.8 -999    -999    -999                                   
1993 10 22 11 15   689.0 -999    -999    -999                                   
1993 10 22 12 57   689.4 -999    -999    -999                                   
1993 10 22 14 40   690.3 -999    -999    -999                                   
1993 10 22 16 23   691.0 -999    -999    -999                                   
1993 10 22 18 06   691.9 -999    -999    -999                                   
1993 10 22 19 49   692.2 -999    -999    -999                                   
1993 10 22 21 32   692.7 -999    -999    -999                                   
1993 10 22 23 15   693.4 -999    -999    -999                                   
1993 10 23 00 57   694.0 -999    -999    -999                                   
1993 10 23 02 40   694.5 -999    -999    -999                                   
1993 10 23 04 23   694.8 -999    -999    -999                                   
1993 10 23 05 15   695.4 -999    -999    -999                                   
1993 10 23 09 32   696.5 -999    -999    -999                                   
1993 10 23 11 15   696.7 -999    -999      261                                  
1993 10 23 12 07   697.0 -999    -999      246                                  
1993 10 23 12 59   697.0 -999    -999      246                                  
1993 10 23 13 51   697.2 -999    -999      254                                  
1993 10 23 14 41   697.2 -999    -999      254                                  
1993 10 23 15 33   697.3 -999    -999      256                                  
1993 10 23 16 25   697.3 -999    -999      256                                  
1993 10 23 17 17   697.5 -999    -999      259                                  
1993 10 23 18 59   697.9 -999    -999      255                                  
1993 10 23 20 41   698.6 -999    -999      256                                  
1993 10 23 22 25   698.8 -999    -999      254                                  
1993 10 24 00 07   699.3 -999    -999      258                                  
1993 10 24 01 51   699.5 -999    -999      255                                  
1993 10 24 03 33   699.8 -999    -999      246                                  
1993 10 24 05 17   700.2 -999    -999      243                                  
1993 10 24 06 59   700.5 -999    -999      242                                  
1993 10 24 08 43   700.6 -999    -999      242                                  
1993 10 24 10 25   700.2 -999    -999      236                                  
1993 10 24 12 09   699.6 -999    -999      231                                  
1993 10 24 13 51   699.2 -999    -999      234                                  
1993 10 24 15 35   698.4 -999    -999      231                                  
1993 10 24 17 17   698.0 -999    -999      234                                  
1993 10 24 19 01   697.1 -999    -999      236                                  
1993 10 24 20 43   696.7 -999    -999      242                                  
1993 10 24 22 27   695.2 -999    -999      239                                  
1993 10 25 00 09   694.4 -999    -999      227                                  
1993 10 25 01 01   693.5 -999    -999      236                                  
1993 10 25 01 53   692.7 -999    -999      223                                  
1993 10 25 02 43   691.9 -999    -999      225                                  
1993 10 25 03 35   691.7 -999    -999      215                                  
1993 10 25 04 27   691.1 -999    -999      223                                  
1993 10 25 05 19   690.4 -999    -999      220                                  
1993 10 25 08 45   689.8 -999    -999      209                                  
1993 10 25 10 27   689.8 -999    -999      202                                  
1993 10 25 12 11   689.6 -999    -999      223                                  
1993 10 25 13 53   689.2 -999    -999      209                                  
1993 10 25 15 37   689.4 -999    -999      206                                  
1993 10 25 17 19   689.8 -999    -999      208                                  
1993 10 25 18 11   689.8 -999    -999      203                                  
1993 10 25 19 01   689.8 -999    -999      203                                  
1993 10 25 19 53   690.0 -999    -999      197                                  
1993 10 25 20 45   690.0 -999    -999      197                                  
1993 10 25 21 37   690.2 -999    -999      206                                  
1993 10 25 22 27   690.4 -999    -999      203                                  
1993 10 25 23 19   690.8 -999    -999      187                                  
1993 10 26 00 11   691.0 -999    -999      189                                  
1993 10 26 01 03   691.3 -999    -999      187                                  
1993 10 26 01 53   691.7 -999    -999      162                                  
1993 10 26 02 45   691.7 -999    -999      163                                  
1993 10 26 03 37   692.3 -999    -999      169                                  
1993 10 26 04 29   692.5 -999    -999      150                                  
1993 10 26 10 29   694.8 -999    -999      162                                  
1993 10 26 12 11   695.3 -999    -999      141                                  
1993 10 26 13 03   695.4 -999    -999      163                                  
1993 10 26 13 55   695.4 -999    -999      163                                  
1993 10 26 14 47   695.7 -999    -999      211                                  
1993 10 26 15 38   695.7 -999    -999      211                                  
1993 10 26 16 30   695.9 -999    -999      197                                  
1993 10 26 17 21   695.9 -999    -999      197                                  
1993 10 26 18 12   695.6 -999    -999      197                                  
1993 10 26 19 03   695.7 -999    -999      218                                  
1993 10 26 19 55   695.3 -999    -999      208                                  
1993 10 26 20 47   695.2 -999    -999      214                                  
1993 10 26 21 38   695.0 -999    -999      218                                  
1993 10 26 22 30   694.8 -999    -999      224                                  
1993 10 26 23 21   694.7 -999    -999      240                                  
1993 10 27 00 12   694.2 -999    -999      224                                  
1993 10 27 01 03   693.8 -999    -999      228                                  
1993 10 27 02 47   693.3 -999    -999      224                                  
1993 10 27 04 30   692.4 -999    -999      223                                  
1993 10 27 06 12   692.1 -999    -999      228                                  
1993 10 27 10 30   690.9 -999    -999      209                                  
1993 10 27 12 14   690.6 -999    -999      220                                  
1993 10 27 13 04   690.4 -999    -999      214                                  
1993 10 27 13 56   690.4 -999    -999      212                                  
1993 10 27 14 48   690.3 -999    -999      220                                  
1993 10 27 15 40   690.1 -999    -999      231                                  
1993 10 27 16 30   690.0 -999    -999      225                                  
1993 10 27 17 22   689.9 -999    -999      224                                  
1993 10 27 18 14   689.9 -999    -999      233                                  
1993 10 27 19 04   689.9 -999    -999      220                                  
1993 10 27 19 56   689.6 -999    -999      231                                  
1993 10 27 20 48   689.8 -999    -999      223                                  
1993 10 27 21 40   690.1 -999    -999      245                                  
1993 10 27 22 30   690.2 -999    -999      245                                  
1993 10 27 23 22   690.4 -999    -999      252                                  
1993 10 28 00 14   690.6 -999    -999      252                                  
1993 10 28 01 06   690.4 -999    -999      252                                  
1993 10 28 01 56   690.4 -999    -999      249                                  
1993 10 28 02 48   690.7 -999    -999      248                                  
1993 10 28 03 40   690.6 -999    -999      242                                  
1993 10 28 05 22   691.7 -999    -999      239                                  
1993 10 28 09 40   693.4 -999    -999      223                                  
1993 10 28 11 24   693.8 -999    -999      224                                  
1993 10 28 12 14   694.0 -999    -999      231                                  
1993 10 28 13 06   694.2 -999    -999      230                                  
1993 10 28 13 58   694.6 -999    -999      243                                  
1993 10 28 14 50   694.7 -999    -999      242                                  
1993 10 28 15 40   694.6 -999    -999      242                                  
1993 10 28 16 32   694.7 -999    -999      246                                  
1993 10 28 17 24   694.8 -999    -999      249                                  
1993 10 28 18 16   694.8 -999    -999      251                                  
1993 10 28 19 06   695.2 -999    -999      256                                  
1993 10 28 19 58   695.3 -999    -999      256                                  
1993 10 28 20 50   695.0 -999    -999      246                                  
1993 10 28 21 40   695.2 -999    -999      251                                  
1993 10 28 22 32   695.4 -999    -999      258                                  
1993 10 28 23 24   695.7 -999    -999    -999                                   
1993 10 29 00 16   695.9 -999    -999    -999                                   
1993 10 29 01 06   696.3 -999    -999    -999                                   
1993 10 29 01 58   696.1 -999    -999    -999                                   
1993 10 29 02 50   696.1 -999    -999    -999                                   
1993 10 29 03 42   696.3 -999    -999    -999                                   
1993 10 29 05 24   696.9 -999    -999      245                                  
1993 10 29 07 08   697.3 -999    -999      227                                  
1993 10 29 09 42   697.9 -999    -999      234                                  
1993 10 29 11 24   698.3 -999    -999      225                                  
1993 10 29 12 16   698.3 -999    -999      225                                  
1993 10 29 13 08   698.4 -999    -999      239                                  
1993 10 29 14 00   698.4 -999    -999      228                                  
1993 10 29 14 50   698.8 -999    -999      237                                  
1993 10 29 15 42   698.8 -999    -999      237                                  
1993 10 29 16 34   699.1 -999    -999      246                                  
1993 10 29 17 26   699.1 -999    -999      246                                  
1993 10 29 18 16   699.3 -999    -999      242                                  
1993 10 29 19 08   699.5 -999    -999      246                                  
1993 10 29 20 00   699.8 -999    -999      243                                  
1993 10 29 20 50   699.8 -999    -999      242                                  
1993 10 29 21 42   699.8 -999    -999      230                                  
1993 10 29 22 34   699.8 -999    -999      248                                  
1993 10 29 23 26   699.8 -999    -999      246                                  
1993 10 30 01 08   699.9 -999    -999      255                                  
1993 10 30 02 52   699.8 -999    -999      254                                  
1993 10 30 04 34   700.0 -999    -999      243                                  
1993 10 30 06 18   700.4 -999    -999      240                                  
1993 10 30 08 00   700.8 -999    -999      233                                  
1993 10 30 09 44   700.8 -999    -999      236                                  
1993 10 30 11 27   700.9 -999    -999      236                                  
1993 10 30 13 10   701.1 -999    -999      246                                  
1993 10 30 14 52   701.2 -999    -999      246                                  
1993 10 30 16 36   701.6 -999    -999      248                                  
1993 10 30 18 19   702.0 -999    -999      246                                  
1993 10 30 19 10   702.5 -999    -999      258                                  
1993 10 30 20 00   702.5 -999    -999      258                                  
1993 10 30 20 52   702.5 -999    -999      267                                  
1993 10 30 21 44   702.5 -999    -999      267                                  
1993 10 30 22 36   702.5 -999    -999      262                                  
1993 10 30 23 27   702.9 -999    -999      270                                  
1993 10 31 00 19   703.1 -999    -999      261                                  
1993 10 31 01 10   702.7 -999    -999      258                                  
1993 10 31 02 02   702.9 -999    -999      251                                  
1993 10 31 02 52   702.9 -999    -999      252                                  
1993 10 31 04 36   703.1 -999    -999      249                                  
1993 10 31 06 19   703.4 -999    -999      220                                  
1993 10 31 08 53   704.0 -999    -999      237                                  
1993 10 31 10 37   704.2 -999    -999      228                                  
1993 10 31 12 19   704.3 -999    -999      223                                  
1993 10 31 13 10   704.3 -999    -999      223                                  
1993 10 31 14 02   704.4 -999    -999      227                                  
1993 10 31 14 53   704.4 -999    -999      227                                  
1993 10 31 15 45   704.5 -999    -999      236                                  
1993 10 31 16 37   704.5 -999    -999      236                                  
1993 10 31 17 29   704.8 -999    -999      246                                  
1993 10 31 18 19   704.8 -999    -999      246                                  
1993 10 31 19 11   704.8 -999    -999      248                                  
1993 10 31 20 02   704.8 -999    -999      248                                  
1993 10 31 20 53   704.6 -999    -999      246                                  
1993 10 31 21 45   704.6 -999    -999      246                                  
1993 10 31 22 37   704.8 -999    -999      252                                  
1993 10 31 23 29   704.8 -999    -999      252                                  
1993 11 01 02 12   704.8 -999    -999      233                                  
1993 11 01 03 54   704.8 -999    -999      248                                  
1993 11 01 05 38   704.8 -999    -999      237                                  
1993 11 01 09 04   705.2 -999    -999      237                                  
1993 11 01 10 46   705.4 -999    -999      231                                  
1993 11 01 12 30   705.1 -999    -999      230                                  
1993 11 01 14 12   705.4 -999    -999      234                                  
1993 11 01 15 56   704.9 -999    -999      248                                  
1993 11 01 17 38   705.0 -999    -999      248                                  
1993 11 01 19 20   705.2 -999    -999      248                                  
1993 11 01 22 46   704.6 -999    -999      259                                  
1993 11 02 00 30   704.4 -999    -999      258                                  
1993 11 02 02 12   703.9 -999    -999      256                                  
1993 11 02 03 56   703.7 -999    -999      255                                  
1993 11 02 05 38   703.3 -999    -999      246                                  
1993 11 02 09 04   703.3 -999    -999      218                                  
1993 11 02 10 46   703.1 -999    -999      205                                  
1993 11 02 12 30   702.7 -999    -999      212                                  
1993 11 02 14 12   702.5 -999    -999      231                                  
1993 11 02 15 56   702.0 -999    -999      249                                  
1993 11 02 17 38   701.9 -999    -999      258                                  
1993 11 02 19 22   701.6 -999    -999      254                                  
1993 11 02 21 04   701.2 -999    -999      261                                  
1993 11 02 21 56   701.1 -999    -999    -999                                   
1993 11 02 23 38   700.8 -999    -999    -999                                   
1993 11 03 01 22   700.6 -999    -999    -999                                   
1993 11 03 03 04   700.9 -999    -999    -999                                   
1993 11 03 04 48   700.8 -999    -999    -999                                   
1993 11 03 08 12   700.8 -999    -999    -999                                   
1993 11 03 10 48   700.8 -999    -999      236                                  
1993 11 03 11 38   700.8 -999    -999      239                                  
1993 11 03 12 30   700.8 -999    -999    -999                                   
1993 11 03 13 22   700.6 -999    -999    -999                                   
1993 11 03 14 12   700.6 -999    -999    -999                                   
1993 11 03 15 04   700.6 -999    -999      255                                  
1993 11 03 16 48   700.4 -999    -999      245                                  
1993 11 03 18 30   700.4 -999    -999      249                                  
1993 11 03 20 12   700.2 -999    -999    -999                                   
1993 11 03 21 56   699.9 -999    -999    -999                                   
1993 11 03 23 38   699.6 -999    -999    -999                                   
1993 11 04 01 22   699.3 -999    -999    -999                                   
1993 11 04 03 04   699.4 -999    -999    -999                                   
1993 11 04 04 48   699.1 -999    -999    -999                                   
1993 11 04 06 30   699.2 -999    -999    -999                                   
1993 11 04 08 14   699.2 -999    -999      242                                  
1993 11 04 09 57   699.3 -999    -999    -999                                   
1993 11 04 11 38   699.1 -999    -999    -999                                   
1993 11 04 13 22   699.2 -999    -999    -999                                   
1993 11 04 16 48   699.1 -999    -999    -999                                   
1993 11 04 18 30   699.5 -999    -999      259                                  
1993 11 04 20 14   699.6 -999    -999      270                                  
1993 11 04 21 57   699.6 -999    -999    -999                                   
1993 11 04 22 48   699.3 -999    -999    -999                                   
1993 11 04 23 40   699.9 -999    -999    -999                                   
1993 11 05 00 30   699.7 -999    -999    -999                                   
1993 11 05 01 22   699.7 -999    -999    -999                                   
1993 11 05 02 14   699.7 -999    -999    -999                                   
1993 11 05 03 04   700.0 -999    -999    -999                                   
1993 11 05 05 40   700.2 -999    -999    -999                                   
1993 11 05 08 14   700.6 -999    -999      239                                  
1993 11 05 11 40   700.8 -999    -999      246                                  
1993 11 05 12 30   701.0 -999    -999      246                                  
1993 11 05 13 22   701.0 -999    -999      246                                  
1993 11 05 14 14   701.2 -999    -999      256                                  
1993 11 05 15 06   701.2 -999    -999      256                                  
1993 11 05 15 57   701.6 -999    -999      262                                  
1993 11 05 16 48   701.6 -999    -999      262                                  
1993 11 05 17 40   701.8 -999    -999      264                                  
1993 11 05 18 30   701.6 -999    -999      267                                  
1993 11 05 19 22   702.0 -999    -999      258                                  
1993 11 05 20 14   702.0 -999    -999      264                                  
1993 11 05 21 06   701.8 -999    -999      261                                  
1993 11 05 21 57   702.2 -999    -999      261                                  
1993 11 05 22 48   702.2 -999    -999      261                                  
1993 11 05 23 40   702.4 -999    -999      261                                  
1993 11 06 00 30   702.4 -999    -999      259                                  
1993 11 06 01 22   702.2 -999    -999      258                                  
1993 11 06 02 14   702.2 -999    -999      268                                  
1993 11 06 03 06   702.5 -999    -999      255                                  
1993 11 06 03 57   702.5 -999    -999      256                                  
1993 11 06 05 40   702.7 -999    -999      258                                  
1993 11 06 08 14   702.4 -999    -999      242                                  
1993 11 06 09 57   702.4 -999    -999      246                                  
1993 11 06 11 40   702.7 -999    -999      240                                  
1993 11 06 12 32   702.4 -999    -999      254                                  
1993 11 06 13 22   702.4 -999    -999      248                                  
1993 11 06 14 14   702.5 -999    -999      245                                  
1993 11 06 15 06   702.4 -999    -999      245                                  
1993 11 06 15 57   702.4 -999    -999      245                                  
1993 11 06 16 49   702.5 -999    -999      243                                  
1993 11 06 17 40   702.4 -999    -999      245                                  
1993 11 06 18 32   702.5 -999    -999      251                                  
1993 11 06 19 22   702.5 -999    -999      246                                  
1993 11 06 20 15   702.5 -999    -999      251                                  
1993 11 06 21 06   702.9 -999    -999      246                                  
1993 11 06 21 57   702.9 -999    -999      249                                  
1993 11 06 22 49   702.7 -999    -999      243                                  
1993 11 06 23 40   702.4 -999    -999      246                                  
1993 11 07 00 32   702.7 -999    -999      249                                  
1993 11 07 02 15   702.3 -999    -999      236                                  
1993 11 07 03 57   702.3 -999    -999      239                                  
1993 11 07 05 40   702.3 -999    -999      224                                  
1993 11 07 07 22   701.7 -999    -999      220                                  
1993 11 07 09 06   701.4 -999    -999      220                                  
1993 11 07 10 49   701.3 -999    -999      208                                  
1993 11 07 12 32   701.0 -999    -999      215                                  
1993 11 07 13 22   701.0 -999    -999      225                                  
1993 11 07 14 15   700.6 -999    -999      215                                  
1993 11 07 15 57   700.6 -999    -999      228                                  
1993 11 07 17 40   700.2 -999    -999      227                                  
1993 11 07 18 32   699.9 -999    -999      231                                  
1993 11 07 19 22   700.0 -999    -999      230                                  
1993 11 07 20 15   699.5 -999    -999      239                                  
1993 11 07 21 06   699.3 -999    -999      236                                  
1993 11 07 21 57   699.1 -999    -999      227                                  
1993 11 07 22 49   699.1 -999    -999      248                                  
1993 11 07 23 40   699.0 -999    -999      240                                  
1993 11 08 00 32   698.6 -999    -999      246                                  
1993 11 08 01 23   698.6 -999    -999      227                                  
1993 11 08 02 15   698.4 -999    -999      227                                  
1993 11 08 03 06   698.3 -999    -999      227                                  
1993 11 08 04 49   697.9 -999    -999      218                                  
1993 11 08 06 32   698.1 -999    -999      212                                  
1993 11 08 07 23   698.3 -999    -999      211                                  
1993 11 08 09 06   698.1 -999    -999      211                                  
1993 11 08 10 49   698.1 -999    -999      205                                  
1993 11 08 11 40   697.7 -999    -999      208                                  
1993 11 08 12 32   697.5 -999    -999      205                                  
1993 11 08 13 23   697.5 -999    -999      203                                  
1993 11 08 14 15   697.5 -999    -999      199                                  
1993 11 08 15 07   697.3 -999    -999      208                                  
1993 11 08 15 57   697.1 -999    -999      211                                  
1993 11 08 16 49   697.1 -999    -999      197                                  
1993 11 08 17 40   697.0 -999    -999      214                                  
1993 11 08 18 32   696.7 -999    -999      220                                  
1993 11 08 19 23   696.4 -999    -999      230                                  
1993 11 08 20 15   696.3 -999    -999      233                                  
1993 11 08 21 07   696.1 -999    -999      231                                  
1993 11 08 21 57   695.8 -999    -999      230                                  
1993 11 08 22 49   695.6 -999    -999      230                                  
1993 11 08 23 40   695.4 -999    -999      231                                  
1993 11 09 00 32   695.6 -999    -999      228                                  
1993 11 09 01 23   695.6 -999    -999      212                                  
1993 11 09 02 15   695.4 -999    -999      208                                  
1993 11 09 03 07   695.4 -999    -999      209                                  
1993 11 09 04 49   695.4 -999    -999      205                                  
1993 11 09 06 32   695.8 -999    -999      199                                  
1993 11 09 09 07   695.8 -999    -999      190                                  
1993 11 09 10 49   696.1 -999    -999      193                                  
1993 11 09 11 40   696.1 -999    -999      194                                  
1993 11 09 12 32   696.1 -999    -999      196                                  
1993 11 09 13 23   696.0 -999    -999      202                                  
1993 11 09 14 15   695.6 -999    -999      197                                  
1993 11 09 15 07   695.6 -999    -999      199                                  
1993 11 09 15 57   695.4 -999    -999      214                                  
1993 11 09 16 49   694.9 -999    -999      218                                  
1993 11 09 17 40   694.8 -999    -999      236                                  
1993 11 09 18 32   694.6 -999    -999      240                                  
1993 11 09 19 23   694.2 -999    -999      227                                  
1993 11 09 20 15   693.6 -999    -999      233                                  
1993 11 09 21 07   693.5 -999    -999      231                                  
1993 11 10 00 32   692.9 -999    -999      212                                  
1993 11 10 02 15   692.7 -999    -999      203                                  
1993 11 10 03 59   692.7 -999    -999      205                                  
1993 11 10 05 40   692.9 -999    -999      202                                  
1993 11 10 09 07   692.9 -999    -999      202                                  
1993 11 10 10 49   693.3 -999    -999      196                                  
1993 11 10 12 32   693.3 -999    -999      197                                  
1993 11 10 14 15   693.6 -999    -999      209                                  
1993 11 10 15 59   693.5 -999    -999      209                                  
1993 11 10 17 41   693.8 -999    -999      215                                  
1993 11 10 19 23   694.2 -999    -999      209                                  
1993 11 10 21 07   694.6 -999    -999      215                                  
1993 11 10 22 49   694.9 -999    -999      206                                  
1993 11 10 23 41   695.6 -999    -999      209                                  
1993 11 11 00 32   695.8 -999    -999      203                                  
1993 11 11 01 25   695.9 -999    -999      206                                  
1993 11 11 02 15   696.1 -999    -999      203                                  
1993 11 11 03 07   696.3 -999    -999      203                                  
1993 11 11 03 59   696.1 -999    -999      211                                  
1993 11 11 05 41   696.4 -999    -999      202                                  
1993 11 11 08 15   697.0 -999    -999      193                                  
1993 11 11 10 49   696.9 -999    -999      183                                  
1993 11 11 12 32   696.9 -999    -999      199                                  
1993 11 11 13 25   696.7 -999    -999      194                                  
1993 11 11 14 15   696.6 -999    -999      202                                  
1993 11 11 15 07   696.3 -999    -999      208                                  
1993 11 11 15 59   696.3 -999    -999      218                                  
1993 11 11 16 51   696.2 -999    -999      231                                  
1993 11 11 17 41   696.1 -999    -999      211                                  
1993 11 11 18 32   696.3 -999    -999      211                                  
1993 11 11 19 25   696.3 -999    -999      220                                  
1993 11 11 20 15   696.3 -999    -999      218                                  
1993 11 11 21 07   696.3 -999    -999      212                                  
1993 11 11 21 59   696.5 -999    -999      212                                  
1993 11 11 22 51   696.3 -999    -999      202                                  
1993 11 11 23 41   696.4 -999    -999      214                                  
1993 11 12 01 25   696.5 -999    -999      193                                  
1993 11 12 03 07   696.3 -999    -999      203                                  
1993 11 12 04 51   696.4 -999    -999      196                                  
1993 11 12 09 59   696.1 -999    -999      194                                  
1993 11 12 11 41   695.9 -999    -999      200                                  
1993 11 12 13 25   695.6 -999    -999      189                                  
1993 11 12 15 07   695.4 -999    -999      194                                  
1993 11 12 16 51   695.0 -999    -999      186                                  
1993 11 12 18 33   695.0 -999    -999      184                                  
1993 11 12 20 17   694.7 -999    -999      178                                  
1993 11 12 21 59   694.6 -999    -999      186                                  
1993 11 12 23 41   694.4 -999    -999      196                                  
1993 11 13 01 25   694.2 -999    -999      200                                  
1993 11 13 03 07   693.3 -999    -999      199                                  
1993 11 13 04 51   693.3 -999    -999      199                                  
1993 11 13 06 33   692.0 -999    -999      190                                  
1993 11 13 08 17   691.8 -999    -999      190                                  
1993 11 13 09 59   691.0 -999    -999      186                                  
1993 11 13 11 43   690.8 -999    -999      189                                  
1993 11 13 13 25   690.6 -999    -999      181                                  
1993 11 13 15 07   689.9 -999    -999      178                                  
1993 11 13 16 51   690.0 -999    -999      165                                  
1993 11 13 18 33   689.8 -999    -999      174                                  
1993 11 13 20 17   690.2 -999    -999      193                                  
1993 11 13 21 59   689.6 -999    -999      202                                  
1993 11 13 23 43   688.9 -999    -999      212                                  
1993 11 14 01 25   688.5 -999    -999      203                                  
1993 11 14 03 07   688.3 -999    -999      211                                  
1993 11 14 04 51   687.7 -999    -999      192                                  
1993 11 14 05 43   687.9 -999    -999      183                                  
1993 11 14 08 17   687.8 -999    -999      187                                  
1993 11 14 09 59   687.9 -999    -999      189                                  
1993 11 14 10 51   688.0 -999    -999      190                                  
1993 11 14 11 43   688.0 -999    -999      184                                  
1993 11 14 12 33   688.2 -999    -999      180                                  
1993 11 14 13 25   688.5 -999    -999      181                                  
1993 11 14 14 17   688.3 -999    -999      197                                  
1993 11 14 15 09   688.5 -999    -999      221                                  
1993 11 14 15 59   688.9 -999    -999      234                                  
1993 11 14 16 51   688.9 -999    -999      240                                  
1993 11 14 17 43   689.4 -999    -999      240                                  
1993 11 14 18 33   689.9 -999    -999      218                                  
1993 11 14 19 25   690.1 -999    -999      223                                  
1993 11 14 20 17   690.6 -999    -999      240                                  
1993 11 14 21 09   691.2 -999    -999      239                                  
1993 11 14 21 59   691.5 -999    -999      240                                  
1993 11 14 22 51   691.9 -999    -999      240                                  
1993 11 15 00 35   692.6 -999    -999      243                                  
1993 11 15 02 17   693.3 -999    -999      227                                  
1993 11 15 03 59   693.9 -999    -999      205                                  
1993 11 15 05 43   694.9 -999    -999      183                                  
1993 11 15 07 25   696.0 -999    -999      168                                  
1993 11 15 11 43   697.3 -999    -999      155                                  
1993 11 15 13 25   697.5 -999    -999      149                                  
1993 11 15 14 17   698.1 -999    -999      149                                  
1993 11 15 15 09   698.1 -999    -999      171                                  
