Ranvik_new
Operated by Australia
latitude -68.85 longitude 78.03 height 339m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 02 28 15 02   933.8    -8.0 -999      318                                  
2000 02 28 16 03   934.6    -6.7 -999       30                                  
2000 02 28 18 02   935.0    -6.4 -999       66                                  
2000 02 28 19 03   934.8    -6.6 -999       42                                  
2000 02 28 20 03   934.8    -6.6 -999       42                                  
2000 02 28 21 02   935.4    -6.2 -999       48                                  
2000 02 28 23 03   936.2    -6.0 -999       36                                  
2000 02 29 00 02   936.6    -5.5 -999       36                                  
2000 02 29 01 03   936.8    -5.3 -999       42                                  
2000 02 29 02 03   937.6    -5.1 -999       42                                  
2000 02 29 04 03   938.2    -4.8 -999       36                                  
2000 02 29 05 03   938.2    -5.1 -999       42                                  
2000 02 29 09 02   940.2    -4.3 -999       30                                  
2000 02 29 11 03   940.8    -4.5 -999       36                                  
2000 02 29 12 02   941.2    -4.4 -999       36                                  
2000 02 29 13 03   941.2    -4.9 -999       36                                  
2000 02 29 14 03   941.2    -4.5 -999       36                                  
2000 02 29 16 03   941.2    -6.0 -999       48                                  
2000 02 29 17 03   941.6    -6.1 -999       48                                  
2000 02 29 18 02   941.8    -6.2 -999       54                                  
2000 02 29 19 03   941.6    -6.8 -999       42                                  
2000 02 29 21 02   941.8    -7.8 -999       18                                  
2000 02 29 22 01   941.6    -8.0 -999       36                                  
2000 02 29 23 02   941.6    -9.0 -999      318                                  
2000 03 01 02 08   942.0    -9.6 -999       24                                  
2000 03 01 03 09   941.8    -9.9 -999      354                                  
2000 03 01 05 08   941.8    -9.6 -999       66                                  
2000 03 01 11 08   941.6    -7.8 -999       66                                  
2000 03 01 12 09   941.4    -8.0 -999       72                                  
2000 03 01 14 08   941.0    -9.1 -999       72                                  
2000 03 01 15 09   941.0    -9.3 -999       72                                  
2000 03 01 16 08   940.6   -10.0 -999       72                                  
2000 03 01 17 08   940.4    -9.7 -999       72                                  
2000 03 01 19 08   939.8   -10.3 -999       72                                  
2000 03 01 20 08   939.4   -10.4 -999       72                                  
2000 03 01 22 08   938.4   -10.8 -999       72                                  
2000 03 02 00 09   937.2   -11.0 -999       78                                  
2000 03 02 01 08   936.8   -11.1 -999       78                                  
2000 03 02 02 08   936.2   -11.2 -999       72                                  
2000 03 02 03 09   936.0   -11.0 -999       72                                  
2000 03 02 05 08   935.0   -11.6 -999       78                                  
2000 03 02 07 08   934.6   -10.7 -999       72                                  
2000 03 02 09 09   934.0   -10.0 -999       72                                  
2000 03 02 10 08   933.8    -9.9 -999       60                                  
2000 03 02 11 08   933.8    -9.7 -999       72                                  
2000 03 02 12 09   933.8    -9.6 -999       66                                  
2000 03 02 13 08   933.8   -10.1 -999       78                                  
2000 03 02 14 08   933.6   -11.0 -999       78                                  
