Dolleman Island
Operated by US
latitude -70.58 longitude -60.92 height 396m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1987 04 07 09 00   950.4   -25.6     7.8 -999                                   
1987 04 07 12 00   950.8   -25.0     6.8 -999                                   
1987 04 07 15 00   951.2   -25.5     7.8 -999                                   
1987 04 07 18 00   951.3   -25.2     3.9 -999                                   
1987 04 07 21 00 -999      -26.5     2.5 -999                                   
1987 04 08 00 00   951.9   -29.2     3.9 -999                                   
1987 04 08 03 00   951.9   -28.4     2.5 -999                                   
1987 04 08 06 00   951.5   -28.2     1.0 -999                                   
1987 04 08 09 00   951.5   -28.2     0.0 -999                                   
1987 04 08 12 00   951.5   -26.1     0.0 -999                                   
1987 04 08 15 00   951.3   -24.2     1.6 -999                                   
1987 04 08 18 00   952.1   -23.5     8.4 -999                                   
1987 04 08 21 00   951.1   -25.6     2.5 -999                                   
1987 04 09 00 00   951.1   -28.4     2.0 -999                                   
1987 04 09 03 00   950.8   -27.0     0.0 -999                                   
1987 04 09 06 00   949.9   -28.1     0.0 -999                                   
1987 04 09 09 00   949.2   -26.4     0.0 -999                                   
1987 04 09 12 00   948.3   -26.9     0.0 -999                                   
1987 04 09 15 00   947.8   -25.9     0.0 -999                                   
1987 04 09 18 00   947.5   -25.0     0.0 -999                                   
1987 04 09 21 00   947.5   -26.2     0.0 -999                                   
1987 04 10 00 00   947.5   -28.7     0.0 -999                                   
1987 04 10 03 00   947.4   -26.6     0.0 -999                                   
1987 04 10 06 00   946.6   -25.6     2.0 -999                                   
1987 04 10 09 00   945.8   -25.6     1.0 -999                                   
1987 04 10 12 00   945.4   -24.0     0.0 -999                                   
1987 04 10 15 00   944.3   -21.4     0.0 -999                                   
1987 04 10 18 00   943.0   -23.4     0.0 -999                                   
1987 04 10 21 00   942.2   -25.9     0.0 -999                                   
1987 04 11 00 00   941.6   -27.5     0.0 -999                                   
1987 04 11 03 00   940.5   -25.9     0.0 -999                                   
1987 04 11 06 00   941.0   -28.5     0.0 -999                                   
1987 04 11 09 00   941.2   -30.0     9.4 -999                                   
1987 04 11 12 00   942.7   -29.9     6.4 -999                                   
1987 04 11 15 00   942.9   -29.7    19.7 -999                                   
1987 04 11 18 00   943.6   -29.1    17.2 -999                                   
1987 04 11 21 00   944.5   -29.2    17.7 -999                                   
1987 04 12 00 00   945.0   -30.7    15.8 -999                                   
1987 04 12 03 00   945.5   -31.4    17.7 -999                                   
1987 04 12 06 00   945.9   -32.6    12.9 -999                                   
1987 04 12 09 00   945.1   -34.1    16.2 -999                                   
1987 04 12 12 00   945.1   -34.1    12.9 -999                                   
1987 04 12 15 00   944.7   -32.7    10.7 -999                                   
1987 04 12 18 00   944.3   -32.2     5.5 -999                                   
1987 04 12 21 00   943.2   -32.1     0.0 -999                                   
1987 04 13 00 00   942.0   -32.7     0.0 -999                                   
1987 04 13 03 00   940.6   -32.7     0.0 -999                                   
1987 04 13 06 00   938.7   -34.7     0.0 -999                                   
1987 04 13 09 00   936.1   -34.1     0.0 -999                                   
1987 04 13 12 00   934.3   -32.7     0.0 -999                                   
1987 04 13 15 00   932.4   -32.1     0.0 -999                                   
1987 04 13 18 00   931.3   -31.4     0.0 -999                                   
1987 04 13 21 00   930.4   -31.7     0.0 -999                                   
1987 04 14 00 00   930.0   -31.5     7.4 -999                                   
1987 04 14 03 00   929.7   -32.2    15.8 -999                                   
1987 04 14 06 00   930.0   -33.5    15.8 -999                                   
1987 04 14 09 00   931.6   -33.5    16.8 -999                                   
1987 04 14 12 00   933.4   -32.1    16.8 -999                                   
1987 04 14 15 00   935.6   -30.7    16.2 -999                                   
1987 04 14 18 00   938.7   -30.5    11.3 -999                                   
1987 04 14 21 00   941.9   -32.7     1.6 -999                                   
1987 04 15 00 00   944.0   -30.5     0.0 -999                                   
1987 04 15 03 00   945.0   -31.4     0.0 -999                                   
1987 04 15 06 00   946.2   -31.1     0.0 -999                                   
1987 04 15 09 00   946.4   -32.4     0.0 -999                                   
1987 04 15 18 00 -999      -30.9     0.0 -999                                   
1987 04 15 21 00   945.2   -32.0     0.0 -999                                   
1987 04 16 00 00   944.9   -30.7     0.0 -999                                   
1987 04 16 03 00   944.4   -29.9     0.0 -999                                   
1987 04 16 06 00 -999      -29.6     0.0 -999                                   
1987 04 16 12 00   940.7   -27.6     0.0 -999                                   
1987 04 16 18 00   938.5   -26.5     0.0 -999                                   
1987 04 16 21 00   939.4   -26.1     0.0 -999                                   
1987 04 17 00 00   940.1   -23.7     0.0 -999                                   
1987 04 17 03 00   939.5   -21.5     0.0 -999                                   
1987 04 17 06 00   938.8   -21.2     0.0 -999                                   
1987 04 17 09 00   939.8   -23.2     0.0 -999                                   
1987 04 17 12 00   940.9   -26.2    10.3 -999                                   
1987 04 17 15 00   942.8   -24.6    14.2 -999                                   
1987 04 17 21 00   946.0   -27.9    14.8 -999                                   
1987 04 18 00 00 -999      -27.1    12.3 -999                                   
1987 04 18 03 00   948.3   -30.0     8.4 -999                                   
1987 04 18 06 00   948.8   -30.5     6.8 -999                                   
1987 04 18 09 00   949.7   -31.4     0.0 -999                                   
1987 04 18 12 00   949.7   -31.5     3.5 -999                                   
1987 04 18 21 00   948.8   -28.2     0.0 -999                                   
1987 04 19 00 00   950.2   -27.9     0.0 -999                                   
1987 04 19 03 00   947.4   -28.0     0.0 -999                                   
1987 04 19 06 00   946.0   -28.4     0.0 -999                                   
1987 04 19 09 00   945.3   -28.6     0.0 -999                                   
1987 04 19 12 00 -999      -26.6     5.5 -999                                   
1987 04 19 18 00   944.3   -28.9    14.8 -999                                   
1987 04 19 21 00   944.2   -29.1    17.7 -999                                   
1987 04 20 00 00   942.7   -29.5    22.0 -999                                   
1987 04 20 03 00   941.7   -29.1    26.5 -999                                   
1987 04 20 06 00   940.9   -29.1    27.1 -999                                   
1987 04 20 09 00   940.0   -29.6    24.6 -999                                   
1987 04 20 12 00   939.7   -29.2    23.0 -999                                   
1987 04 20 15 00   933.0   -28.7    23.0 -999                                   
1987 04 20 18 00   938.6   -29.5    17.7 -999                                   
1987 04 20 21 00   938.6   -29.6    20.7 -999                                   
1987 04 21 00 00   938.6   -30.2    18.7 -999                                   
1987 04 21 03 00   938.3   -30.2    19.7 -999                                   
1987 04 21 06 00   939.0   -29.1    19.1 -999                                   
1987 04 21 09 00   939.5   -29.1    19.7 -999                                   
1987 04 21 12 00   940.6   -27.4    30.0 -999                                   
1987 04 21 18 00   945.1   -24.6    26.5 -999                                   
1987 04 21 21 00   946.9   -25.5    22.0 -999                                   
1987 04 22 00 00   950.2   -25.5    18.7 -999                                   
1987 04 22 03 00   951.9   -27.0    15.8 -999                                   
1987 04 22 06 00   953.8   -29.0     8.4 -999                                   
1987 04 22 09 00 -999      -44.0 -999    -999                                   
1987 04 22 12 00 -999      -28.1     0.0 -999                                   
1987 04 22 18 00   959.3   -28.1     0.0 -999                                   
1987 04 22 21 00   959.8   -28.6     0.0 -999                                   
1987 04 23 00 00   960.3   -29.4     0.0 -999                                   
1987 04 23 03 00   959.9   -29.7     0.0 -999                                   
1987 04 23 06 00   958.7   -30.2     0.0 -999                                   
1987 04 23 09 00   956.9   -29.6     0.0 -999                                   
1987 04 23 12 00   955.4   -31.0     7.8 -999                                   
1987 04 23 15 00 -999    -999        7.4 -999                                   
1987 04 23 18 00   952.9   -29.0    10.3 -999                                   
1987 04 23 21 00   952.2   -27.4     8.8 -999                                   
1987 04 24 00 00   951.4   -27.9     4.9 -999                                   
1987 04 24 03 00   950.4   -27.5     3.5 -999                                   
1987 04 24 06 00   949.8   -27.5     3.5 -999                                   
1987 04 24 09 00   948.0   -28.2     2.9 -999                                   
1987 04 24 12 00   946.6   -25.7     4.5 -999                                   
1987 04 24 18 00   946.4   -17.6     3.9 -999                                   
1987 04 24 21 00   947.0   -23.4     0.0 -999                                   
1987 04 25 00 00 -999      -27.5     0.0 -999                                   
1987 04 25 03 00   948.7   -28.0     2.9 -999                                   
1987 04 25 06 00   947.9   -28.4     0.0 -999                                   
1987 04 25 09 00   947.9   -28.1     0.0 -999                                   
1987 04 25 12 00   947.9   -25.0     0.0 -999                                   
1987 04 25 18 00   948.3   -20.2     0.0 -999                                   
1987 04 25 21 00   948.2   -17.9     0.0 -999                                   
1987 04 26 00 00   948.3   -16.1     0.0 -999                                   
1987 04 26 03 00   949.3   -14.7     0.0 -999                                   
1987 04 26 06 00   950.1   -25.4     7.8 -999                                   
1987 04 26 09 00   950.3   -25.5     7.4 -999                                   
1987 04 26 12 00   950.1   -26.1     6.4 -999                                   
1987 04 26 15 00   949.4 -999        7.4 -999                                   
1987 04 26 18 00   947.5   -25.0     3.5 -999                                   
1987 04 26 21 00   947.1   -25.0    70.2 -999                                   
1987 04 27 00 00   944.1   -26.2     9.4 -999                                   
1987 04 27 03 00   941.5   -26.1    17.2 -999                                   
1987 04 27 06 00   939.1   -26.4    16.8 -999                                   
1987 04 27 09 00   936.2   -26.1    17.2 -999                                   
1987 04 27 12 00   935.1   -25.5    14.8 -999                                   
1987 04 27 15 00   933.4   -25.2    11.3 -999                                   
1987 04 27 18 00   932.7   -24.9    11.3 -999                                   
1987 04 27 21 00   933.0   -24.6    10.3 -999                                   
1987 04 28 00 00   932.6   -24.0    13.3 -999                                   
1987 04 28 03 00   932.9   -24.2    13.3 -999                                   
1987 04 28 06 00   933.4   -24.5     5.5 -999                                   
1987 04 28 09 00   934.0   -23.9     7.4 -999                                   
1987 04 28 12 00   935.2   -24.5     6.4 -999                                   
1987 04 28 15 00   936.4   -19.2     6.4 -999                                   
1987 04 28 18 00   938.0   -19.5     0.0 -999                                   
1987 04 28 21 00   939.5   -19.7     0.0 -999                                   
1987 04 29 00 00   939.9   -20.4     0.0 -999                                   
1987 04 29 03 00   940.3   -21.6     0.0 -999                                   
1987 04 29 06 00   940.2   -21.5     5.5 -999                                   
1987 04 29 09 00   940.1   -20.9     1.0 -999                                   
1987 04 29 12 00   938.8   -19.6     0.0 -999                                   
1987 04 29 15 00   937.8   -20.9     0.0 -999                                   
1987 04 29 18 00   937.7   -20.6     0.0 -999                                   
1987 04 29 21 00   938.1   -28.6     0.0 -999                                   
1987 04 30 00 00   938.6   -20.9     0.0 -999                                   
1987 04 30 03 00   938.9   -22.5     0.0 -999                                   
1987 04 30 06 00   939.8   -21.9     2.0 -999                                   
1987 04 30 09 00   941.4   -19.0     2.5 -999                                   
1987 04 30 12 00   942.6   -16.6     1.0 -999                                   
1987 04 30 15 00   945.1   -17.6     2.0 -999                                   
1987 04 30 18 00   946.4   -16.6     6.4 -999                                   
1987 04 30 21 00   948.5   -19.9     4.5 -999                                   
1987 05 01 00 00   949.2   -16.9     2.9 -999                                   
1987 05 01 03 00   949.3   -20.7     4.9 -999                                   
1987 05 01 06 00   949.4   -23.1     5.8 -999                                   
1987 05 01 09 00   948.6   -22.1     7.8 -999                                   
1987 05 01 12 00 -999      -19.5     7.4 -999                                   
1987 05 01 18 00   945.2   -22.5     3.9 -999                                   
1987 05 01 21 00   944.6   -18.6     7.8 -999                                   
1987 05 02 00 00   943.8   -22.5     6.4 -999                                   
1987 05 02 03 00   942.8   -22.7     7.8 -999                                   
1987 05 02 06 00   942.4   -22.9     5.8 -999                                   
1987 05 02 09 00   942.2   -22.6     6.4 -999                                   
1987 05 02 12 00   941.9   -22.5     7.4 -999                                   
1987 05 02 18 00   940.9   -22.0     6.4 -999                                   
1987 05 02 21 00   940.8   -22.0     5.8 -999                                   
1987 05 03 00 00   940.0   -22.0     4.9 -999                                   
1987 05 03 03 00   939.2   -22.0     7.4 -999                                   
1987 05 03 06 00   938.6   -22.1     7.4 -999                                   
1987 05 03 09 00   938.1   -22.1     7.4 -999                                   
1987 05 03 12 00   937.6   -22.5     5.8 -999                                   
1987 05 03 18 00   937.0   -21.1     4.9 -999                                   
1987 05 03 21 00   937.0   -22.9     4.9 -999                                   
1987 05 04 00 00   937.3   -23.2     2.9 -999                                   
1987 05 04 03 00   937.1   -23.9     4.9 -999                                   
1987 05 04 06 00   937.7   -23.9     0.0 -999                                   
1987 05 04 09 00   937.4   -21.9     0.0 -999                                   
1987 05 04 12 00   938.1   -21.9     0.0 -999                                   
1987 05 04 18 00   937.9   -24.4     0.0 -999                                   
1987 05 04 21 00   938.1   -24.5     0.0 -999                                   
1987 05 05 00 00   938.8   -22.9     0.0 -999                                   
1987 05 05 03 00   939.9   -22.7     0.0 -999                                   
1987 05 05 06 00   941.2   -19.4     3.9 -999                                   
1987 05 05 09 00   941.7   -23.7     5.8 -999                                   
1987 05 05 12 00   942.7   -23.2     6.8 -999                                   
1987 05 05 15 00   944.3 -999        3.9 -999                                   
1987 05 05 18 00   944.4   -22.2     8.4 -999                                   
1987 05 05 21 00   945.6   -22.1     8.8 -999                                   
1987 05 06 00 00   947.2   -21.6     7.8 -999                                   
1987 05 06 03 00   948.1   -21.2    10.7 -999                                   
1987 05 06 06 00   950.0   -20.9     5.5 -999                                   
1987 05 06 09 00   950.0   -20.6 -999    -999                                   
1987 05 06 12 00   951.5   -21.2     9.8 -999                                   
1987 05 06 15 00   952.5   -16.4     9.4 -999                                   
1987 05 06 18 00   953.1   -20.4     8.8 -999                                   
1987 05 06 21 00   954.0   -20.4     4.9 -999                                   
1987 05 07 00 00   954.5   -20.9     7.8 -999                                   
1987 05 07 03 00   955.0   -20.2     8.4 -999                                   
1987 05 07 06 00   954.9   -20.9     7.4 -999                                   
1987 05 07 09 00   954.6   -22.2     9.4 -999                                   
1987 05 07 12 00   954.8   -22.2     5.8 -999                                   
1987 05 07 18 00   954.6   -25.0 -999    -999                                   
1987 05 07 21 00   954.4   -20.7     0.0 -999                                   
1987 05 08 00 00   954.7   -19.9     0.0 -999                                   
1987 05 08 03 00   954.5   -19.5     0.0 -999                                   
1987 05 08 06 00   954.5   -17.1     0.0 -999                                   
1987 05 08 09 00   955.2   -17.9     0.0 -999                                   
1987 05 08 12 00   956.7   -17.7     0.0 -999                                   
1987 05 08 18 00   959.1   -27.9     6.4 -999                                   
1987 05 08 21 00   959.6   -28.4     5.8 -999                                   
1987 05 09 00 00   960.1   -28.1     6.8 -999                                   
1987 05 09 03 00   960.1   -27.9     5.5 -999                                   
1987 05 09 06 00   960.3 -999        0.0 -999                                   
1987 05 09 09 00   959.5   -29.2     0.0 -999                                   
1987 05 09 12 00   960.2   -28.7     0.0 -999                                   
1987 05 09 15 00 -999      -28.1 -999    -999                                   
1987 05 09 21 00   959.0   -29.9     0.0 -999                                   
1987 05 10 00 00   960.0   -29.1     0.0 -999                                   
1987 05 10 03 00 -999      -27.2     0.0 -999                                   
1987 05 10 06 00 -999      -25.6     0.0 -999                                   
1987 05 10 09 00   958.0   -23.7     0.0 -999                                   
1987 05 10 12 00 -999      -20.4     0.0 -999                                   
1987 05 10 18 00   959.8   -27.2     0.0 -999                                   
1987 05 10 21 00   959.6   -27.6     0.0 -999                                   
1987 05 11 00 00   960.6   -26.9     0.0 -999                                   
1987 05 11 03 00   961.1   -25.1     0.0 -999                                   
1987 05 11 06 00   960.6   -23.4     0.0 -999                                   
1987 05 11 09 00   961.3   -22.6     0.0 -999                                   
1987 05 11 12 00   961.3   -23.2     0.0 -999                                   
1987 05 11 18 00   960.2   -23.1     0.0 -999                                   
1987 05 11 21 00   959.7   -22.2     0.0 -999                                   
1987 05 12 00 00   960.3   -21.9     0.0 -999                                   
1987 05 12 03 00   960.2   -22.5     0.0 -999                                   
1987 05 12 06 00   960.3   -23.4     0.0 -999                                   
1987 05 12 09 00   960.5   -24.0     0.0 -999                                   
1987 05 12 12 00 -999      -22.5     0.0 -999                                   
1987 05 12 18 00   962.8   -24.9     0.0 -999                                   
1987 05 12 21 00   963.6   -25.2     0.0 -999                                   
1987 05 13 00 00   963.6   -25.7     0.0 -999                                   
1987 05 13 03 00   963.9   -26.6     0.0 -999                                   
1987 05 13 06 00   964.2   -30.2     0.0 -999                                   
1987 05 13 09 00   964.2   -32.9     0.0 -999                                   
1987 05 13 12 00   964.5   -31.0     0.0 -999                                   
1987 05 13 21 00   962.5   -21.7     0.0 -999                                   
1987 05 14 00 00   964.5   -29.6     0.0 -999                                   
1987 05 14 03 00   964.7   -30.4     0.0 -999                                   
1987 05 14 06 00   964.7   -30.6     0.0 -999                                   
1987 05 14 09 00   963.9   -30.4     0.0 -999                                   
1987 05 14 12 00   963.1   -29.5     0.0 -999                                   
1987 05 14 21 00   961.0   -27.9     0.0 -999                                   
1987 05 15 00 00   960.5   -28.0     0.0 -999                                   
1987 05 15 03 00   959.5   -28.4     0.0 -999                                   
1987 05 15 06 00   958.1   -28.4     0.0 -999                                   
1987 05 15 09 00   956.5   -28.2     0.0 -999                                   
1987 05 15 12 00   955.9   -28.5     0.0 -999                                   
1987 05 15 18 00   949.7   -28.7     0.0 -999                                   
1987 05 15 21 00 -999        8.9     2.0 -999                                   
1987 05 16 00 00   945.1   -30.9     0.0 -999                                   
1987 05 16 03 00   943.5   -31.9     0.0 -999                                   
1987 05 16 06 00   941.6   -32.6     0.0 -999                                   
1987 05 16 09 00   940.6   -32.6     0.0 -999                                   
1987 05 16 12 00   941.4   -31.6     0.0 -999                                   
1987 05 16 21 00   942.2   -32.6     1.6 -999                                   
1987 05 17 00 00   942.6   -31.7     0.0 -999                                   
1987 05 17 03 00   943.3   -32.1     0.0 -999                                   
1987 05 17 06 00   944.8   -32.2     0.0 -999                                   
1987 05 17 09 00   946.8   -33.5     0.0 -999                                   
1987 05 17 12 00   949.2   -32.4     0.6 -999                                   
1987 05 17 18 00   953.0   -30.6     0.0 -999                                   
1987 05 17 21 00 -999      -21.6    15.8 -999                                   
1987 05 18 00 00   955.4   -29.0     0.0 -999                                   
1987 05 18 03 00   956.8   -28.2     0.0 -999                                   
1987 05 18 06 00   958.3   -26.2     0.0 -999                                   
1987 05 18 09 00   960.1   -29.2     0.0 -999                                   
1987 05 18 12 00   961.7   -28.0     0.0 -999                                   
1987 05 18 15 00   963.3   -27.4     5.8 -999                                   
1987 05 18 18 00   964.5   -26.9    19.7 -999                                   
1987 05 18 21 00   968.3   -26.5    49.7 -999                                   
1987 05 19 00 00   969.9   -26.6    16.2 -999                                   
1987 05 19 03 00   971.5   -26.1    12.3 -999                                   
1987 05 19 06 00   972.0   -28.5     7.8 -999                                   
1987 05 19 09 00 -999       -1.4     8.8 -999                                   
1987 05 19 12 00   973.6   -30.0     2.0 -999                                   
1987 05 19 15 00   972.5   -28.5     0.0 -999                                   
1987 05 19 21 00   965.7   -29.5     0.0 -999                                   
1987 05 20 00 00   963.7 -999        0.0 -999                                   
1987 05 20 03 00   962.6   -24.9     0.0 -999                                   
1987 05 20 06 00   964.2 -999        0.0 -999                                   
1987 05 20 09 00   964.3   -26.4     0.0 -999                                   
1987 05 20 12 00   964.1   -24.5     0.0 -999                                   
1987 05 20 18 00   962.3   -16.9     0.0 -999                                   
1987 05 20 21 00   961.9   -14.4     0.0 -999                                   
1987 05 21 00 00   961.0   -11.5     0.0 -999                                   
1987 05 21 03 00   960.4   -10.6     0.0 -999                                   
1987 05 21 06 00   960.4    -7.7     0.0 -999                                   
1987 05 21 09 00   960.4    -4.6     0.0 -999                                   
1987 05 21 12 00   960.5    -5.0     0.0 -999                                   
1987 05 21 18 00   957.8    -9.0     1.6 -999                                   
1987 05 21 21 00   955.5   -12.1     3.5 -999                                   
1987 05 22 00 00   954.7   -10.1     0.0 -999                                   
1987 05 22 03 00   952.5    -6.4     0.0 -999                                   
1987 05 22 06 00   950.4    -8.4     5.8 -999                                   
1987 05 22 09 00   946.5    -7.6     4.9 -999                                   
1987 05 22 12 00   944.0    -9.1     4.9 -999                                   
1987 05 22 15 00   942.3    -6.0     2.9 -999                                   
1987 05 22 18 00   940.4    -6.6     0.0 -999                                   
1987 05 22 21 00   940.4    -8.8     0.0 -999                                   
1987 05 23 00 00   939.9    -7.6     0.0 -999                                   
1987 05 23 03 00   939.2    -8.8     0.0 -999                                   
1987 05 23 06 00   939.6   -10.6     0.0 -999                                   
1987 05 23 09 00   940.7   -14.5     0.0 -999                                   
1987 05 23 12 00   942.4   -21.9     0.0 -999                                   
1987 05 23 15 00   944.3   -26.6     0.0 -999                                   
1987 05 23 18 00   945.7   -25.5     0.0 -999                                   
1987 05 23 21 00 -999      -28.7     0.0 -999                                   
1987 05 24 00 00   945.2   -29.7     0.0 -999                                   
1987 05 24 03 00   943.8   -31.4     0.0 -999                                   
1987 05 24 06 00   941.8   -30.5     0.0 -999                                   
1987 05 24 09 00   941.5 -999        0.0 -999                                   
1987 05 24 12 00   942.0 -999        0.0 -999                                   
1987 05 24 15 00   943.2   -28.1     0.0 -999                                   
1987 05 24 18 00   944.3   -28.5     0.0 -999                                   
1987 05 24 21 00   945.2   -29.1     0.0 -999                                   
1987 05 25 00 00   945.9   -29.0     0.0 -999                                   
1987 05 25 03 00   945.5   -26.4 -999    -999                                   
1987 05 25 06 00   945.1   -28.7     0.0 -999                                   
1987 05 25 09 00   944.4   -27.2     2.0 -999                                   
1987 05 25 15 00   943.7   -30.0     2.9 -999                                   
1987 05 25 18 00   943.6   -30.6     5.8 -999                                   
1987 05 25 21 00   944.1   -30.4     8.4 -999                                   
1987 05 26 00 00 -999      -30.4     5.8 -999                                   
1987 05 26 03 00   944.8   -28.6     4.5 -999                                   
1987 05 26 06 00   945.1   -27.4     3.9 -999                                   
1987 05 26 09 00   945.5   -25.9     4.5 -999                                   
1987 05 26 12 00   946.1   -20.7     1.6 -999                                   
1987 05 26 15 00   947.5   -19.2     0.0 -999                                   
1987 05 26 18 00   948.6   -19.2     0.0 -999                                   
1987 05 26 21 00   950.0   -20.7     0.0 -999                                   
1987 05 27 00 00   951.1   -24.1     0.0 -999                                   
1987 05 27 03 00   951.3   -30.6     0.0 -999                                   
1987 05 27 06 00   950.6 -999        0.0 -999                                   
1987 05 27 09 00   949.6   -30.5     0.0 -999                                   
1987 05 27 12 00   959.5   -30.0     0.0 -999                                   
1987 05 27 15 00   945.9   -29.6     0.0 -999                                   
1987 05 27 18 00   944.4   -29.7     0.0 -999                                   
1987 05 27 21 00   943.8   -28.5     0.0 -999                                   
1987 05 28 00 00   944.0   -29.1     0.0 -999                                   
1987 05 28 03 00   944.7   -28.2     0.0 -999                                   
1987 05 28 06 00   945.2   -25.1     0.0 -999                                   
1987 05 28 09 00 -999    -999        5.5 -999                                   
1987 05 28 12 00   946.0   -27.1     4.5 -999                                   
1987 05 28 15 00   947.7   -28.7 -999    -999                                   
1987 05 28 18 00   948.3   -27.5     0.0 -999                                   
1987 05 28 21 00   948.6   -28.2     0.0 -999                                   
1987 05 29 00 00   948.9   -27.2     0.0 -999                                   
1987 05 29 03 00   950.1   -27.0     0.0 -999                                   
1987 05 29 06 00   952.6   -28.7     0.0 -999                                   
1987 05 29 09 00   955.0   -28.9 -999    -999                                   
1987 05 29 12 00   955.5   -27.6     0.0 -999                                   
1987 05 29 15 00 -999      -29.1     0.0 -999                                   
1987 05 29 18 00   963.1   -27.9     0.0 -999                                   
1987 05 29 21 00   964.5   -23.0     0.0 -999                                   
1987 05 30 00 00   964.2   -25.9     0.0 -999                                   
1987 05 30 03 00   962.8   -26.5     3.5 -999                                   
1987 05 30 06 00   961.1   -26.7     9.8 -999                                   
1987 05 30 09 00   958.4   -27.0    15.2 -999                                   
1987 05 30 12 00   954.9   -26.1    25.5 -999                                   
1987 05 30 15 00   953.8   -24.7    17.7 -999                                   
1987 05 30 18 00   955.7   -21.5     3.5 -999                                   
1987 05 30 21 00   957.7   -24.6     0.0 -999                                   
1987 05 31 00 00   959.3   -25.2     0.0 -999                                   
1987 05 31 03 00   959.5   -25.5     0.0 -999                                   
1987 05 31 06 00   958.3   -25.1     0.0 -999                                   
1987 05 31 09 00   957.3   -26.1     5.5 -999                                   
1987 05 31 12 00   952.7   -26.1    10.7 -999                                   
1987 05 31 18 00   947.1   -24.0    13.8 -999                                   
1987 05 31 21 00   947.8   -23.4     0.0 -999                                   
1987 06 01 00 00   947.4   -25.0 -999    -999                                   
1987 06 01 03 00   946.6   -27.5 -999    -999                                   
1987 06 01 06 00   946.2   -29.2 -999    -999                                   
1987 06 01 09 00   945.7   -28.5 -999    -999                                   
1987 06 01 12 00   944.6   -27.5 -999    -999                                   
1987 06 01 21 00   942.0   -27.9 -999    -999                                   
1987 06 02 00 00   941.7   -28.6 -999    -999                                   
1987 06 02 03 00   942.2   -26.0 -999    -999                                   
1987 06 02 06 00   943.1   -28.6 -999    -999                                   
1987 06 02 09 00   943.1   -31.3 -999    -999                                   
1987 06 02 12 00   941.6   -30.6 -999    -999                                   
1987 06 02 15 00   944.0   -31.0 -999    -999                                   
1987 06 02 18 00   944.5   -32.4 -999    -999                                   
1987 06 02 21 00   944.4   -28.6 -999    -999                                   
1987 06 03 00 00   945.1   -33.1 -999    -999                                   
1987 06 03 03 00   945.7   -31.4 -999    -999                                   
1987 06 03 06 00   949.1   -29.4 -999    -999                                   
1987 06 03 09 00   951.1   -28.5 -999    -999                                   
1987 06 03 12 00   952.5   -27.0 -999    -999                                   
1987 06 03 15 00   954.1   -26.2 -999    -999                                   
1987 06 03 21 00   954.0   -29.2 -999    -999                                   
1987 06 04 00 00   962.2   -28.5 -999    -999                                   
1987 06 04 03 00   962.2   -27.0 -999    -999                                   
1987 06 04 06 00   963.9   -27.9 -999    -999                                   
1987 06 04 09 00   966.3   -29.2 -999    -999                                   
1987 06 04 12 00   968.5   -28.4 -999    -999                                   
1987 06 04 15 00   969.3   -28.7 -999    -999                                   
1987 06 04 18 00 -999      -30.4 -999    -999                                   
1987 06 04 21 00   970.6   -29.7 -999    -999                                   
1987 06 05 00 00   970.5   -31.0 -999    -999                                   
1987 06 05 03 00   970.3   -28.6 -999    -999                                   
1987 06 05 06 00   969.9   -26.9 -999    -999                                   
1987 06 05 09 00   969.0 -999    -999    -999                                   
1987 06 05 12 00   968.3   -27.9 -999    -999                                   
1987 06 05 15 00   966.8   -29.9 -999    -999                                   
1987 06 05 18 00   965.9   -27.6 -999    -999                                   
1987 06 05 21 00 -999      -23.2 -999    -999                                   
1987 06 06 00 00   962.9   -23.1 -999    -999                                   
1987 06 06 03 00   960.9   -21.0 -999    -999                                   
1987 06 06 06 00   959.6   -22.1 -999    -999                                   
1987 06 06 09 00   910.9   -22.4 -999    -999                                   
1987 06 06 12 00   957.8   -25.6 -999    -999                                   
1987 06 06 15 00   957.3   -25.2 -999    -999                                   
1987 06 06 18 00   956.9   -25.7 -999    -999                                   
1987 06 06 21 00   956.3   -26.0 -999    -999                                   
1987 06 07 00 00   955.8   -27.0 -999    -999                                   
1987 06 07 03 00   955.2   -28.0 -999    -999                                   
1987 06 07 06 00   954.6   -27.9 -999    -999                                   
1987 06 07 09 00   954.6   -26.7 -999    -999                                   
1987 06 07 12 00   957.4   -26.5 -999    -999                                   
1987 06 07 15 00   955.2   -25.9 -999    -999                                   
1987 06 07 18 00   954.3   -26.2 -999    -999                                   
1987 06 07 21 00   955.4   -26.5 -999    -999                                   
1987 06 08 00 00   955.5   -24.9 -999    -999                                   
1987 06 08 03 00   955.1   -26.4 -999    -999                                   
1987 06 08 06 00   954.9   -26.6 -999    -999                                   
1987 06 08 09 00   954.9   -27.0 -999    -999                                   
1987 06 08 12 00   955.1   -27.2 -999    -999                                   
1987 06 08 15 00   955.1 -999    -999    -999                                   
1987 06 08 18 00   956.0   -28.7 -999    -999                                   
1987 06 08 21 00   953.1   -28.5 -999    -999                                   
1987 06 09 00 00   956.8   -28.4 -999    -999                                   
1987 06 09 03 00   957.3   -28.1 -999    -999                                   
1987 06 09 06 00   957.9   -27.5 -999    -999                                   
