Clamp4
Operated by UK
latitude -76.81 longitude -25.50 height 1650m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the British Antarctic Survey

2001 01 09 10 00   794.9   -19.7    20.7   166                                  
2001 01 09 11 00   794.6   -18.8    20.3   159                                  
2001 01 09 12 00   794.6   -17.6    18.3   162                                  
2001 01 09 13 00   794.6   -16.6    16.2   161                                  
2001 01 09 14 00   794.6   -16.2    14.6   159                                  
2001 01 09 15 00   794.7   -15.3    12.7   161                                  
2001 01 09 16 00   794.7   -15.2    16.8   159                                  
2001 01 09 17 00   794.9   -15.3    16.6   162                                  
2001 01 09 18 00   795.4   -15.2    15.4   160                                  
2001 01 09 19 00   795.8   -16.1    14.2   164                                  
2001 01 09 20 00   796.5   -16.9    12.9   165                                  
2001 01 09 21 00   796.9   -18.4    12.9   166                                  
2001 01 09 22 00   797.2   -19.9    14.2   172                                  
2001 01 09 23 00   797.6   -21.4    14.0   165                                  
2001 01 10 00 00   798.1   -23.0    14.8   161                                  
2001 01 10 01 00   798.3   -24.1    13.7   156                                  
2001 01 10 02 00   798.8   -23.5    12.9   136                                  
2001 01 10 03 00   799.0   -23.2    11.3   130                                  
2001 01 10 04 00   799.2   -23.1     9.8   136                                  
2001 01 10 05 00   799.5   -22.7     9.9   132                                  
2001 01 10 06 00   799.9   -22.7     8.6   140                                  
2001 01 10 07 00   800.2   -21.1     8.4   140                                  
2001 01 10 08 00   800.6   -20.5     9.2   137                                  
2001 01 10 09 00   800.9   -19.3     8.4   131                                  
2001 01 10 10 00   801.1   -17.5     9.2   118                                  
2001 01 10 11 00   801.3   -16.9     9.0   107                                  
2001 01 10 12 00   801.6   -15.5     8.2   102                                  
2001 01 10 13 00   801.8   -15.1     7.6    94                                  
2001 01 10 14 00   802.2   -14.6     9.8    83                                  
2001 01 10 15 00   802.3   -14.2    10.9    74                                  
2001 01 10 16 00   802.5   -13.9    10.5    63                                  
2001 01 10 17 00   802.9   -13.8     8.6    55                                  
2001 01 10 18 00   803.2   -13.9     8.8    58                                  
2001 01 10 19 00   803.4   -14.4     6.6    57                                  
2001 01 10 20 00   803.6   -15.1     5.5    69                                  
2001 01 10 21 00   803.9   -16.7     4.5    83                                  
2001 01 10 22 00   803.8   -18.4     5.7    96                                  
2001 01 10 23 00   803.9   -19.2     7.2    95                                  
2001 01 11 00 00   804.1   -20.8     5.8    91                                  
2001 01 11 01 00   804.1   -21.2     6.4    96                                  
2001 01 11 02 00   804.1   -21.2     6.6   101                                  
2001 01 11 03 00   804.1   -22.0     5.3    94                                  
2001 01 11 04 00   804.1   -22.7     5.5    93                                  
2001 01 11 05 00   804.1   -22.1     5.5    97                                  
2001 01 11 06 00   803.9   -20.9     6.4    94                                  
2001 01 11 07 00   804.1   -19.9     5.5    97                                  
2001 01 11 08 00   804.1   -18.5     5.1    99                                  
2001 01 11 09 00   803.9   -17.6     4.3    94                                  
2001 01 11 10 00   803.8   -16.2     4.3    98                                  
2001 01 11 11 00   803.8   -15.0     4.1    94                                  
2001 01 11 12 00   803.6   -13.8     3.9    64                                  
2001 01 11 13 00   803.6   -13.3     4.3    54                                  
2001 01 11 14 00   803.4   -12.5     3.7    51                                  
2001 01 11 15 00   803.4   -12.8     2.7    43                                  
2001 01 11 16 00   803.0   -12.3     3.7    17                                  
2001 01 11 17 00   802.9   -12.7     3.1    21                                  
2001 01 11 18 00   803.2   -12.2     3.9   357                                  
2001 01 11 19 00   803.0   -12.8     3.7    20                                  
2001 01 11 20 00   802.9   -13.5     2.5    27                                  
2001 01 11 21 00   803.0   -13.5     3.1     1                                  
2001 01 11 22 00   802.9   -14.4     2.9    42                                  
2001 01 11 23 00   802.9   -15.0     2.5    27                                  
2001 01 12 00 00   802.5   -15.1     3.3   102                                  
2001 01 12 01 00   802.5   -15.8     1.8    67                                  
2001 01 12 02 00   802.3   -16.6     1.2    74                                  
2001 01 12 03 00   802.3   -18.2     1.8   118                                  
2001 01 12 04 00   802.0   -18.8     2.7    78                                  
2001 01 12 05 00   802.2   -17.5     1.6    79                                  
2001 01 12 06 00   802.2   -15.5     0.0     0                                  
2001 01 12 07 00   802.2   -15.7     0.8    81                                  
2001 01 12 08 00   802.2   -15.4     2.9   104                                  
2001 01 12 09 00   802.3   -14.4     1.6    45                                  
2001 01 12 10 00   802.3   -14.1     2.9   295                                  
2001 01 12 11 00   802.5   -12.4     0.0     0                                  
2001 01 12 12 00   802.5   -11.8     2.7   347                                  
2001 01 12 13 00   802.5   -12.1     2.3     0                                  
2001 01 12 14 00   802.7   -12.8     4.1   299                                  
2001 01 12 15 00   802.7   -12.8     3.7   239                                  
2001 01 12 16 00   802.7   -13.0     4.3   258                                  
2001 01 12 17 00   802.9   -12.7     2.1   284                                  
2001 01 12 18 00   802.9   -12.6     2.7   322                                  
2001 01 12 19 00   803.0   -12.8     3.5   294                                  
2001 01 12 20 00   803.0   -12.6     1.6   258                                  
2001 01 12 21 00   803.0   -12.8     4.3   327                                  
2001 01 12 22 00   803.2   -13.4     6.6   315                                  
2001 01 12 23 00   803.2   -13.5     2.5   296                                  
2001 01 13 00 00   803.4   -14.1     3.9   319                                  
2001 01 13 01 00   803.2   -14.2     2.9   292                                  
2001 01 13 02 00   803.0   -14.2     3.1   289                                  
2001 01 13 03 00   803.2   -14.3     3.3   288                                  
2001 01 13 04 00   803.0   -14.3     0.0     0                                  
2001 01 13 05 00   803.4   -14.2     0.0     0                                  
2001 01 13 06 00   803.6   -14.8     0.8   159                                  
2001 01 13 07 00   803.6   -14.5     1.9   147                                  
2001 01 13 08 00   803.4   -16.6     4.1   166                                  
2001 01 13 09 00   803.6   -16.0     2.7   177                                  
2001 01 13 10 00   803.6   -14.9     3.3   140                                  
2001 01 13 11 00   803.8   -13.1     2.5   132                                  
2001 01 13 12 00   803.8   -13.4     4.3   128                                  
2001 01 13 13 00   803.9   -13.3     4.5   125                                  
2001 01 13 14 00   803.9   -13.2     3.9   112                                  
2001 01 13 15 00   803.9   -13.3     4.7   119                                  
2001 01 13 16 00   803.8   -13.3     8.0   126                                  
2001 01 13 17 00   803.9   -13.2     6.0   126                                  
2001 01 13 18 00   803.8   -13.6     9.2   124                                  
2001 01 13 19 00   803.8   -14.4     9.2   110                                  
2001 01 13 20 00   803.8   -15.1    10.1   120                                  
2001 01 13 21 00   803.8   -15.8    11.1   113                                  
2001 01 13 22 00   803.4   -16.1    12.5   112                                  
2001 01 13 23 00   803.4   -16.4    11.3   110                                  
2001 01 14 00 00   803.2   -17.0    11.3   106                                  
2001 01 14 01 00   803.2   -17.5    12.5   104                                  
2001 01 14 02 00   803.0   -17.7     9.9    97                                  
2001 01 14 03 00   802.9   -18.2    10.3   103                                  
2001 01 14 04 00   802.7   -18.3    11.5   105                                  
2001 01 14 05 00   802.5   -18.9    11.9   110                                  
2001 01 14 06 00   802.2   -19.0     9.8   104                                  
2001 01 14 07 00   802.0   -18.6     9.4    99                                  
2001 01 14 08 00   801.6   -17.0     8.8   102                                  
2001 01 14 09 00   801.3   -15.2     8.8    98                                  
2001 01 14 10 00   800.9   -13.6     7.6   102                                  
2001 01 14 11 00   800.6   -12.1     6.4   100                                  
2001 01 14 12 00   800.2   -11.5     7.2    95                                  
2001 01 14 13 00   800.2   -10.4     5.1    93                                  
2001 01 14 14 00   800.0    -9.8     5.3    67                                  
2001 01 14 15 00   799.7   -10.2     5.8    88                                  
2001 01 14 16 00   799.5   -10.6     5.7    86                                  
2001 01 14 17 00   799.2    -9.8     5.1    73                                  
2001 01 14 18 00   799.2   -10.2     4.1    71                                  
2001 01 14 19 00   799.2   -10.6     3.9    50                                  
2001 01 14 20 00   799.3   -11.2     1.8    13                                  
2001 01 14 21 00   799.2   -12.6     2.9    56                                  
2001 01 14 22 00   799.3   -12.0     3.1   108                                  
2001 01 14 23 00   799.2   -13.7     1.2   114                                  
2001 01 15 00 00   799.3   -13.6     0.0     0                                  
2001 01 15 01 00   799.3   -16.6     0.0     0                                  
2001 01 15 02 00   799.3   -17.2     1.6    91                                  
2001 01 15 03 00   799.3   -15.9     3.3    91                                  
2001 01 15 04 00   799.3   -15.0     3.7    76                                  
2001 01 15 05 00   799.5   -14.8     3.7    84                                  
2001 01 15 06 00   799.9   -14.3     0.6    73                                  
2001 01 15 07 00   799.9   -13.8     1.8    98                                  
2001 01 15 08 00   800.2   -12.7     0.0     0                                  
2001 01 15 09 00   800.4   -10.7     0.0     0                                  
2001 01 15 10 00   800.6   -11.3     1.6   208                                  
2001 01 15 11 00   800.9   -11.4     2.9   160                                  
2001 01 15 12 00   800.9   -11.4     2.7   164                                  
2001 01 15 13 00   801.3   -11.3     6.4   171                                  
2001 01 15 14 00   801.5   -10.7     7.4   169                                  
2001 01 15 15 00   801.8   -10.6     6.2   160                                  
2001 01 15 16 00   802.0   -10.9     6.6   166                                  
2001 01 15 17 00   802.2   -10.6     6.8   143                                  
2001 01 15 18 00   802.5   -10.7     5.5   123                                  
2001 01 15 19 00   802.9   -11.3     4.1   127                                  
2001 01 15 20 00   802.7   -12.4     7.6   123                                  
2001 01 15 21 00   802.9   -13.4     7.8   120                                  
2001 01 15 22 00   802.9   -14.5     9.4   123                                  
2001 01 15 23 00   802.9   -15.3     7.8   107                                  
2001 01 16 00 00   802.9   -16.0     7.4    99                                  
2001 01 16 01 00   802.9   -16.1     9.6   105                                  
2001 01 16 02 00   802.7   -17.7     7.8    95                                  
2001 01 16 03 00   802.5   -17.6     7.2    96                                  
2001 01 16 04 00   802.2   -19.1     6.8    90                                  
2001 01 16 05 00   802.2   -17.6     6.2    95                                  
2001 01 16 06 00   802.0   -15.2     7.6    96                                  
2001 01 16 07 00   801.8   -14.5     8.4    96                                  
2001 01 16 08 00   801.6   -14.6     5.7    97                                  
2001 01 16 09 00   801.3   -13.5     6.6    94                                  
2001 01 16 10 00   801.3   -12.1     8.8    86                                  
2001 01 16 11 00   800.9   -11.3    10.7    87                                  
2001 01 16 12 00   800.9   -10.5     9.0    77                                  
2001 01 16 13 00   800.9   -10.7    10.5    80                                  
2001 01 16 14 00   800.9   -10.6     9.2    79                                  
2001 01 16 15 00   800.7   -11.9    10.3    74                                  
2001 01 16 16 00   800.7   -12.2     9.8    63                                  
2001 01 16 17 00   800.9   -13.1    11.1    78                                  
2001 01 16 18 00   800.7   -12.9    10.5    72                                  
2001 01 16 19 00   801.1   -13.7    11.7    64                                  
2001 01 16 20 00   800.9   -14.2    10.9    72                                  
2001 01 16 21 00   801.1   -14.8     9.8    68                                  
2001 01 16 22 00   801.3   -14.7    10.7    55                                  
2001 01 16 23 00   801.1   -15.3    10.3    67                                  
2001 01 17 00 00   801.1   -15.4     9.0    66                                  
2001 01 17 01 00   801.3   -15.5     9.6    70                                  
2001 01 17 02 00   801.3   -15.6     9.9    62                                  
2001 01 17 03 00   801.3   -15.6     8.6    67                                  
2001 01 17 04 00   801.5   -15.5    10.1    67                                  
2001 01 17 05 00   801.5   -15.6     8.8    84                                  
2001 01 17 06 00   801.5   -15.2     9.6    77                                  
2001 01 17 07 00   801.8   -15.2    10.7    51                                  
2001 01 17 08 00   801.6   -15.4     9.9    72                                  
2001 01 17 09 00   802.0   -15.3    11.1    69                                  
2001 01 17 10 00   801.8   -15.1    10.1    71                                  
2001 01 17 11 00   802.2   -15.0    12.3    69                                  
2001 01 17 12 00   802.0   -14.9    13.7    77                                  
2001 01 17 13 00   802.2   -14.9    12.9    79                                  
2001 01 17 14 00   802.2   -14.8    10.9    74                                  
2001 01 17 15 00   802.5   -15.0    10.1    56                                  
2001 01 17 16 00   802.3   -15.0     9.2    75                                  
2001 01 17 17 00   802.3   -14.7     8.6    70                                  
2001 01 17 18 00   802.3   -14.8     8.8    79                                  
2001 01 17 19 00   802.3   -14.7     8.0    74                                  
2001 01 17 20 00   802.2   -14.7     9.0    79                                  
2001 01 17 21 00   802.2   -15.3     5.5    91                                  
2001 01 17 22 00   802.0   -15.0     7.4    95                                  
2001 01 17 23 00   802.0   -15.4     7.8   110                                  
2001 01 18 00 00   801.8   -15.8     7.8   118                                  
2001 01 18 01 00   801.5   -16.1     8.4   121                                  
2001 01 18 02 00   801.5   -16.1     8.6   118                                  
2001 01 18 03 00   801.1   -16.4     7.6   114                                  
2001 01 18 04 00   800.9   -16.3     5.1   128                                  
2001 01 18 05 00   800.7   -16.3     7.6   129                                  
2001 01 18 06 00   800.6   -16.4     6.4   135                                  
2001 01 18 07 00   800.4   -15.7     6.4   147                                  
2001 01 18 08 00   800.0   -15.3     7.8   134                                  
2001 01 18 09 00   799.9   -14.9     8.6   143                                  
2001 01 18 10 00   799.9   -15.1     9.2   155                                  
2001 01 18 11 00   799.7   -15.6     9.2   145                                  
2001 01 18 12 00   799.7   -14.5     9.2   140                                  
2001 01 18 13 00   799.5   -13.5     9.4   143                                  
2001 01 18 14 00   799.5   -13.2     8.2   162                                  
2001 01 18 15 00   799.5   -13.8    12.5   153                                  
2001 01 18 16 00   799.5   -14.0    11.1   146                                  
2001 01 18 17 00   799.7   -14.2    10.7   151                                  
2001 01 18 18 00   800.0   -14.5     9.9   150                                  
2001 01 18 19 00   800.4   -15.3     9.9   140                                  
2001 01 18 20 00   800.7   -16.1     9.4   146                                  
2001 01 18 21 00   800.7   -17.3     9.0   150                                  
2001 01 18 22 00   801.3   -18.7     9.8   153                                  
2001 01 18 23 00   801.5   -19.6     9.9   147                                  
2001 01 19 00 00   801.8   -19.3     9.9   136                                  
2001 01 19 01 00   802.0   -20.7     9.8   145                                  
2001 01 19 02 00   802.0   -20.7     9.6   134                                  
2001 01 19 03 00   802.2   -20.4     9.4   133                                  
2001 01 19 04 00   802.3   -17.9     8.2   141                                  
2001 01 19 05 00   802.3   -16.9     3.7   120                                  
2001 01 19 06 00   802.5   -16.1     3.5   107                                  
2001 01 19 07 00   802.9   -15.8     4.5   149                                  
2001 01 19 08 00   803.0   -15.6     6.2   144                                  
2001 01 19 09 00   803.2   -16.0     6.0   119                                  
2001 01 19 10 00   803.4   -15.8     6.8   118                                  
2001 01 19 11 00   803.4   -15.2     5.3   111                                  
2001 01 19 12 00   803.6   -15.0     4.9   127                                  
2001 01 19 13 00   803.8   -15.3     7.6   107                                  
2001 01 19 14 00   803.6   -15.1     6.8   112                                  
2001 01 19 15 00   803.9   -14.7     9.0   123                                  
2001 01 19 16 00   803.9   -14.9     8.0   120                                  
2001 01 19 17 00   804.1   -14.7     7.6   129                                  
2001 01 19 18 00   804.1   -14.6     7.4   111                                  
2001 01 19 19 00   804.3   -14.7     8.2   111                                  
2001 01 19 20 00   804.6   -15.5     5.1   108                                  
2001 01 19 21 00   805.0   -15.7     5.3   109                                  
2001 01 19 22 00   805.2   -16.1     3.9   112                                  
2001 01 19 23 00   805.2   -16.1     5.5   107                                  
2001 01 20 00 00   805.5   -16.5     5.3   111                                  
2001 01 20 01 00   805.5   -17.0     4.9   107                                  
2001 01 20 02 00   805.7   -17.2     4.9   108                                  
2001 01 20 03 00   805.9   -17.4     5.7   101                                  
2001 01 20 04 00   805.9   -18.9     5.7   100                                  
2001 01 20 05 00   806.4   -21.7     4.7    96                                  
2001 01 20 06 00   806.8   -23.2     5.1    97                                  
2001 01 20 07 00   806.8   -21.5     5.7    90                                  
2001 01 20 08 00   806.9   -18.1     8.6    70                                  
2001 01 20 09 00   807.3   -17.3     8.8    64                                  
2001 01 20 10 00   807.5   -16.1    10.1    73                                  
2001 01 20 11 00   807.8   -15.4     9.9    68                                  
2001 01 20 12 00   808.0   -15.8    10.5    73                                  
2001 01 20 13 00   808.2   -15.4     9.6    69                                  
2001 01 20 14 00   808.2   -15.3     8.8    72                                  
2001 01 20 15 00   808.4   -15.3    10.1    71                                  
2001 01 20 16 00   808.4   -15.3    10.7    65                                  
2001 01 20 17 00   808.5   -15.4     9.6    73                                  
2001 01 20 18 00   808.9   -15.6     8.0    74                                  
2001 01 20 19 00   808.9   -15.8     7.8    70                                  
2001 01 20 20 00   809.1   -16.9     7.2    79                                  
2001 01 20 21 00   809.1   -18.1     5.5    93                                  
2001 01 20 22 00   809.1   -18.5     7.6   106                                  
2001 01 20 23 00   809.1   -19.4     8.6   106                                  
2001 01 21 00 00   808.9   -20.3     8.4   112                                  
2001 01 21 01 00   808.7   -20.0    10.5   122                                  
2001 01 21 02 00   808.7   -21.5    10.9   123                                  
2001 01 21 03 00   808.5   -20.7    10.3   113                                  
2001 01 21 04 00   808.4   -21.3    11.1   121                                  
2001 01 21 05 00   808.2   -20.9    10.7   123                                  
2001 01 21 06 00   808.2   -20.8    10.1   120                                  
2001 01 21 07 00   808.0   -19.6    11.3   121                                  
2001 01 21 08 00   808.0   -19.0    10.1   115                                  
2001 01 21 09 00   807.8   -18.2     9.0   110                                  
2001 01 21 10 00   807.8   -16.0     9.4   101                                  
2001 01 21 11 00   807.6   -16.1     7.4   108                                  
2001 01 21 12 00   807.5   -15.8     8.8   106                                  
2001 01 21 13 00   807.3   -15.5     9.0   107                                  
2001 01 21 14 00   807.1   -15.0     9.2   101                                  
2001 01 21 15 00   806.8   -14.7     8.2   106                                  
2001 01 21 16 00   806.8   -15.0     9.2   104                                  
2001 01 21 17 00   806.6   -16.4    10.9   103                                  
2001 01 21 18 00   806.6   -16.0     8.8   105                                  
2001 01 21 19 00   806.4   -16.1     6.4   121                                  
2001 01 21 20 00   806.4   -16.5     7.0   116                                  
2001 01 21 21 00   806.2   -16.4     7.2   115                                  
2001 01 21 22 00   805.9   -17.8     6.0   105                                  
2001 01 21 23 00   805.7   -17.8     3.9    98                                  
2001 01 22 00 00   805.5   -21.2     4.9    96                                  
2001 01 22 01 00   805.3   -18.2     5.8    89                                  
2001 01 22 02 00   805.0   -19.5     4.1    86                                  
2001 01 22 03 00   804.6   -16.2     7.2    72                                  
2001 01 22 04 00   804.5   -19.0     4.9   102                                  
2001 01 22 05 00   804.1   -16.5     4.9    84                                  
2001 01 22 06 00   803.9   -15.3     6.0    73                                  
2001 01 22 07 00   803.8   -14.8     8.8    40                                  
2001 01 22 08 00   803.6   -14.4     7.4    56                                  
2001 01 22 09 00   803.2   -14.0     8.2    60                                  
2001 01 22 10 00   803.0   -13.3     7.8    53                                  
2001 01 22 11 00   802.9   -13.1     9.2    55                                  
2001 01 22 12 00   802.5   -13.2    10.9    67                                  
2001 01 22 13 00   802.3   -12.6    10.1    62                                  
2001 01 22 14 00   802.0   -12.2    11.7    64                                  
2001 01 22 15 00   801.6   -12.0    10.7    62                                  
2001 01 22 16 00   801.5   -11.8    10.9    65                                  
2001 01 22 17 00   801.3   -12.3    11.9    67                                  
2001 01 22 18 00   801.1   -12.4    10.5    74                                  
2001 01 22 19 00   800.9   -13.2     8.8    84                                  
2001 01 22 20 00   800.7   -14.4     6.6    99                                  
2001 01 22 21 00   800.6   -14.2     8.4    86                                  
2001 01 22 22 00   800.4   -14.7    10.1    82                                  
2001 01 22 23 00   800.0   -15.4     9.4    90                                  
2001 01 23 00 00   800.0   -16.3     8.2    96                                  
2001 01 23 01 00   799.7   -17.7     8.0    94                                  
2001 01 23 02 00   799.2   -18.8     9.4   109                                  
2001 01 23 03 00   799.0   -17.4     8.4    83                                  
2001 01 23 04 00   798.8   -17.0     8.4   105                                  
2001 01 23 05 00   798.4   -19.3     8.4   101                                  
2001 01 23 06 00   798.1   -18.2     9.6   111                                  
2001 01 23 07 00   797.9   -18.4    10.9   115                                  
2001 01 23 08 00   797.9   -17.5     9.4   107                                  
2001 01 23 09 00   797.9   -16.1     7.8   107                                  
2001 01 23 10 00   797.7   -15.5     6.4   101                                  
2001 01 23 11 00   797.6   -14.1     8.6    91                                  
2001 01 23 12 00   797.6   -13.8     8.6    85                                  
2001 01 23 13 00   797.6   -13.7     8.2    77                                  
2001 01 23 14 00   797.7   -13.6     6.8    85                                  
2001 01 23 15 00   797.6   -13.6    10.1    89                                  
2001 01 23 16 00   797.6   -13.3     8.8    79                                  
2001 01 23 17 00   797.7   -13.2     8.4    75                                  
2001 01 23 18 00   798.1   -13.2     8.2    59                                  
2001 01 23 19 00   798.3   -13.5     8.2    68                                  
2001 01 23 20 00   798.6   -14.1     5.8    72                                  
2001 01 23 21 00   798.8   -14.4     4.9    64                                  
2001 01 23 22 00   799.2   -14.6     3.7    79                                  
2001 01 23 23 00   799.2   -15.1     3.1    94                                  
2001 01 24 00 00   799.5   -15.4     3.7    85                                  
2001 01 24 01 00   799.7   -16.5     3.5    99                                  
2001 01 24 02 00   799.9   -17.3     2.5    97                                  
2001 01 24 03 00   799.9   -16.6     5.1   115                                  
2001 01 24 04 00   800.0   -16.4     5.5   105                                  
2001 01 24 05 00   800.2   -16.2     5.3   114                                  
2001 01 24 06 00   800.7   -15.4     3.1   109                                  
2001 01 24 07 00   801.1   -16.7     3.5   110                                  
2001 01 24 08 00   801.1   -17.8     7.8   109                                  
2001 01 24 09 00   801.5   -16.7     7.4   114                                  
2001 01 24 10 00   801.6   -15.8     6.8   116                                  
2001 01 24 11 00   801.8   -15.2     7.8   123                                  
2001 01 24 12 00   802.0   -14.8     7.0   110                                  
2001 01 24 13 00   802.0   -14.0     8.6   119                                  
2001 01 24 14 00   802.3   -13.2     5.5   109                                  
2001 01 24 15 00   802.3   -13.1     7.8   114                                  
2001 01 24 16 00   802.5   -13.3     4.7   115                                  
2001 01 24 17 00   802.9   -13.9     6.6   119                                  
2001 01 24 18 00   803.0   -15.2     5.8   102                                  
2001 01 24 19 00   803.4   -16.5     4.9    97                                  
2001 01 24 20 00   803.8   -18.0     3.9    86                                  
2001 01 24 21 00   803.9   -19.5     4.3    94                                  
2001 01 24 22 00   804.1   -21.5     5.1    92                                  
2001 01 24 23 00   804.1   -21.8     6.4    96                                  
2001 01 25 00 00   804.5   -21.2     5.8    97                                  
2001 01 25 01 00   804.6   -21.6     4.5   100                                  
2001 01 25 02 00   804.6   -23.3     3.1   104                                  
2001 01 25 03 00   804.6   -20.8     2.5    96                                  
2001 01 25 04 00   804.5   -21.8     0.8   121                                  
2001 01 25 05 00   804.6   -21.0     1.9   126                                  
2001 01 25 06 00   804.8   -23.0     0.0   163                                  
2001 01 25 07 00   804.6   -19.3     0.4   145                                  
2001 01 25 08 00   804.6   -19.9     5.1   158                                  
2001 01 25 09 00   804.5   -19.4     4.3   148                                  
2001 01 25 10 00   804.5   -15.5     1.6   123                                  
2001 01 25 11 00   804.1   -16.7     4.7   155                                  
2001 01 25 12 00   804.1   -15.7     4.3   152                                  
2001 01 25 13 00   803.8   -14.8     3.7   176                                  
2001 01 25 14 00   803.4   -14.6     6.2   170                                  
2001 01 25 15 00   803.0   -14.3     6.2   166                                  
2001 01 25 16 00   802.9   -14.4     8.2   168                                  
2001 01 25 17 00   802.5   -14.6     7.6   178                                  
2001 01 25 18 00   802.3   -15.0     7.6   168                                  
2001 01 25 19 00   802.2   -15.9     9.0   167                                  
2001 01 25 20 00   802.0   -17.1     9.2   160                                  
2001 01 25 21 00   801.6   -18.4    10.3   158                                  
2001 01 25 22 00   801.3   -19.4     9.8   160                                  
2001 01 25 23 00   800.9   -20.8     9.8   160                                  
2001 01 26 00 00   800.6   -21.4     9.2   153                                  
2001 01 26 01 00   800.0   -22.3    10.5   150                                  
2001 01 26 02 00   799.7   -22.6     9.0   146                                  
2001 01 26 03 00   799.3   -22.1     8.8   146                                  
2001 01 26 04 00   799.0   -22.1     9.2   144                                  
2001 01 26 05 00   798.6   -22.4     7.6   135                                  
2001 01 26 06 00   798.3   -21.5     8.2   133                                  
2001 01 26 07 00   797.9   -20.8     4.5   122                                  
2001 01 26 08 00   797.4   -19.5     2.5   111                                  
2001 01 26 09 00   797.0   -19.0     7.4   140                                  
2001 01 26 10 00   796.7   -17.7     7.8   143                                  
2001 01 26 11 00   796.3   -16.3     6.4   140                                  
2001 01 26 12 00   796.0   -15.2     6.0   126                                  
2001 01 26 13 00   795.8   -14.7     3.7    89                                  
2001 01 26 14 00   795.4   -14.1     1.9    60                                  
2001 01 26 15 00   795.1   -14.2     3.9    94                                  
2001 01 26 16 00   794.9   -14.1     7.0   125                                  
2001 01 26 17 00   794.9   -14.8     6.8   127                                  
2001 01 26 18 00   794.9   -16.5     8.6   128                                  
2001 01 26 19 00   794.9   -16.7     8.0   133                                  
2001 01 26 20 00   794.9   -17.9     8.0   143                                  
2001 01 26 21 00   795.1   -18.8     8.4   137                                  
2001 01 26 22 00   795.1   -21.5     9.4   145                                  
2001 01 26 23 00   795.1   -21.1     8.6   143                                  
2001 01 27 00 00   795.3   -23.6     9.9   146                                  
2001 01 27 01 00   795.6   -22.7     8.6   140                                  
2001 01 27 02 00   796.0   -24.9     0.0   122                                  
2001 01 27 03 00   796.3   -26.2     1.4   259                                  
2001 01 27 04 00   796.7   -27.0     2.7   324                                  
2001 01 27 05 00   796.9   -28.0     4.1    94                                  
2001 01 27 06 00   797.6   -25.7     5.5    93                                  
2001 01 27 07 00   798.3   -22.1     0.0     0                                  
2001 01 27 08 00   798.8   -19.5     2.3    49                                  
2001 01 27 09 00   799.3   -18.8     3.3    35                                  
2001 01 27 10 00   799.9   -18.5     4.9    59                                  
2001 01 27 11 00   800.4   -17.5     3.5    21                                  
2001 01 27 12 00   800.9   -15.9     4.9    42                                  
2001 01 27 13 00   801.5   -15.4     5.8    56                                  
2001 01 27 14 00   801.8   -14.5     3.3     4                                  
2001 01 27 15 00   802.2   -15.7     4.1    67                                  
2001 01 27 16 00   802.9   -14.1     2.1    32                                  
2001 01 27 17 00   803.2   -13.8     2.9    20                                  
2001 01 27 18 00   803.6   -15.7     4.1    77                                  
2001 01 27 19 00   803.9   -16.3     3.7   126                                  
2001 01 27 20 00   804.3   -17.1     1.8   162                                  
2001 01 27 21 00   804.6   -17.2     3.7   103                                  
2001 01 27 22 00   805.0   -17.3     4.5   163                                  
2001 01 27 23 00   805.3   -17.6     5.5   134                                  
2001 01 28 00 00   805.3   -17.9     5.3   131                                  
2001 01 28 01 00   805.9   -19.9     8.4   112                                  
2001 01 28 02 00   805.9   -21.0     8.0   115                                  
2001 01 28 03 00   805.7   -21.6    11.9   117                                  
2001 01 28 04 00   805.9   -21.6     6.2   142                                  
2001 01 28 05 00   805.9   -20.3     8.0   112                                  
2001 01 28 06 00   805.9   -19.6     9.9   110                                  
2001 01 28 07 00   806.2   -19.2    11.3   106                                  
2001 01 28 08 00   806.4   -19.1    10.9   104                                  
2001 01 28 09 00   806.6   -18.4    10.5    94                                  
2001 01 28 10 00   806.6   -17.8     9.9    86                                  
2001 01 28 11 00   806.8   -17.3    10.9    88                                  
2001 01 28 12 00   806.8   -16.5    10.3    91                                  
2001 01 28 13 00   806.8   -16.4    11.5    98                                  
2001 01 28 14 00   806.8   -16.9    15.2    84                                  
2001 01 28 15 00   806.9   -15.6    13.3    82                                  
2001 01 28 16 00   806.8   -15.7    12.9    84                                  
2001 01 28 17 00   806.8   -15.9    13.1    88                                  
2001 01 28 18 00   806.8   -16.6    10.1    88                                  
2001 01 28 19 00   806.8   -17.2     6.8    94                                  
2001 01 28 20 00   806.8   -17.7     7.6    99                                  
2001 01 28 21 00   806.8   -18.9     6.0    99                                  
2001 01 28 22 00   806.6   -19.5     6.0   102                                  
2001 01 28 23 00   806.2   -20.1     8.0   109                                  
2001 01 29 00 00   806.2   -21.9     7.6    99                                  
2001 01 29 01 00   806.1   -16.9    10.5    66                                  
2001 01 29 02 00   806.1   -16.1     8.4    64                                  
2001 01 29 03 00   806.1   -16.9    10.5    85                                  
2001 01 29 04 00   805.9   -16.5     9.2    67                                  
2001 01 29 05 00   805.7   -15.9     7.2    67                                  
2001 01 29 06 00   805.5   -17.0     5.5    71                                  
2001 01 29 07 00   805.3   -17.8     8.0    85                                  
