LGB00_a_new
Operated by Australia
latitude -68.65 longitude 61.10 height 1830m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

1991 08 10 02 15   766.3   -37.4    13.5 -999                                   
1991 08 10 04 03   766.9   -37.7    13.4 -999                                   
1991 08 10 09 23   764.8   -37.1    13.3 -999                                   
1991 08 10 10 15   762.8   -37.1    13.4 -999                                   
1991 08 10 11 10   762.7   -37.4    13.3 -999                                   
1991 08 10 12 02   763.8   -37.3    13.8 -999                                   
1991 08 10 12 56   762.5   -37.5    13.7 -999                                   
1991 08 10 13 49   764.5   -37.5    13.7 -999                                   
1991 08 10 14 43   764.3   -37.5    13.5 -999                                   
1991 08 10 15 35   765.5   -37.9    13.2 -999                                   
1991 08 10 16 30   764.6   -38.0    12.9 -999                                   
1991 08 10 17 22   762.0   -38.5    13.2 -999                                   
1991 08 10 18 16   762.5   -38.8    13.0 -999                                   
1991 08 10 19 10   763.6   -39.2    12.5 -999                                   
1991 08 10 20 02   765.1   -39.5    12.5 -999                                   
1991 08 10 20 57   761.7   -39.7    12.5 -999                                   
1991 08 10 22 42   762.8   -39.8    12.3 -999                                   
1991 08 11 00 30   765.6   -40.5    12.0 -999                                   
1991 08 11 02 17   763.0   -40.2    12.0 -999                                   
1991 08 11 04 03   763.5   -40.1    12.5 -999                                   
1991 08 11 06 42   764.1   -39.5    12.8 -999                                   
1991 08 11 08 29   763.6   -39.0    12.2 -999                                   
1991 08 11 10 17   766.3   -39.0    12.1 -999                                   
1991 08 11 12 02   766.9   -40.2    12.2 -999                                   
1991 08 11 12 57   766.1   -41.0    12.5 -999                                   
1991 08 11 13 49   766.1   -41.2    12.1 -999                                   
1991 08 11 14 43   765.1   -41.7    12.2 -999                                   
1991 08 11 15 37   766.9   -41.6    12.2 -999                                   
1991 08 11 17 22   766.1   -41.8    11.7 -999                                   
1991 08 11 19 10   765.3   -42.6    11.6 -999                                   
1991 08 11 20 57   766.9   -43.5    12.0 -999                                   
1991 08 11 21 49   766.6   -43.6    11.9 -999                                   
1991 08 11 22 42   765.9   -43.4    12.3 -999                                   
1991 08 11 23 36   767.9   -43.1    11.9 -999                                   
1991 08 12 00 30   768.4   -43.1    12.1 -999                                   
1991 08 12 02 17   767.4   -42.9    12.1 -999                                   
1991 08 12 03 09   767.4   -42.8    12.2 -999                                   
1991 08 12 08 29   767.1   -41.7    10.2 -999                                   
1991 08 12 10 17   767.6   -42.1     9.4 -999                                   
1991 08 12 12 02   767.9   -42.8     9.5 -999                                   
1991 08 12 13 49   768.7   -42.4     9.1 -999                                   
1991 08 12 15 37   769.2   -43.0     8.4 -999                                   
1991 08 12 17 22   768.4   -42.3     8.2 -999                                   
1991 08 12 19 10   771.2   -41.8     7.5 -999                                   
1991 08 12 20 02   771.3   -42.4     7.2 -999                                   
1991 08 12 20 57   768.6   -42.1     7.0 -999                                   
1991 08 12 21 49   768.9   -41.9     7.6 -999                                   
1991 08 12 23 36   770.5   -43.2     6.3 -999                                   
1991 08 13 01 23   768.1   -44.4     6.9 -999                                   
1991 08 13 03 09   772.6   -44.1     7.0 -999                                   
1991 08 13 08 29   772.8   -43.9     7.3 -999                                   
1991 08 13 10 17   770.5   -43.8     7.3 -999                                   
1991 08 13 12 04   772.0   -45.0     6.7 -999                                   
1991 08 13 13 49   773.3   -45.1     6.9 -999                                   
1991 08 13 14 43   772.3   -45.3     7.4 -999                                   
1991 08 13 15 37   771.8   -45.1     7.1 -999                                   
1991 08 13 16 30   772.3   -44.9     8.4 -999                                   
1991 08 13 18 16   774.4   -43.1     9.6 -999                                   
1991 08 13 20 03   774.0   -40.6     8.1 -999                                   
1991 08 13 21 49   773.0   -37.8    10.6 -999                                   
1991 08 13 23 36   774.8   -35.9    11.5 -999                                   
1991 08 14 01 23   774.8   -34.7    11.6 -999                                   
1991 08 14 03 09   776.1   -33.3    13.2 -999                                   
1991 08 14 10 17   775.1   -30.4    16.7 -999                                   
1991 08 14 12 04   774.8   -29.9    17.6 -999                                   
1991 08 14 12 57   775.4   -29.9    17.2 -999                                   
1991 08 14 14 43   777.2   -30.0    15.6 -999                                   
1991 08 14 16 30   779.5   -29.9    14.5 -999                                   
1991 08 14 18 16   781.0   -30.0    14.5 -999                                   
1991 08 14 20 03   780.8   -30.1    13.1 -999                                   
1991 08 14 20 57   782.1   -30.2    12.8 -999                                   
1991 08 14 21 49   781.6   -30.3    12.1 -999                                   
1991 08 14 22 44   781.9   -30.1    11.3 -999                                   
1991 08 14 23 36   785.4   -30.2    10.7 -999                                   
1991 08 15 00 30   783.2   -30.1     8.3 -999                                   
1991 08 15 01 23   782.9   -30.4     8.0 -999                                   
1991 08 15 02 17   783.4   -30.6     7.1 -999                                   
1991 08 15 04 03   784.2   -31.9     5.2 -999                                   
1991 08 15 07 37   783.2   -30.2     3.1 -999                                   
1991 08 15 09 23   782.9   -29.9     2.4 -999                                   
1991 08 15 11 10   782.8   -31.9     3.4 -999                                   
1991 08 15 12 57   781.8   -30.4     4.1 -999                                   
1991 08 15 14 43   780.8   -30.2     5.3 -999                                   
1991 08 15 15 37   780.2   -32.0     8.2 -999                                   
1991 08 15 16 30   779.2   -33.3     9.3 -999                                   
1991 08 15 17 24   781.1   -34.2     8.9 -999                                   
1991 08 15 18 16   778.2   -36.5    11.5 -999                                   
1991 08 15 20 03   776.4   -36.4    12.4 -999                                   
1991 08 15 20 57   777.4   -35.3    11.6 -999                                   
1991 08 15 21 51   774.9   -34.3    11.5 -999                                   
1991 08 15 22 44   773.8   -33.8    10.8 -999                                   
1991 08 16 00 30   773.5   -31.8    10.8 -999                                   
1991 08 16 02 17   769.7   -30.5    12.8 -999                                   
1991 08 16 04 03   766.6   -29.6    13.9 -999                                   
1991 08 16 07 37   767.1   -28.0    16.1 -999                                   
1991 08 16 09 23   764.0   -27.8    15.4 -999                                   
1991 08 16 11 10   762.2   -28.0    16.6 -999                                   
1991 08 16 12 04   760.5   -28.5    16.7 -999                                   
1991 08 16 12 57   761.7   -28.4    16.9 -999                                   
1991 08 16 13 51   762.2   -28.5    16.6 -999                                   
1991 08 16 14 43   760.4   -28.8    17.0 -999                                   
1991 08 16 15 37   760.2   -29.0    16.8 -999                                   
1991 08 16 16 30   760.9   -29.1    16.8 -999                                   
1991 08 16 17 24   759.7   -28.9    17.1 -999                                   
1991 08 16 18 16   760.2   -29.1    17.7 -999                                   
1991 08 16 19 10   760.0   -29.0    17.7 -999                                   
1991 08 16 20 57   763.0   -28.8    17.4 -999                                   
1991 08 16 21 51   761.0   -28.4    17.0 -999                                   
1991 08 16 22 44   764.6   -28.2    17.0 -999                                   
1991 08 16 23 36   761.5   -28.2    16.6 -999                                   
1991 08 17 01 23   761.5   -28.2    15.9 -999                                   
1991 08 17 03 11   761.5   -27.4    15.9 -999                                   
1991 08 17 09 23   765.3   -27.2    15.5 -999                                   
1991 08 17 11 10   762.3   -26.5    15.6 -999                                   
1991 08 17 12 57   761.8   -27.1    16.4 -999                                   
1991 08 17 13 51   763.2   -27.1    16.3 -999                                   
1991 08 17 14 43   761.0   -27.5    16.2 -999                                   
1991 08 17 15 38   763.0   -27.2    16.0 -999                                   
1991 08 17 16 30   760.5   -27.7    16.1 -999                                   
1991 08 17 17 24   763.5   -27.2    16.0 -999                                   
1991 08 17 18 18   762.8   -27.0    17.0 -999                                   
1991 08 17 19 10   760.7   -27.3    16.4 -999                                   
1991 08 17 20 03   761.0   -28.0    16.3 -999                                   
1991 08 17 20 57   760.9   -28.4    16.8 -999                                   
1991 08 17 21 51   761.0   -28.5    16.9 -999                                   
1991 08 17 22 44   762.2   -28.4    17.0 -999                                   
1991 08 17 23 38   761.2   -28.2    16.8 -999                                   
1991 08 18 00 30   761.2   -28.2    17.0 -999                                   
1991 08 18 01 23   761.5   -28.4    17.2 -999                                   
1991 08 18 03 11   763.5   -28.0    18.4 -999                                   
1991 08 18 04 58   762.7   -27.7    17.9 -999                                   
1991 08 18 07 37   765.6   -26.5    18.1 -999                                   
1991 08 18 09 23   763.3   -25.7    18.1 -999                                   
1991 08 18 11 10   764.6   -26.5    18.8 -999                                   
1991 08 18 12 04   766.1   -26.4    17.1 -999                                   
1991 08 18 12 57   766.9   -27.0    15.9 -999                                   
1991 08 18 13 51   769.1   -27.5    15.1 -999                                   
1991 08 18 14 43   769.1   -28.1    14.0 -999                                   
1991 08 18 15 38   769.9   -28.1    13.3 -999                                   
1991 08 18 16 30   768.4   -28.1    13.6 -999                                   
1991 08 18 17 24   772.8   -27.9    13.8 -999                                   
1991 08 18 18 18   773.1   -27.5    14.3 -999                                   
1991 08 18 19 10   771.5   -26.6    14.0 -999                                   
1991 08 18 20 03   771.8   -26.5    13.1 -999                                   
1991 08 18 20 57   772.8   -26.2    13.0 -999                                   
1991 08 18 21 51   772.3   -26.6    12.8 -999                                   
1991 08 18 22 44   776.2   -27.1    13.0 -999                                   
1991 08 18 23 38   773.8   -27.4    12.2 -999                                   
1991 08 19 00 30   774.1   -28.8    11.9 -999                                   
1991 08 19 02 17   775.7   -28.4     9.8 -999                                   
1991 08 19 04 03   775.4   -26.0    10.4 -999                                   
1991 08 19 09 23   777.4   -28.2     8.8 -999                                   
1991 08 19 10 18   778.8   -28.1     7.9 -999                                   
1991 08 19 12 04   776.4   -30.7     7.3 -999                                   
1991 08 19 12 57   777.1   -30.9     6.6 -999                                   
1991 08 19 13 51   776.6   -28.8     7.7 -999                                   
1991 08 19 14 45   777.2   -28.4     8.6 -999                                   
1991 08 19 15 38   777.9   -28.4     8.8 -999                                   
1991 08 19 16 30   776.6   -28.5     8.4 -999                                   
1991 08 19 17 24   775.9   -29.2     8.4 -999                                   
1991 08 19 18 18   777.7   -29.9     8.5 -999                                   
1991 08 19 19 10   776.9   -29.4     8.8 -999                                   
1991 08 19 20 57   776.1   -28.7     8.1 -999                                   
1991 08 19 22 44   776.7   -28.4     9.0 -999                                   
1991 08 20 00 30   776.1   -27.6     8.3 -999                                   
1991 08 20 02 17   777.1   -27.5     7.3 -999                                   
1991 08 20 04 04   776.9   -28.0     8.1 -999                                   
1991 08 20 06 45   774.8   -30.6     9.4 -999                                   
1991 08 20 08 31   773.6   -31.8     8.4 -999                                   
1991 08 20 10 18   773.6   -33.3     9.8 -999                                   
1991 08 20 12 04   774.4   -33.9     8.3 -999                                   
1991 08 20 13 51   772.8   -34.0     8.2 -999                                   
1991 08 20 15 38   774.9   -34.4     6.8 -999                                   
1991 08 20 17 24   773.6   -34.8     8.3 -999                                   
1991 08 20 19 10   772.5   -35.2     8.7 -999                                   
1991 08 20 20 05   774.0   -35.1     8.4 -999                                   
1991 08 20 20 57   773.1   -34.5     9.1 -999                                   
1991 08 20 21 51   771.8   -33.5     9.3 -999                                   
1991 08 20 22 44   770.5   -33.1     9.6 -999                                   
1991 08 20 23 38   773.6   -33.9     9.9 -999                                   
1991 08 21 01 25   770.7   -35.7     8.7 -999                                   
1991 08 21 03 11   771.8   -36.3     8.6 -999                                   
1991 08 21 08 31   770.5   -35.0     7.1 -999                                   
1991 08 21 12 04   771.0   -33.1     6.9 -999                                   
1991 08 21 13 51   771.0   -35.7     8.2 -999                                   
1991 08 21 15 38   771.2   -37.1     8.9 -999                                   
1991 08 21 17 24   767.7   -37.2     9.1 -999                                   
1991 08 21 18 18   769.9   -37.2     8.7 -999                                   
1991 08 21 20 05   771.2   -38.7     8.1 -999                                   
1991 08 21 21 51   772.8   -39.0    10.1 -999                                   
1991 08 21 23 38   768.7   -39.0     9.7 -999                                   
1991 08 22 01 25   768.7   -39.1     9.9 -999                                   
1991 08 22 03 11   767.9   -38.8    10.2 -999                                   
1991 08 22 04 58   768.6   -38.2    10.0 -999                                   
1991 08 22 08 31   766.4   -36.3     9.0 -999                                   
1991 08 22 10 18   766.1   -35.9     9.7 -999                                   
1991 08 22 12 04   766.9   -36.4    11.0 -999                                   
1991 08 22 12 57   766.1   -36.7    10.8 -999                                   
1991 08 22 13 51   766.6   -36.8    11.1 -999                                   
1991 08 22 14 45   766.6   -37.2    11.2 -999                                   
1991 08 22 16 32   769.1   -37.5    11.0 -999                                   
1991 08 22 18 18   768.6   -38.1    10.4 -999                                   
1991 08 22 20 05   768.6   -39.0     9.9 -999                                   
1991 08 22 21 51   769.2   -39.3    10.0 -999                                   
1991 08 22 23 38   770.8   -39.5     9.4 -999                                   
1991 08 23 00 32   771.8   -39.7     8.7 -999                                   
1991 08 23 02 17   772.8   -40.2     9.5 -999                                   
1991 08 23 04 04   772.6   -39.8     9.7 -999                                   
1991 08 23 08 31   777.2   -37.2     9.9 -999                                   
1991 08 23 10 18   777.4   -37.3    10.8 -999                                   
1991 08 23 11 12   779.8   -37.5    10.1 -999                                   
1991 08 23 12 57   780.3   -38.1    11.3 -999                                   
1991 08 23 14 45   781.8   -38.3     7.7 -999                                   
1991 08 23 16 32   781.3   -37.7     9.3 -999                                   
1991 08 23 18 18   778.2   -37.4     9.6 -999                                   
1991 08 23 19 11   781.0   -37.5    10.0 -999                                   
1991 08 23 20 05   778.4   -37.6    10.3 -999                                   
1991 08 23 20 59   777.2   -37.6     9.4 -999                                   
1991 08 23 21 51   777.4   -37.2     8.8 -999                                   
1991 08 23 22 44   779.0   -36.7     8.0 -999                                   
1991 08 23 23 38   778.2   -36.1     8.5 -999                                   
1991 08 24 00 32   777.5   -35.8     8.9 -999                                   
1991 08 24 01 25   775.6   -35.3     8.5 -999                                   
1991 08 24 02 19   775.3   -34.7     8.6 -999                                   
1991 08 24 04 04   774.0   -33.7     9.4 -999                                   
1991 08 24 07 39   771.2   -32.2     9.4 -999                                   
1991 08 24 09 25   772.5   -32.4     9.8 -999                                   
1991 08 24 11 12   768.2   -33.2    10.1 -999                                   
1991 08 24 12 59   769.2   -34.6     8.7 -999                                   
1991 08 24 13 51   770.5   -35.6     8.7 -999                                   
1991 08 24 14 45   766.8   -36.0     9.0 -999                                   
1991 08 24 15 38   769.2   -36.4     9.1 -999                                   
1991 08 24 16 32   766.1   -37.2     9.3 -999                                   
1991 08 24 17 24   766.6   -38.0     8.5 -999                                   
1991 08 24 18 19   764.8   -38.0     7.6 -999                                   
1991 08 24 19 11   767.3   -38.0     8.3 -999                                   
1991 08 24 20 05   764.0   -38.1     9.4 -999                                   
1991 08 24 20 59   765.3   -39.0     8.8 -999                                   
1991 08 24 21 51   763.0   -39.1     8.6 -999                                   
1991 08 24 22 44   764.1   -39.5     9.4 -999                                   
1991 08 25 00 32   762.3   -39.4     9.9 -999                                   
1991 08 25 03 11   763.2   -39.9     8.9 -999                                   
1991 08 25 04 58   761.2   -39.7     7.3 -999                                   
1991 08 25 09 25   762.7   -37.9    10.9 -999                                   
1991 08 25 11 12   761.5   -38.7    11.9 -999                                   
1991 08 25 12 59   763.6   -40.4    12.8 -999                                   
1991 08 25 13 51   762.5   -41.2    13.2 -999                                   
1991 08 25 14 45   762.3   -41.6    12.7 -999                                   
1991 08 25 15 38   762.7   -41.9    12.3 -999                                   
1991 08 25 16 32   765.1   -42.2    11.1 -999                                   
1991 08 25 17 24   764.6   -42.2    10.0 -999                                   
1991 08 25 18 19   764.0   -42.7    10.8 -999                                   
1991 08 25 19 11   766.9   -42.9    11.0 -999                                   
1991 08 25 20 05   764.5   -43.2    10.5 -999                                   
1991 08 25 20 59   764.6   -43.4     9.0 -999                                   
1991 08 25 21 51   766.1   -43.3    10.8 -999                                   
1991 08 25 22 44   765.4   -43.6     9.8 -999                                   
1991 08 25 23 38   765.8   -43.2    10.1 -999                                   
1991 08 26 00 32   765.8   -42.9    10.4 -999                                   
1991 08 26 01 25   764.8   -42.5     9.8 -999                                   
1991 08 26 03 11   767.3   -41.2    10.7 -999                                   
1991 08 26 04 58   766.6   -40.7     9.4 -999                                   
1991 08 26 07 39   766.8   -38.6     8.3 -999                                   
1991 08 26 09 26   768.9   -37.6     9.2 -999                                   
1991 08 26 11 12   767.4   -37.1     8.3 -999                                   
1991 08 26 12 59   769.2   -36.1     7.8 -999                                   
1991 08 26 13 51   772.2   -35.7     7.9 -999                                   
1991 08 26 14 45   769.0   -36.0     8.0 -999                                   
1991 08 26 15 38   770.4   -36.8     8.3 -999                                   
1991 08 26 16 32   770.2   -37.1     8.2 -999                                   
1991 08 26 17 26   770.2   -37.2     8.5 -999                                   
1991 08 26 18 19   771.7   -37.6     8.0 -999                                   
1991 08 26 19 11   772.2   -37.8     7.4 -999                                   
1991 08 26 20 05   771.3   -38.0     7.9 -999                                   
1991 08 26 20 59   770.0   -38.4     8.7 -999                                   
1991 08 26 21 51   770.0   -38.9     8.0 -999                                   
1991 08 26 22 46   771.5   -39.4     8.0 -999                                   
1991 08 26 23 38   769.4   -40.1     7.8 -999                                   
1991 08 27 00 32   770.5   -39.9     8.9 -999                                   
1991 08 27 01 25   771.0   -41.0     7.8 -999                                   
1991 08 27 02 19   772.2   -41.7     8.7 -999                                   
1991 08 27 04 06   770.0   -42.0    11.5 -999                                   
1991 08 27 07 39   769.0   -40.9    11.2 -999                                   
1991 08 27 09 26   765.3   -40.7    12.4 -999                                   
1991 08 27 11 12   765.9   -41.0    12.1 -999                                   
1991 08 27 12 06   767.6   -41.5    12.1 -999                                   
1991 08 27 12 59   766.1   -42.2    11.5 -999                                   
1991 08 27 13 51   766.4   -42.5    11.8 -999                                   
1991 08 27 14 45   767.1   -42.5    12.5 -999                                   
1991 08 27 15 38   766.1   -42.7    12.8 -999                                   
1991 08 27 16 32   764.6   -42.8    12.5 -999                                   
1991 08 27 17 26   765.6   -43.0    12.9 -999                                   
1991 08 27 18 19   764.0   -43.0    12.8 -999                                   
1991 08 27 19 11   765.3   -43.4    13.5 -999                                   
1991 08 27 20 05   762.5   -43.7    13.0 -999                                   
1991 08 27 20 59   762.3   -43.9    13.3 -999                                   
1991 08 27 22 46   762.3   -43.9    13.2 -999                                   
1991 08 28 00 32   760.2   -43.8    12.5 -999                                   
1991 08 28 02 19   758.7   -43.9    12.2 -999                                   
1991 08 28 04 06   758.1   -44.3    11.7 -999                                   
1991 08 28 08 33   754.9   -42.7    11.0 -999                                   
1991 08 28 10 18   753.8   -42.5    10.5 -999                                   
1991 08 28 12 06   754.3   -42.9    10.0 -999                                   
1991 08 28 12 59   753.1   -43.3     8.6 -999                                   
1991 08 28 13 53   753.3   -43.6     8.7 -999                                   
1991 08 28 14 45   754.9   -43.8     9.0 -999                                   
1991 08 28 15 38   753.0   -44.2     8.6 -999                                   
1991 08 28 17 26   753.1   -44.2     8.6 -999                                   
1991 08 28 19 13   753.0   -44.2     7.7 -999                                   
1991 08 28 20 59   756.6   -44.7     8.5 -999                                   
1991 08 28 21 52   750.3   -45.1     8.7 -999                                   
1991 08 28 22 46   756.8   -45.2     8.7 -999                                   
1991 08 28 23 38   754.5   -45.1     8.8 -999                                   
1991 08 29 00 32   757.6   -45.2     8.7 -999                                   
1991 08 29 02 19   755.1   -45.0    10.0 -999                                   
1991 08 29 03 12   756.3   -45.0    10.5 -999                                   
1991 08 29 04 58   757.4   -44.2    10.3 -999                                   
1991 08 29 06 45   758.1   -42.2    10.0 -999                                   
1991 08 29 08 33   757.7   -40.3    10.6 -999                                   
1991 08 29 10 18   759.2   -40.0    10.6 -999                                   
1991 08 29 12 06   761.8   -40.4     9.2 -999                                   
1991 08 29 13 53   763.6   -42.6     9.1 -999                                   
1991 08 29 15 38   765.6   -43.0     9.3 -999                                   
1991 08 29 17 26   762.8   -43.1     9.6 -999                                   
1991 08 29 18 19   765.0   -43.0     9.6 -999                                   
1991 08 29 19 13   764.0   -43.2     9.3 -999                                   
1991 08 29 20 05   764.3   -43.5     9.3 -999                                   
1991 08 29 20 59   765.0   -43.5     9.6 -999                                   
1991 08 29 21 52   765.9   -43.5    10.2 -999                                   
1991 08 29 23 38   767.4   -43.5    10.6 -999                                   
1991 08 30 01 25   768.1   -43.7    10.4 -999                                   
1991 08 30 03 12   766.1   -43.9     9.8 -999                                   
1991 08 30 04 58   765.9   -43.3     9.9 -999                                   
1991 08 30 08 33   765.8   -41.5     8.8 -999                                   
1991 08 30 10 20   765.8   -41.7     8.1 -999                                   
1991 08 30 12 06   767.9   -42.7     8.9 -999                                   
1991 08 30 13 53   765.1   -43.8     9.0 -999                                   
1991 08 30 15 40   765.1   -44.1    10.2 -999                                   
1991 08 30 16 32   764.8   -44.2    10.1 -999                                   
1991 08 30 18 19   765.8   -44.8    10.3 -999                                   
1991 08 30 20 05   765.8   -45.2    10.1 -999                                   
1991 08 30 21 52   765.3   -45.3    10.2 -999                                   
1991 08 30 23 40   762.5   -45.2    10.2 -999                                   
1991 08 31 01 25   762.2   -45.0    10.7 -999                                   
1991 08 31 03 12   760.7   -44.1    10.8 -999                                   
1991 08 31 04 06   759.9   -43.2    11.0 -999                                   
1991 08 31 08 33   758.2   -40.8    12.2 -999                                   
1991 08 31 10 20   758.9   -41.0    12.9 -999                                   
1991 08 31 12 06   759.9   -41.5    13.2 -999                                   
1991 08 31 12 59   762.3   -41.6    13.5 -999                                   
1991 08 31 14 45   761.4   -42.2    13.1 -999                                   
1991 08 31 16 32   762.2   -42.5    12.5 -999                                   
1991 08 31 18 19   762.2   -43.1    12.1 -999                                   
1991 08 31 20 05   763.5   -43.7    12.0 -999                                   
1991 08 31 21 00   765.9   -43.9    11.4 -999                                   
1991 08 31 21 52   767.1   -44.0    11.3 -999                                   
1991 08 31 22 46   764.6   -43.9    11.7 -999                                   
1991 08 31 23 40   764.6   -44.1    11.1 -999                                   
1991 09 01 09 26   768.7   -38.7     7.5 -999                                   
1991 09 01 11 12   772.0   -37.7     8.2 -999                                   
1991 09 01 12 59   770.8   -36.0     7.8 -999                                   
1991 09 01 14 45   770.5   -34.8     9.3 -999                                   
1991 09 01 16 32   771.0   -34.4     9.6 -999                                   
1991 09 01 18 19   771.8   -33.8     9.6 -999                                   
1991 09 01 20 05   772.5   -33.2    10.6 -999                                   
1991 09 01 21 52   772.0   -32.9    11.3 -999                                   
1991 09 01 23 40   772.3   -32.9    11.4 -999                                   
1991 09 02 07 39   774.4   -32.7    13.0 -999                                   
1991 09 02 09 26   774.4   -32.4    12.5 -999                                   
1991 09 02 11 12   774.4   -32.4    12.1 -999                                   
1991 09 02 12 59   774.8   -33.8    11.0 -999                                   
1991 09 02 14 47   776.1   -34.8    11.1 -999                                   
1991 09 02 16 32   775.9   -36.3    11.4 -999                                   
1991 09 02 18 19   773.3   -37.3    12.5 -999                                   
1991 09 02 19 13   773.0   -37.6    12.4 -999                                   
1991 09 02 20 07   773.3   -37.5    12.8 -999                                   
1991 09 02 21 00   775.1   -37.5    12.4 -999                                   
1991 09 02 22 46   771.2   -37.7    12.1 -999                                   
1991 09 03 07 39   769.5   -35.3    11.6 -999                                   
1991 09 03 09 26   767.9   -34.8    11.4 -999                                   
1991 09 03 11 12   766.6   -35.2     8.3 -999                                   
1991 09 03 12 59   767.7   -36.2     8.6 -999                                   
1991 09 03 14 47   768.7   -36.2    11.7 -999                                   
1991 09 03 16 32   769.0   -36.1    12.0 -999                                   
1991 09 03 17 27   769.5   -36.4    12.1 -999                                   
1991 09 03 19 13   768.1   -36.7    11.8 -999                                   
1991 09 03 21 00   769.0   -37.2    11.8 -999                                   
1991 09 03 22 46   767.4   -37.9    10.7 -999                                   
1991 09 04 00 32   769.9   -38.1    10.7 -999                                   
1991 09 04 07 39   772.3   -38.6     7.3 -999                                   
1991 09 04 09 26   774.3   -38.2     5.0 -999                                   
1991 09 04 11 12   773.9   -39.5     5.3 -999                                   
1991 09 04 12 59   772.8   -41.8     4.8 -999                                   
1991 09 04 15 40   775.4   -44.2     5.7 -999                                   
1991 09 04 17 27   777.4   -44.8     4.2 -999                                   
1991 09 04 19 13   774.9   -46.2     4.4 -999                                   
1991 09 04 21 00   776.6   -46.5     5.3 -999                                   
1991 09 04 22 46   777.5   -46.8     5.3 -999                                   
1991 09 05 00 33   775.1   -47.4     6.0 -999                                   
1991 09 05 09 26   776.9   -39.6     8.0 -999                                   
1991 09 05 10 20   777.5   -38.1     9.4 -999                                   
1991 09 05 11 14   779.7   -37.2    10.4 -999                                   
1991 09 05 12 07   777.5   -37.1    10.5 -999                                   
1991 09 05 13 53   780.1   -37.8    10.1 -999                                   
1991 09 05 15 40   779.5   -38.7    10.4 -999                                   
1991 09 05 17 27   779.2   -39.8     9.0 -999                                   
1991 09 05 19 13   779.5   -40.5     8.8 -999                                   
1991 09 05 21 00   780.3   -40.9     8.6 -999                                   
1991 09 05 22 46   783.6   -41.3     9.5 -999                                   
1991 09 06 00 33   781.1   -41.6     8.7 -999                                   
1991 09 06 08 33   784.0   -38.4     6.8 -999                                   
1991 09 06 10 20   782.3   -38.4     6.6 -999                                   
1991 09 06 12 07   782.3   -39.3     6.8 -999                                   
1991 09 06 13 53   780.5   -40.2     7.7 -999                                   
1991 09 06 15 40   780.3   -41.9     8.0 -999                                   
1991 09 06 17 27   780.8   -41.8     7.9 -999                                   
1991 09 06 19 13   779.2   -42.3     7.3 -999                                   
1991 09 06 20 07   779.0   -42.1     7.6 -999                                   
1991 09 06 21 00   779.7   -42.0     8.0 -999                                   
1991 09 06 21 54   779.5   -42.0     8.7 -999                                   
1991 09 06 23 40   780.3   -41.3     7.7 -999                                   
1991 09 07 08 33   774.4   -36.8     7.5 -999                                   
1991 09 07 10 20   779.0   -37.0     7.1 -999                                   
1991 09 07 12 07   777.4   -38.7     6.8 -999                                   
1991 09 07 13 53   776.2   -39.5     6.3 -999                                   
1991 09 07 15 40   775.4   -38.6     5.9 -999                                   
1991 09 07 17 27   776.4   -35.4     5.8 -999                                   
1991 09 07 18 21   775.4   -34.3     6.5 -999                                   
1991 09 07 20 07   773.5   -33.5     8.0 -999                                   
1991 09 07 21 54   770.2   -31.6     8.7 -999                                   
1991 09 07 23 40   770.5   -31.7    11.3 -999                                   
1991 09 08 01 27   767.1   -31.8    12.1 -999                                   
1991 09 08 08 33   769.4   -31.6     8.7 -999                                   
1991 09 08 10 20   769.9   -33.0     7.0 -999                                   
1991 09 08 12 07   770.7   -34.2     6.4 -999                                   
1991 09 08 13 53   772.1   -36.8     3.8 -999                                   
1991 09 08 14 47   771.7   -36.1     5.1 -999                                   
1991 09 08 16 34   773.3   -34.7     4.6 -999                                   
1991 09 08 18 21   771.5   -33.5     5.0 -999                                   
1991 09 08 20 07   773.0   -32.9     3.8 -999                                   
1991 09 08 21 54   773.0   -34.1     4.0 -999                                   
1991 09 08 23 40   771.3   -36.3     5.3 -999                                   
1991 09 09 08 33   768.1   -36.9    11.1 -999                                   
1991 09 09 10 20   766.4   -37.5     9.9 -999                                   
1991 09 09 11 14   766.9   -38.1    10.2 -999                                   
1991 09 09 12 07   765.0   -38.7    11.4 -999                                   
1991 09 09 13 01   763.0   -40.0    10.3 -999                                   
1991 09 09 14 48   763.5   -40.5    11.1 -999                                   
1991 09 09 16 34   764.3   -41.2    10.8 -999                                   
1991 09 09 18 21   763.5   -41.1    10.2 -999                                   
1991 09 09 20 08   763.3   -41.7    10.9 -999                                   
1991 09 09 21 54   759.2   -41.8    11.1 -999                                   
1991 09 09 23 40   758.4   -41.7    11.4 -999                                   
1991 09 10 01 27   758.2   -41.6    11.4 -999                                   
1991 09 10 07 41   756.1   -38.5    10.8 -999                                   
1991 09 10 09 28   755.6   -37.6     9.6 -999                                   
1991 09 10 11 14   758.9   -37.9     6.6 -999                                   
1991 09 10 13 01   757.4   -39.6     7.1 -999                                   
1991 09 10 14 48   758.1   -40.7     7.4 -999                                   
1991 09 10 16 34   757.9   -41.8     7.7 -999                                   
1991 09 10 18 21   759.0   -42.5     8.9 -999                                   
1991 09 10 20 08   758.6   -43.1     9.2 -999                                   
